train-AverageDiscountedReturn,train-MinReturn,Itr,LossBefore,n_timesteps,train-EnvExecTime,ItrTime,train-PolicyExecTime,train-NumTrajs,Time-SampleProc,LossAfter,train-StdReturn,train-MaxReturn,Time-Sampling,train-AverageReturn,Time-Optimization,Time
25.49721830152472,29.3712163179424,44,-1.0099464e-05,450000,2.6501901149749756,16.989975929260254,13.851239919662476,100,0.015998363494873047,-0.0020737536,1.549408844632796,35.61966505986043,16.729979991912842,32.53494091137838,0.24399757385253906,758.175416469574
25.438536515523154,28.403937680168116,45,-9.99634e-06,460000,2.528661012649536,16.577977180480957,13.541868686676025,100,0.018975496292114258,-0.001327365,1.5775648620708178,36.40147728810646,16.322003841400146,32.491698165260864,0.2369978427886963,774.7663938999176
25.250654713667686,28.920621479350455,46,-9.876877e-06,470000,2.5853447914123535,17.000977516174316,13.895043849945068,100,0.01999831199645996,-0.0026911693,1.6397941561389375,35.96590304641204,16.738979816436768,32.25847383793025,0.2409992218017578,791.7803711891174
25.368800335163563,29.613175483932114,47,-9.771396e-06,480000,2.562277317047119,16.844976663589478,13.766178607940674,100,0.0159759521484375,-0.0019803676,1.472754179312129,35.609860029723926,16.580002784729004,32.44245298520896,0.24799823760986328,808.638346195221
25.615584871229284,28.107937711571555,48,-9.666345e-06,490000,2.560971975326538,16.66697645187378,13.589378833770752,100,0.016999006271362305,-0.0007961726,1.5875431579750592,35.763369604585925,16.406978845596313,32.718569860141045,0.24299860000610352,825.3193228244781
25.605781138712846,28.8621470124425,49,-9.572113e-06,500000,2.523045063018799,17.081974744796753,13.974306583404541,100,0.02300095558166504,-0.0027092546,1.533146196338563,36.44868960087153,16.801979303359985,32.73906802788602,0.2559976577758789,842.4142978191376
25.55520615132484,29.130162556091108,50,-9.460494e-06,510000,2.5818824768066406,16.45297908782959,13.35410189628601,100,0.02300119400024414,-0.0028250427,1.452836640842308,36.725575627211605,16.185980081558228,32.67389316074027,0.242997407913208,858.8802773952484
25.415558879186396,29.497036692097495,51,-9.36696e-06,520000,2.617433547973633,17.079976081848145,13.92013931274414,100,0.022967815399169922,-0.002546994,1.4319543958513803,35.301567999256584,16.803008556365967,32.622155359921756,0.2529785633087158,875.9732534885406
25.548729884517932,30.053669454436374,52,-9.258471e-06,530000,2.589808464050293,17.165976762771606,14.048637866973877,100,0.023997783660888672,-0.0016701398,1.4787823395251773,36.03217625450259,16.897979497909546,32.74413787940564,0.24399948120117188,893.1522316932678
25.355219215729107,28.648796061338402,53,-9.1605225e-06,540000,2.5393495559692383,16.831976890563965,13.771251440048218,100,0.016995906829833984,-0.003783383,1.610063425367748,35.743582148462146,16.5639808177948,32.57623877319657,0.25100016593933105,909.997209072113
25.811217257668897,29.75096848215323,54,-9.07071e-06,550000,2.5875041484832764,16.87997841835022,13.772042036056519,100,0.02500009536743164,-0.002964222,1.5261133054346074,36.637444041696874,16.614978075027466,33.102486974782884,0.24000024795532227,926.8901889324188
25.8266167505254,29.486187024879168,55,-8.977506e-06,560000,2.562619686126709,16.704978466033936,13.645604372024536,100,0.01700878143310547,-0.0021052025,1.3482778735420005,35.99042026244992,16.44200372695923,33.14452691906978,0.24596595764160156,943.6081671714783
25.476922968186585,29.90852890932865,56,-8.892096e-06,570000,2.526552438735962,16.94197726249695,13.877546072006226,100,0.017999649047851562,-0.0034535045,1.3302405350964688,37.29045212650485,16.66897940635681,32.78975690999831,0.25499820709228516,960.5631427764893
25.761283216092043,30.05902242193498,57,-8.7946155e-06,580000,2.525670289993286,16.656978607177734,13.58683180809021,100,0.01999950408935547,-0.0024349617,1.5079584991103605,37.14747459629807,16.390979766845703,33.085331797336245,0.24499797821044922,977.2321214675903
25.75756068910689,29.101659924702624,58,-8.713574e-06,590000,2.6185896396636963,17.180530786514282,14.042908191680908,100,0.02399921417236328,0.0036017024,1.47198069757696,36.4909478845232,16.914531707763672,33.12624741259834,0.24099969863891602,994.4276523590088
