n_timesteps,train-AverageDiscountedReturn,train-AverageReturn,train-StdReturn,LossAfter,ItrTime,Time-Sampling,train-EnvExecTime,Itr,Time-SampleProc,train-MinReturn,Time,train-MaxReturn,LossBefore,Time-Optimization,train-NumTrajs,train-PolicyExecTime
2220000,152.95329090226366,275.6264087074341,4.288308460310476,0.00079961383,17.846994161605835,17.515994548797607,2.9577066898345947,221,0.027000904083251953,254.2095035891782,3984.9803173542023,280.8280931592032,6.086775e-06,0.3039987087249756,100,14.283323287963867
2230000,152.8406423602545,275.1783751289957,4.263144972983048,0.001913857,18.104280948638916,17.816282510757446,2.9949986934661865,222,0.019001483917236328,258.2283035651145,4003.10759806633,281.757936281931,6.2041104e-06,0.2669999599456787,100,14.548244953155518
2240000,152.88468123896237,275.4637846754429,5.672023971551949,-0.003662165,17.88288974761963,17.581892728805542,2.939713478088379,223,0.025999069213867188,241.86306471003306,4021.004487991333,281.5288250123196,6.3121947e-06,0.2739989757537842,100,14.399799823760986
2250000,153.1317965094229,276.31825623023633,3.87562714331939,0.007450058,18.115992546081543,17.82499361038208,3.0178534984588623,224,0.018997907638549805,262.06274289855907,4039.13348031044,281.45649142390295,6.3927373e-06,0.26999950408935547,100,14.499847173690796
2260000,153.58815080106106,277.38801563077726,3.199249857508325,-2.4281648e-05,17.812991857528687,17.509994745254517,2.961771249771118,225,0.02499675750732422,267.59833946374977,4056.959473133087,282.2792806749608,6.4594947e-06,0.27500081062316895,100,14.27124547958374
2270000,153.22585235427957,276.79606216124364,3.6069628554766857,0.00421255,17.793779134750366,17.504777193069458,2.8292720317840576,226,0.024000883102416992,258.3607486981738,4074.766251564026,283.2073497708652,6.5784893e-06,0.26399970054626465,100,14.428969621658325
2280000,152.84205279874362,276.12189981223185,5.457454522872652,0.00702879,18.372992992401123,18.077992916107178,3.0128281116485596,227,0.017999649047851562,249.82381712882778,4093.152243614197,282.4873968881757,6.7033757e-06,0.27500033378601074,100,14.785053253173828
2290000,153.95134742438395,278.05754617721107,3.1249286200928146,0.0041890764,18.050990343093872,17.758002996444702,3.00831937789917,228,0.02702045440673828,268.24697406308655,4111.2162363529205,283.2668687891869,6.829921e-06,0.2649686336517334,100,14.450825929641724
2300000,153.85675409559454,277.88715672895506,3.2274273538514655,0.017458854,17.768373489379883,17.487374305725098,2.9621477127075195,229,0.01799774169921875,264.22115686122504,4128.998610496521,284.14179224058404,6.903325e-06,0.2610020637512207,100,14.281652212142944
2310000,154.02937519177624,278.21609669821567,2.9432962048157743,0.017501457,17.738991498947144,17.451992511749268,2.934232234954834,230,0.018999099731445312,268.2165753144496,4146.750601768494,282.65426347127476,7.0283495e-06,0.26799988746643066,100,14.265273094177246
2320000,153.820916642421,277.84506634070823,3.4504295295727454,0.017707348,18.157991886138916,17.878024339675903,3.023162603378296,231,0.020967721939086914,264.4167289311857,4164.922595977783,282.51652804004345,7.150234e-06,0.2589998245239258,100,14.572588205337524
2330000,153.81231905094893,277.97524126004004,3.37964908542879,-0.0035250622,17.77999210357666,17.497994899749756,2.847175121307373,232,0.023998498916625977,263.1424027592322,4182.716588258743,282.51040682382586,7.289005e-06,0.25699830055236816,100,14.39722728729248
2340000,153.81892885653812,278.06953072854145,3.250708528523424,-0.0029434846,17.771993160247803,17.471993923187256,2.898209571838379,233,0.02099895477294922,264.42947194014494,4200.501581668854,284.18408238822406,7.390152e-06,0.27900028228759766,100,14.31310248374939
2350000,154.24703258964823,278.9354788320703,2.8627202094347233,0.0005740757,18.299991607666016,18.013020992279053,2.970179796218872,234,0.021971940994262695,268.7815504154346,4218.81457400322,284.1108180427987,7.5017174e-06,0.2649986743927002,100,14.762848854064941
2360000,154.05762283318268,278.0009504667113,3.415915016759291,-0.0024046649,17.736867904663086,17.43686866760254,2.927241802215576,235,0.02399921417236328,268.18392017796765,4236.5654418468475,283.8308810688997,7.674805e-06,0.2760000228881836,100,14.20846676826477
2370000,154.5112079266229,279.1777716589086,2.8951604911974127,0.0016534531,17.731993675231934,17.44999408721924,2.824597120285034,236,0.018004417419433594,266.70049917527524,4254.310435295105,285.1733625135702,7.7647655e-06,0.26200008392333984,100,14.359782218933105
2380000,154.6842581589205,279.53717744016524,3.563582182600463,0.006350891,18.103994846343994,17.797994136810303,3.0258255004882812,237,0.02497386932373047,263.52038835763227,4272.4274289608,285.49023421571474,7.91169e-06,0.2800014019012451,100,14.506592035293579
2390000,153.87036171942435,278.4139503487202,3.9999120352972817,0.0065807123,18.094992637634277,17.81099510192871,3.0008866786956787,238,0.018997669219970703,262.7845105325344,4290.536419868469,283.9437744559169,8.037241e-06,0.2649998664855957,100,14.51335620880127
2400000,154.46189506675427,279.45459006555006,3.097559757876577,0.0038562564,18.356992959976196,18.06999373435974,2.919069290161133,239,0.02599811553955078,268.0602124570051,4308.9064128398895,284.5608315892639,8.129486e-06,0.2610011100769043,100,14.878549337387085
2410000,154.33957261582816,278.99431706121493,3.4002371582886632,0.0063027283,17.924992084503174,17.63099956512451,2.996702194213867,240,0.02399444580078125,263.92990530241116,4326.844404459,283.866887941844,8.233895e-06,0.26999807357788086,100,14.382316827774048
2420000,154.4648619841682,279.3707543918241,3.132429866863591,0.002375474,18.187992095947266,17.90399479866028,3.028191566467285,241,0.026000022888183594,266.85242027916877,4345.045397281647,283.11175874720607,8.325065e-06,0.25699758529663086,100,14.592736959457397
2430000,154.7858358658405,279.93476207491364,2.5986709490068987,0.0049865614,17.798375844955444,17.51140594482422,2.8702304363250732,242,0.025970458984375,266.88304648364533,4362.857774734497,284.3894411522671,8.380681e-06,0.2609994411468506,100,14.371272802352905
2440000,154.53508057693716,279.00859407736175,4.318852531833497,0.0054428303,17.78899121284485,17.49700379371643,2.880378007888794,243,0.01898789405822754,250.43658523474025,4380.65976524353,285.3449510571502,8.478307e-06,0.2719993591308594,100,14.35467791557312
2450000,153.8076505439238,278.1410925118387,4.5502077909262475,0.006318272,18.062995433807373,17.768993377685547,3.0208418369293213,244,0.017998695373535156,254.3105406524322,4398.73676109314,283.8840377939701,8.591773e-06,0.276003360748291,100,14.505955219268799
2460000,154.40717226759637,279.19275832585964,3.7876889625008907,0.0027821197,18.10394024848938,17.79496932029724,2.9088056087493896,245,0.01997089385986328,260.27758986628123,4416.853699207306,284.6746760018165,8.6820255e-06,0.2890000343322754,100,14.605369091033936
2470000,154.90872183995597,279.81273740799077,3.0144208539564286,0.017169038,19.43199372291565,19.110992908477783,3.1946332454681396,246,0.025998353958129883,272.1410895585582,4436.298694372177,284.81047929611196,8.773662e-06,0.2940025329589844,100,15.544007062911987
2480000,153.9424586751877,277.5124542175429,5.384775499131378,0.0010749084,18.517996072769165,18.17699408531189,3.0400519371032715,247,0.026997089385986328,259.6569807223059,4454.829686641693,284.3591029431357,8.900164e-06,0.3130025863647461,100,14.832623481750488
2490000,155.21001851466198,280.59822360902524,2.9820219996787816,0.0019056562,19.812993049621582,19.494992971420288,3.242755651473999,248,0.024000883102416992,264.5046371660651,4474.655677556992,284.98529752318746,9.0118465e-06,0.2929971218109131,100,15.933034420013428
2500000,154.58169125182215,279.495392417354,4.017499298713563,-0.002138155,19.617990970611572,19.340991973876953,3.204500198364258,249,0.020998477935791016,265.72044599858464,4494.2886691093445,284.23392007025643,9.068116e-06,0.2560005187988281,100,15.818798303604126
2510000,154.73632746781186,279.8023258312512,3.3145628184435467,-0.0017417873,18.776993989944458,18.271981954574585,3.1097257137298584,250,0.024996042251586914,265.9685420572822,4513.078662872314,285.81408558367235,9.1198835e-06,0.4790022373199463,100,14.872195959091187
2520000,154.72346265892088,279.71549055803314,3.3458105149893203,-0.0012196208,27.141002416610718,26.864033460617065,3.9372406005859375,251,0.019967079162597656,264.6886343017168,4540.2366642951965,284.7410360456993,9.215937e-06,0.25600194931030273,100,22.39054298400879
2530000,154.85237450215394,280.04915774150146,3.1797203110460237,-0.002960956,18.279994010925293,17.996994733810425,2.9980216026306152,252,0.024997472763061523,267.3952571243182,4558.529656887054,284.24906158870516,9.346421e-06,0.2570016384124756,100,14.714286088943481
2540000,154.88140964674594,279.9625712071181,3.3443204532975135,0.011560091,18.253994703292847,17.95502233505249,2.9444339275360107,253,0.0259702205657959,267.08057709460405,4576.798651218414,285.20683584423045,9.482499e-06,0.2720015048980713,100,14.724048376083374
2550000,154.299799112776,279.31649259061817,3.8657599736761417,-0.0004928609,18.389991521835327,18.10699462890625,2.9338276386260986,254,0.0190274715423584,263.2088507976131,4595.202642202377,285.2613909345296,9.585525e-06,0.26396942138671875,100,14.88403058052063
2560000,155.1544393056333,280.601513889181,3.155934446597486,0.0028015715,19.23499369621277,18.93599271774292,3.133504867553711,255,0.029999494552612305,269.115607863411,4614.450634241104,285.04098024778403,9.739199e-06,0.26799869537353516,100,15.482352495193481
2570000,155.12847740053465,280.46043516992586,2.9458278921097536,0.0027505928,20.622990369796753,20.331021308898926,3.432636260986328,256,0.025996685028076172,271.81174584492766,4635.08762550354,285.0781586189424,9.828773e-06,0.265000581741333,100,16.557130098342896
2580000,155.17804020960838,280.35483836795015,3.6094944672807396,-0.0009483061,19.648991107940674,19.361993551254272,3.2659459114074707,257,0.01899886131286621,266.18286687424506,4654.749616146088,285.42844459046904,9.860229e-06,0.266998291015625,100,15.72768759727478
2590000,155.1690276309621,280.5009187009407,2.7319747862086783,0.0044243094,18.399991750717163,18.12399458885193,3.0186641216278076,258,0.02399587631225586,271.5423179665767,4673.163610219955,284.55880618927023,9.944333e-06,0.2520012855529785,100,14.818451881408691
2600000,155.01450751291748,280.23319613907097,3.44589836960759,0.003990651,18.4259934425354,18.118996381759644,2.8749570846557617,259,0.03099679946899414,264.7464377382587,4691.602603197098,284.57057338601044,1.00408515e-05,0.2760002613067627,100,14.962289810180664
2610000,155.56318377158914,281.2269434362642,2.652582520345179,-0.00089567143,18.57399296760559,18.284024715423584,2.944136381149292,260,0.029968976974487305,273.57168953000695,4710.195594549179,285.849496615302,1.0104478e-05,0.25999927520751953,100,15.046752214431763
2620000,155.27049428168982,280.8085037010487,3.370239890844857,0.0027729154,18.570992946624756,18.283996105194092,3.009999990463257,261,0.023996829986572266,264.51581893432,4728.785587310791,286.28274229651817,1.0197074e-05,0.2609999179840088,100,15.015151023864746
2630000,155.13076031432112,280.3111447550902,4.004748983793885,0.0018610397,18.602991819381714,18.305991649627686,2.9374516010284424,262,0.02000141143798828,262.48631010092345,4747.4025802612305,285.73486827863894,1.0290261e-05,0.27699875831604004,100,15.085583686828613
2640000,155.06195002986706,280.488925710323,4.076603827214697,-0.0021160755,19.27699327468872,18.95399284362793,3.194680690765381,263,0.03699851036071777,257.72557565685804,4766.692573070526,285.9594113992371,1.0323611e-05,0.28600192070007324,100,15.46375060081482
2650000,155.27157876972012,280.62357894699824,2.87762450763292,0.012598686,18.841992139816284,18.529996633529663,3.0590343475341797,264,0.025995731353759766,269.2203492420614,4785.548563718796,285.37613032657146,1.0453373e-05,0.28599977493286133,100,15.174411296844482
2660000,155.0839550071955,280.53400894001146,2.7533977809398182,-0.0006976925,19.40899109840393,19.110992431640625,3.1302309036254883,265,0.023998260498046875,271.2037938663902,4804.9715576171875,284.9520355609426,1.0538664e-05,0.2740004062652588,100,15.677471160888672
2670000,155.03582147354268,280.47870679705807,3.694213813469058,-0.0041059423,19.20499300956726,18.892998218536377,3.0644094944000244,266,0.020995378494262695,263.9811114902111,4824.190549135208,285.2602450464843,1.0650952e-05,0.2909994125366211,100,15.534828662872314
2680000,155.46600421697667,281.1824548887946,2.421770028037638,0.0032423795,19.59799289703369,19.268993854522705,3.2178401947021484,267,0.024997711181640625,273.69193145045665,4843.801543235779,286.09389674073606,1.0796464e-05,0.30300021171569824,100,15.758514642715454
2690000,155.1255723958791,279.83753500685907,3.527713041877625,-0.0030723826,19.728991508483887,19.414018154144287,3.1050467491149902,268,0.03199124336242676,267.4473388279716,4863.545533180237,284.82944680167907,1.0932661e-05,0.2819821834564209,100,15.964383840560913
2700000,155.3730119781593,280.8363739833895,2.8091876914375957,0.0009295006,19.769991159439087,19.47502374649048,3.220621347427368,269,0.019960880279541016,270.9331355096829,4883.3315262794495,285.7135787325967,1.0997502e-05,0.2740011215209961,100,15.943957090377808
2710000,155.4794586485892,281.16918582425774,3.01412556360757,0.00521155,18.939993619918823,18.639018535614014,2.9524989128112793,270,0.024973630905151367,269.37514960549646,4902.285518169403,285.0802747918079,1.1098544e-05,0.27500104904174805,100,15.395140647888184
2720000,154.98179856165146,280.41998242926167,3.38764168263111,0.0059300656,18.767993450164795,18.462995529174805,3.064335346221924,271,0.024968862533569336,269.3322052363474,4921.067510604858,285.6331868328188,1.1190005e-05,0.27899980545043945,100,15.105563640594482
2730000,155.5702149121051,281.3183230735994,3.415032941229893,-0.0015993448,18.927008152008057,18.63201141357422,3.0918233394622803,272,0.02396869659423828,259.1863823733631,4940.007518529892,286.21754977162743,1.1327747e-05,0.2700157165527344,100,15.2470383644104
2740000,155.62245099501894,281.31247403716026,3.0599415009244857,0.0126401195,18.589991807937622,18.283024787902832,3.0607073307037354,273,0.019967317581176758,270.33207272185257,4958.61049580574,285.8191919884946,1.1409632e-05,0.28600001335144043,100,14.946245908737183
2750000,155.4989481313532,280.68040266095073,3.365871792547351,0.003246369,18.648990392684937,18.337024688720703,3.0129356384277344,274,0.027013063430786133,268.12474244510224,4977.272488355637,286.1268277222414,1.158538e-05,0.283984899520874,100,15.057538986206055
2760000,155.52603473841108,281.2484076151223,4.142476088422758,-0.0026935737,18.46099281311035,18.149995803833008,2.903430461883545,275,0.02699589729309082,251.15365976131582,4995.747480630875,287.20344267048415,1.1651212e-05,0.283001184463501,100,14.981734037399292
2770000,155.5372659295137,281.44901296851475,2.7372909828871927,0.0017119264,19.645991325378418,19.332995414733887,3.125049591064453,276,0.020995616912841797,272.95480691660384,5015.407472610474,286.0638396248773,1.177223e-05,0.29200029373168945,100,15.883093118667603
2780000,155.71812602400755,281.7498925304387,2.779994692554383,0.0009462164,20.744991779327393,20.45299530029297,3.481764793395996,277,0.02099776268005371,266.28413497778917,5036.167464733124,285.93837646709164,1.18746175e-05,0.2709987163543701,100,16.646063804626465
2790000,155.70518564256997,281.71247751627266,3.149781607902923,-0.002043374,18.722994089126587,18.42303156852722,3.127542495727539,278,0.021962881088256836,264.36808635776646,5054.903457403183,287.48067705684326,1.198178e-05,0.27699804306030273,100,15.014713525772095
2800000,155.88413652271873,281.7933280776125,2.660201727091871,0.021352015,18.8499915599823,18.527996301651,3.1258957386016846,279,0.02199840545654297,273.47560472347016,5073.767448425293,286.36689588409956,1.2061096e-05,0.2989993095397949,100,15.066054821014404
2810000,154.66346163670255,278.79731286704003,5.671176787303214,-0.0001649593,18.16299319267273,17.868024110794067,2.9614145755767822,280,0.020966768264770508,260.9220747484511,5091.943444490433,286.1666633925967,1.2166692e-05,0.27300024032592773,100,14.636902332305908
2820000,155.93597889880175,282.10211095490376,2.79213264209815,0.011817156,17.974992752075195,17.677996158599854,2.8402626514434814,281,0.026999473571777344,272.58478559811977,5109.931436777115,286.00931772597,1.2207444e-05,0.26999711990356445,100,14.554431676864624
2830000,155.2629857328565,281.0958617218489,5.568028010837836,0.013912368,18.263991594314575,17.953002452850342,2.943528413772583,282,0.022992372512817383,250.28035233101653,5128.210427761078,286.78142447694376,1.2323662e-05,0.28598833084106445,100,14.729238986968994
2840000,156.19563785441142,282.6374525305028,2.7690992791007054,0.017552635,19.172990798950195,18.874035835266113,3.079408645629883,283,0.021996498107910156,267.69477752665284,5147.39741897583,286.78034104119,1.2453013e-05,0.2759988307952881,100,15.49734902381897
2850000,156.0448965666151,282.00492232400336,2.6892510471030997,0.002819787,18.87099289894104,18.563993215560913,3.0268542766571045,284,0.025999069213867188,269.8793928871243,5166.281411886215,286.3924702913899,1.2485216e-05,0.2799990177154541,100,15.240068674087524
2860000,155.81347633853073,281.7881285628122,3.151492408581268,0.0077096517,18.257994413375854,17.968992710113525,2.948651075363159,285,0.023998737335205078,266.09703647246033,5184.552406787872,286.1490798873764,1.2549594e-05,0.26400136947631836,100,14.741576671600342
2870000,156.03951776668478,282.1608711008567,3.5998420739325745,0.004403728,18.415991067886353,18.12303137779236,2.9343643188476562,286,0.01996159553527832,263.15912759339585,5202.981397867203,286.77317681346807,1.2621155e-05,0.2729980945587158,100,14.917679786682129
2880000,155.8076248377952,281.56734275536314,4.176717472510544,0.00054574944,19.15299367904663,18.85099458694458,3.084099769592285,287,0.026001930236816406,260.0588875200121,5222.1473915576935,286.76901086500527,1.2726167e-05,0.2759971618652344,100,15.459272146224976
2890000,156.0395016148077,282.2902519312853,2.9446163212901,0.00767193,18.27599334716797,17.9730224609375,2.883892059326172,288,0.0299685001373291,269.098092496216,5240.436385393143,287.41347548121325,1.2857586e-05,0.27300238609313965,100,14.79409408569336
2900000,156.12529451665932,282.4627532323162,2.644780316401396,0.0078411875,18.008991956710815,17.70999312400818,2.966811418533325,289,0.024999141693115234,273.6481777887388,5258.459374904633,286.8179959682587,1.2957691e-05,0.272998571395874,100,14.4757821559906
2910000,156.24330948870082,282.6270589419894,2.544888175868648,0.014604927,17.792994260787964,17.474994897842407,2.891679286956787,290,0.017999887466430664,275.3775589577775,5276.265369653702,287.41744088327675,1.2996148e-05,0.299999475479126,100,14.237727642059326
2920000,155.52197537638617,280.9333386508635,4.0978175050172,0.00280923,17.79199457168579,17.511025428771973,2.8574318885803223,291,0.020967721939086914,262.1326964750199,5294.071362733841,286.32183472638087,1.3120444e-05,0.26000142097473145,100,14.372905492782593
2930000,155.65851313969827,281.6785423107888,3.077937224022703,0.0124156,17.625993013381958,17.333993434906006,2.716425895690918,292,0.024999141693115234,272.7209758562337,5311.7103543281555,286.5698752838706,1.3170032e-05,0.26600050926208496,100,14.363781452178955
2940000,155.60779653371344,281.71734983444554,3.3311543836367,0.0015461363,17.837078094482422,17.54707670211792,2.9172275066375732,293,0.025031328201293945,270.0660270908437,5329.560431241989,286.3333140057997,1.3255618e-05,0.264970064163208,100,14.366328239440918
2950000,155.90074043801133,282.23916802166184,3.740789347372395,0.00027145338,17.820991277694702,17.532992362976074,2.799788236618042,294,0.01799941062927246,269.3310865682809,5347.394422292709,287.11530647697793,1.331925e-05,0.26999950408935547,100,14.440295934677124
2960000,156.19422003638994,282.67347930263105,2.971875509517348,0.0013214294,19.127994537353516,18.799994230270386,3.137265682220459,295,0.025999784469604492,270.93717638818566,5366.535415887833,286.84128043811575,1.3395229e-05,0.30100011825561523,100,15.380642890930176
2970000,156.0696856002297,282.43479960442056,3.1596024249230377,0.0004435148,18.80699324607849,18.523995876312256,3.0189037322998047,296,0.01999831199645996,265.7069899321218,5385.356408596039,286.4498840284044,1.3475724e-05,0.2629990577697754,100,15.214269876480103
2980000,156.33895823524705,283.0693998162133,2.7429818429070076,0.0032434908,17.518990993499756,17.236993312835693,2.7706315517425537,297,0.01899862289428711,273.03009167578176,5402.887399435043,287.8937907771116,1.3549569e-05,0.26200008392333984,100,14.190925359725952
2990000,156.2700093083893,283.0484232246817,3.638446827407789,0.003125179,17.734991550445557,17.435019493103027,2.871527671813965,298,0.026973485946655273,263.4464379245794,5420.63539147377,288.44126020764975,1.3607851e-05,0.27199864387512207,100,14.320108890533447
3000000,156.22468665952286,282.8815778905135,2.8106474201079075,0.0030152907,17.808990716934204,17.504993677139282,2.8685600757598877,299,0.03099679946899414,271.62525047232987,5438.457384824753,287.7237019424111,1.3710071e-05,0.27100038528442383,100,14.374254941940308
