Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
187	15013.275009155273	1000	189000	1050.779636783217	1031.4459391971372	189	189000
188	15103.334075689316	1000	190000	1050.779636783217	934.981912055976	190	190000
189	15190.184777259827	1000	191000	1050.779636783217	994.0832915150469	191	191000
190	15276.009355545044	1000	192000	1050.779636783217	1029.9405712216414	192	192000
191	15363.718861579895	1000	193000	1050.779636783217	1010.9305122838543	193	193000
192	15461.612027645111	1000	194000	1050.779636783217	940.5063006926082	194	194000
193	15547.851653814316	1000	195000	1050.779636783217	981.5352057253377	195	195000
194	15633.602452278137	1000	196000	1050.779636783217	982.116628433377	196	196000
195	15733.681349039078	1000	197000	1050.779636783217	950.8896570631076	197	197000
196	15843.361086845398	1000	198000	1050.779636783217	908.3529903073122	198	198000
197	15966.084701776505	1000	199000	1050.779636783217	1004.5995411310703	199	199000
198	16061.466337919235	1000	200000	1050.779636783217	994.6443738434037	200	200000
199	16138.617058992386	1000	201000	1050.779636783217	1048.02032672317	201	201000
200	16220.892757892609	1000	202000	1050.779636783217	1031.3080834129094	202	202000
201	16297.418812990189	1000	203000	1089.2023841708728	1089.2023841708728	203	203000
202	16378.134202241898	1000	204000	1089.2023841708728	1073.5427111561196	204	204000
203	16456.313089847565	1000	205000	1089.2023841708728	968.7714806172719	205	205000
204	16531.887053012848	1000	206000	1089.2023841708728	1003.0505987412196	206	206000
205	16608.4966609478	1000	207000	1089.2023841708728	1059.1892974145721	207	207000
206	16686.342608213425	1000	208000	1089.2023841708728	1017.7806991867922	208	208000
207	16761.87458372116	1000	209000	1089.2023841708728	1039.7665894313666	209	209000
208	16836.280128002167	1000	210000	1089.2023841708728	1088.5515158619778	210	210000
209	16916.34713125229	1000	211000	1089.2023841708728	1013.4839268193691	211	211000
210	16993.630301475525	1000	212000	1089.2023841708728	1022.3781404766966	212	212000
211	17070.59756231308	1000	213000	1089.2023841708728	974.7570327548807	213	213000
212	17147.880127191544	1000	214000	1089.2023841708728	1024.9659743180341	214	214000
213	17222.737221240997	1000	215000	1089.2023841708728	987.0396253848454	215	215000
214	17295.76485323906	1000	216000	1089.2023841708728	1001.6339928658974	216	216000
215	17367.26589345932	1000	217000	1089.2023841708728	982.9812563796253	217	217000
216	17438.416827440262	1000	218000	1089.2023841708728	1000.1116832088719	218	218000
217	17513.970646381378	1000	219000	1089.2023841708728	1038.7162699507928	219	219000
218	17584.126139879227	1000	220000	1089.2023841708728	1021.5182914507898	220	220000
219	17657.928858280182	1000	221000	1089.2023841708728	1010.4636898497017	221	221000
220	17735.876393318176	1000	222000	1089.2023841708728	1058.265611737145	222	222000
221	17808.17320561409	1000	223000	1089.2023841708728	1086.9479035990796	223	223000
222	17886.865647792816	1000	224000	1089.2023841708728	1061.011199901796	224	224000
223	17963.939346790314	1000	225000	1089.2023841708728	1000.8764765961544	225	225000
224	18037.95511507988	1000	226000	1089.2023841708728	985.623495237078	226	226000
225	18113.52576804161	1000	227000	1089.2023841708728	1075.9804321487115	227	227000
226	18187.26774406433	1000	228000	1089.2023841708728	1039.1201656566782	228	228000
227	18260.32481789589	1000	229000	1089.2023841708728	999.8932595818334	229	229000
228	18331.67192554474	1000	230000	1089.2023841708728	1069.5806023299651	230	230000
229	18413.825516462326	1000	231000	1089.2023841708728	1056.9449391245607	231	231000
230	18487.42781972885	1000	232000	1089.2023841708728	1018.1129895200162	232	232000
231	18560.657282829285	1000	233000	1098.7099553051441	1098.7099553051441	233	233000
232	18634.37958240509	1000	234000	1098.7099553051441	1021.6284851582395	234	234000
233	18709.7179749012	1000	235000	1098.7099553051441	1065.861991753216	235	235000
234	18787.35070681572	1000	236000	1098.7099553051441	1043.0847290622858	236	236000
235	18856.74275970459	1000	237000	1098.7099553051441	1042.4480141890513	237	237000
236	18931.391930818558	1000	238000	1098.7099553051441	1086.0908475159883	238	238000
237	19001.251581192017	1000	239000	1098.7099553051441	1060.290048711183	239	239000
238	19071.3319375515	1000	240000	1098.7099553051441	1079.871149145818	240	240000
239	19141.031672239304	1000	241000	1098.7099553051441	1083.4685813258175	241	241000
240	19210.48392033577	1000	242000	1135.4388672144153	1135.4388672144153	242	242000
241	19279.913125038147	1000	243000	1135.4388672144153	1089.840922342998	243	243000
242	19349.39492535591	1000	244000	1135.4388672144153	1055.8534779554998	244	244000
243	19418.76323914528	1000	245000	1135.4388672144153	1007.290482612485	245	245000
244	19488.14270758629	1000	246000	1135.4388672144153	1117.081876287173	246	246000
245	19557.554925203323	1000	247000	1135.4388672144153	1078.8396768342134	247	247000
246	19627.083652973175	1000	248000	1135.4388672144153	1110.8155951880192	248	248000
247	19696.498859405518	1000	249000	1135.4388672144153	1046.5654169191853	249	249000
248	19765.85353255272	1000	250000	1135.4388672144153	1090.493245946969	250	250000
249	19835.216168403625	1000	251000	1135.4388672144153	1077.5915453882874	251	251000
250	19904.628796100616	1000	252000	1135.4388672144153	1054.4820839454796	252	252000
251	19974.04401564598	1000	253000	1135.4388672144153	1026.2281844824602	253	253000
252	20043.528230905533	1000	254000	1137.0584131740243	1137.0584131740243	254	254000
253	20112.895877838135	1000	255000	1137.0584131740243	1063.4216173200025	255	255000
254	20182.263449192047	1000	256000	1137.0584131740243	1119.0219041230287	256	256000
255	20251.64601612091	1000	257000	1146.8866654633703	1146.8866654633703	257	257000
256	20321.07503437996	1000	258000	1146.8866654633703	1011.4425579445326	258	258000
257	20390.47495651245	1000	259000	1146.8866654633703	1045.6478881013072	259	259000
258	20459.901524543762	1000	260000	1146.8866654633703	1124.0772436078341	260	260000
259	20529.348947763443	1000	261000	1146.8866654633703	1069.1255904801087	261	261000
260	20598.802885770798	1000	262000	1146.8866654633703	1123.9155165503064	262	262000
261	20668.17541027069	1000	263000	1146.8866654633703	1053.8621662866997	263	263000
262	20737.60556912422	1000	264000	1146.8866654633703	1082.5590318746572	264	264000
263	20807.063291072845	1000	265000	1146.8866654633703	1075.728556540242	265	265000
264	20876.36754822731	1000	266000	1146.8866654633703	1034.6474326390946	266	266000
265	20945.640181303024	1000	267000	1146.8866654633703	1107.9441863821748	267	267000
266	21015.141577720642	1000	268000	1146.8866654633703	1124.076730784839	268	268000
267	21084.465832948685	1000	269000	1146.8866654633703	1102.5141063702488	269	269000
268	21154.06029701233	1000	270000	1146.8866654633703	1044.9067394127617	270	270000
269	21223.54066181183	1000	271000	1146.8866654633703	1110.288745846919	271	271000
270	21292.90682530403	1000	272000	1146.8866654633703	1090.1385558150164	272	272000
271	21362.277262210846	1000	273000	1175.42277049578	1175.42277049578	273	273000
272	21431.79044485092	1000	274000	1175.42277049578	1091.6032749870924	274	274000
273	21501.22090268135	1000	275000	1175.42277049578	1115.668401839755	275	275000
274	21570.665848970413	1000	276000	1175.42277049578	1039.7712496869653	276	276000
275	21639.968126535416	1000	277000	1175.42277049578	1145.519255902048	277	277000
276	21709.336997509003	1000	278000	1175.42277049578	1128.7062806179279	278	278000
277	21778.73740053177	1000	279000	1175.42277049578	1135.071012767192	279	279000
278	21848.148590564728	1000	280000	1175.42277049578	1086.953677538993	280	280000
279	21917.5042822361	1000	281000	1175.42277049578	1146.2717096662323	281	281000
280	21986.85730266571	1000	282000	1175.42277049578	1108.525822663936	282	282000
281	22056.332923412323	1000	283000	1175.42277049578	1118.4677336303414	283	283000
282	22125.76293540001	1000	284000	1195.8095031056607	1195.8095031056607	284	284000
283	22195.087767601013	1000	285000	1195.8095031056607	1068.9946127389383	285	285000
284	22264.433285713196	1000	286000	1195.8095031056607	1085.7435735453414	286	286000
285	22333.808775663376	1000	287000	1195.8095031056607	1122.3043412639104	287	287000
286	22403.258527994156	1000	288000	1195.8095031056607	1126.7961215896862	288	288000
287	22472.72411084175	1000	289000	1195.8095031056607	1083.6419776745022	289	289000
288	22542.131432056427	1000	290000	1195.8095031056607	1118.8295680773763	290	290000
289	22611.482466220856	1000	291000	1195.8095031056607	1167.4112465908065	291	291000
290	22680.892622947693	1000	292000	1195.8095031056607	1118.031286399566	292	292000
291	22750.20659303665	1000	293000	1195.8095031056607	1189.3196639960936	293	293000
292	22819.59832429886	1000	294000	1195.8095031056607	1102.1802782589282	294	294000
293	22889.12145972252	1000	295000	1195.8095031056607	1115.1390324029783	295	295000
294	22958.487365961075	1000	296000	1195.8095031056607	1158.3200096738558	296	296000
295	23027.80371761322	1000	297000	1195.8095031056607	1135.174802734407	297	297000
296	23097.235927581787	1000	298000	1195.8095031056607	1123.918262776654	298	298000
297	23166.651836395264	1000	299000	1195.8095031056607	1124.5258219112438	299	299000
298	23236.031485795975	1000	300000	1195.8095031056607	1135.6522093241815	300	300000
299	23305.53104543686	1000	301000	1216.0304763329448	1216.0304763329448	301	301000
300	23375.223824977875	1000	302000	1216.0304763329448	1203.705448863581	302	302000
301	23444.545008182526	1000	303000	1216.0304763329448	1114.3461545935104	303	303000
302	23513.803073644638	1000	304000	1216.0304763329448	1199.967110275361	304	304000
303	23583.089466810226	1000	305000	1216.0304763329448	1148.6261508807474	305	305000
304	23652.37589073181	1000	306000	1216.0304763329448	1180.0545531069724	306	306000
305	23721.639307260513	1000	307000	1216.0304763329448	1121.8116911829402	307	307000
306	23790.964042425156	1000	308000	1216.0304763329448	1059.7793004223633	308	308000
307	23860.473885536194	1000	309000	1216.0304763329448	1144.7819494843154	309	309000
308	23929.80592441559	1000	310000	1216.0304763329448	1160.6713623444994	310	310000
309	23999.238204956055	1000	311000	1216.0304763329448	1214.1264294293082	311	311000
310	24068.45357775688	1000	312000	1216.0304763329448	1156.423412349419	312	312000
311	24137.761905908585	1000	313000	1216.0304763329448	1175.3279064557184	313	313000
312	24207.122898817062	1000	314000	1216.0304763329448	1132.3116870435663	314	314000
313	24276.446306705475	1000	315000	1216.0304763329448	1126.962373791446	315	315000
314	24345.789071559906	1000	316000	1216.0304763329448	1122.5445204016175	316	316000
315	24415.17151594162	1000	317000	1216.0304763329448	1177.9375750501868	317	317000
316	24484.519025325775	1000	318000	1216.0304763329448	1142.9474654058718	318	318000
317	24553.843207597733	1000	319000	1216.0304763329448	1183.9942658115688	319	319000
318	24623.23556780815	1000	320000	1216.0304763329448	1112.9065526538236	320	320000
319	24692.721216917038	1000	321000	1216.0304763329448	1175.0739861459888	321	321000
320	24762.20637512207	1000	322000	1216.0304763329448	1078.4041650307831	322	322000
321	24831.59887957573	1000	323000	1216.0304763329448	1132.5355014048052	323	323000
322	24900.916829109192	1000	324000	1216.0304763329448	1212.2216237949906	324	324000
323	24970.273441553116	1000	325000	1216.0304763329448	1202.8265619633587	325	325000
324	25039.84183692932	1000	326000	1216.0304763329448	1150.7433809314016	326	326000
325	25109.100410938263	1000	327000	1216.0304763329448	1171.6494437101105	327	327000
326	25178.484699726105	1000	328000	1216.0304763329448	1185.3052599357225	328	328000
327	25247.891231536865	1000	329000	1216.0304763329448	1167.383655320243	329	329000
328	25317.41391158104	1000	330000	1216.0304763329448	1177.935080649178	330	330000
329	25386.780651330948	1000	331000	1216.0304763329448	1116.6661010613348	331	331000
330	25456.090884685516	1000	332000	1216.0304763329448	1110.6189885617516	332	332000
331	25525.446406841278	1000	333000	1216.0304763329448	1159.1076758145016	333	333000
332	25594.904884815216	1000	334000	1216.0304763329448	1193.2517298389928	334	334000
333	25664.37103652954	1000	335000	1216.0304763329448	1161.474300161458	335	335000
334	25733.86157822609	1000	336000	1216.0304763329448	1174.4838482695645	336	336000
335	25803.070441246033	1000	337000	1216.0304763329448	1154.4699496425085	337	337000
336	25872.419595241547	1000	338000	1216.0304763329448	1160.4571781188322	338	338000
337	25941.85103416443	1000	339000	1216.0304763329448	1141.9988396263693	339	339000
338	26011.23410010338	1000	340000	1216.0304763329448	1166.4914694992463	340	340000
339	26080.59625673294	1000	341000	1216.0304763329448	1131.3846030107277	341	341000
340	26149.974926948547	1000	342000	1216.0304763329448	1173.3142437117176	342	342000
341	26219.40023803711	1000	343000	1216.0304763329448	1194.8133293263822	343	343000
342	26288.77915287018	1000	344000	1216.0304763329448	1125.3232113884787	344	344000
343	26358.064311504364	1000	345000	1216.0304763329448	1177.1909618714405	345	345000
344	26427.426134109497	1000	346000	1216.0304763329448	1205.179186747661	346	346000
345	26496.78909111023	1000	347000	1216.0304763329448	1189.5263871706115	347	347000
346	26566.16633629799	1000	348000	1216.0304763329448	1105.4242180901856	348	348000
347	26635.47271323204	1000	349000	1216.0304763329448	1175.3615037205454	349	349000
348	26704.873640060425	1000	350000	1216.0304763329448	1202.978062011749	350	350000
349	26774.168892145157	1000	351000	1216.0304763329448	1162.9292895969313	351	351000
350	26843.52195239067	1000	352000	1216.0304763329448	1162.4232226576717	352	352000
351	26912.87344312668	1000	353000	1223.0404669754262	1223.0404669754262	353	353000
352	26982.30357170105	1000	354000	1223.0404669754262	1207.5210783089751	354	354000
353	27051.636808633804	1000	355000	1223.0404669754262	1177.4329192295636	355	355000
354	27121.018893003464	1000	356000	1223.0404669754262	1209.9661801079294	356	356000
355	27190.312839984894	1000	357000	1223.0404669754262	1204.2626087961546	357	357000
356	27259.632375478745	1000	358000	1223.0404669754262	1158.568880667916	358	358000
357	27329.005363702774	1000	359000	1223.0404669754262	1198.9987908450735	359	359000
358	27398.467047929764	1000	360000	1223.0404669754262	1188.381408027944	360	360000
359	27467.93348479271	1000	361000	1251.1185080638072	1251.1185080638072	361	361000
360	27537.376157045364	1000	362000	1251.1185080638072	1230.7816134861791	362	362000
361	27606.771203517914	1000	363000	1263.223210504665	1263.223210504665	363	363000
362	27676.12774181366	1000	364000	1263.223210504665	1187.544807035453	364	364000
363	27745.527406692505	1000	365000	1263.223210504665	1165.8499241492552	365	365000
364	27814.823224306107	1000	366000	1263.223210504665	1147.2435111552688	366	366000
365	27884.2256667614	1000	367000	1263.223210504665	1234.475814422031	367	367000
