Time,n_timesteps,train-PolicyExecTime,train-NumTrajs,ItrTime,Time-Optimization,Time-SampleProc,Time-Sampling,train-MaxReturn,train-AverageDiscountedReturn,LossBefore,train-EnvExecTime,train-MinReturn,LossAfter,train-StdReturn,Itr,train-AverageReturn
3729.7954535484314,2190000,13.735700845718384,100,16.746988534927368,0.2650008201599121,0.03196239471435547,16.4500253200531,182.97579986301926,62.51914625239595,1.2689081e-05,2.468266487121582,2.7339834608156766,-0.01619839,33.891963937224226,218,108.91298725496758
3747.0322630405426,2200000,14.106342315673828,100,17.22381019592285,0.25899767875671387,0.02400040626525879,16.94081211090088,216.86414417801944,68.14764905629735,1.2737325e-05,2.554462194442749,7.726208660527853,-0.014013913,37.148227823929815,219,116.92241620166098
3763.5272510051727,2210000,13.445432662963867,100,16.48198676109314,0.2599673271179199,0.0310060977935791,16.19101333618164,183.80182327702292,68.0349669975395,1.2822402e-05,2.502737045288086,5.954589807242228,-0.01768722,33.21238361227277,220,118.13066070552816
3780.5982863903046,2220000,13.940623760223389,100,17.057034492492676,0.2630007266998291,0.02299809455871582,16.77103567123413,203.56548273757903,69.93893378254101,1.2926426e-05,2.5715067386627197,36.88563583421922,-0.018516673,31.411896881105246,221,120.90798665018912
3797.495093345642,2230000,13.747345685958862,100,16.883808851242065,0.27199697494506836,0.027968645095825195,16.58284330368042,196.87349723134406,69.24775273850157,1.3051549e-05,2.586745500564575,12.478974673019483,-0.017426552,36.20335561097421,222,119.95457956576614
3814.6090879440308,2240000,13.983955144882202,100,17.100993871688843,0.26199984550476074,0.026969194412231445,16.811025619506836,209.45124343360075,67.78899926139853,1.3075133e-05,2.516191244125366,-15.942810643891784,-0.01603825,41.08052299016394,223,116.60257341928113
3831.574409723282,2250000,13.85840106010437,100,16.95132279396057,0.2630023956298828,0.026999950408935547,16.661320447921753,198.8302353584763,74.2414212665305,1.3114503e-05,2.5613930225372314,33.74321662947494,-0.010487749,30.714835477415804,224,126.90600833965668
3848.5572612285614,2260000,13.85886001586914,100,16.96885347366333,0.2629992961883545,0.025998830795288086,16.679855346679688,224.54182484217742,71.66117179173484,1.322198e-05,2.5674707889556885,41.92113172085059,-0.016846146,34.530827564458235,225,123.67424667551805
3865.809250354767,2270000,14.095918655395508,100,17.2379891872406,0.323000431060791,0.03100132942199707,16.88298749923706,194.65968700980022,74.40399868284223,1.3297115e-05,2.5184707641601562,20.227995738701104,-0.014107296,32.30604440665465,226,127.63061647307127
3882.897178888321,2280000,13.976821422576904,100,17.07492971420288,0.2629997730255127,0.030999422073364258,16.779929637908936,192.48426822878946,69.80025611420005,1.3449925e-05,2.529656171798706,9.45553111989437,-0.019435838,38.70966366044957,227,120.47860192003621
3899.842701435089,2290000,13.870754957199097,100,16.932523250579834,0.2609989643096924,0.023971080780029297,16.647553205490112,194.45580461943266,70.54519801560542,1.3623663e-05,2.515181541442871,9.780898451971204,-0.015651138,32.010911982733845,228,121.74518184552802
3916.7703318595886,2300000,13.800002813339233,100,16.91463017463684,0.2759988307952881,0.02800154685974121,16.60962986946106,196.66553859632782,76.70958070746113,1.3775659e-05,2.546630620956421,23.07985994860929,-0.016373983,33.693551585918264,229,131.88530490764623
3933.919550895691,2310000,14.0341956615448,100,17.13521909713745,0.2599983215332031,0.027979135513305664,16.847241640090942,197.18272780339683,77.23545137916538,1.39493695e-05,2.532550096511841,68.32718340792722,-0.015249858,29.156219545224968,230,133.42178646342603
3951.1065986156464,2320000,14.068478107452393,100,17.17404794692993,0.26600027084350586,0.024999618530273438,16.8820481300354,207.20878572051666,72.05268394151693,1.4085845e-05,2.5418784618377686,18.113872790001228,-0.018031022,40.3295426048641,231,125.43908277398494
3968.1964354515076,2330000,13.982542991638184,100,17.075836658477783,0.2649955749511719,0.031003475189208984,16.779837608337402,228.43580648524988,77.16581808482668,1.4190186e-05,2.5247890949249268,0.5619196593772244,-0.012526919,35.97945635330877,232,131.97977758632516
3985.1434228420258,2340000,13.880749702453613,100,16.9339861869812,0.2629685401916504,0.024999380111694336,16.646018266677856,211.9481271843264,79.71683448001448,1.4331585e-05,2.5113918781280518,27.89913408981742,-0.014980558,34.88769411455899,233,136.66572983660947
