LossAfter,train-NumTrajs,n_timesteps,train-PolicyExecTime,Time-SampleProc,Time-Sampling,LossBefore,Time,train-MinReturn,train-StdReturn,train-EnvExecTime,Itr,Time-Optimization,train-MaxReturn,train-AverageDiscountedReturn,ItrTime,train-AverageReturn
-0.0042410167,100,330000,14.059049367904663,0.0240020751953125,17.27699375152588,-1.0390882e-05,610.3401756286621,198.85937918700816,1.551864981454967,2.9637932777404785,32,0.24399876594543457,209.43402954748018,120.5322435068243,17.545995712280273,203.85338932924785
-0.0058733863,100,340000,14.188362121582031,0.018970251083374023,17.352022886276245,-1.0241054e-05,627.9651691913605,199.84867991431886,1.7144053134148265,2.9159328937530518,33,0.24100041389465332,208.6990497379763,120.63078726019144,17.611993551254272,204.14270781763108
-0.0052500605,100,350000,14.168383359909058,0.02300238609313965,17.35999321937561,-1.0086665e-05,645.6131596565247,199.80730614756146,1.778050626232081,2.902070999145508,34,0.25099730491638184,209.73040327294623,120.92940963060019,17.634993076324463,204.70907532364322
-0.004964808,100,360000,14.118558406829834,0.027970552444458008,17.371024131774902,-9.941618e-06,663.2751536369324,199.76825705710894,1.8598641277620238,2.9902610778808594,35,0.24999761581420898,209.15232168465883,120.94655101756454,17.64899230003357,204.80872687450142
-0.008833157,100,370000,14.189306259155273,0.024999141693115234,17.412994146347046,-9.798463e-06,680.979145526886,199.9442939708601,2.0985030428176152,2.948864698410034,36,0.25299954414367676,211.45998699689122,121.1066525753533,17.690992832183838,205.33787458909185
-0.005854141,100,380000,14.616476058959961,0.021031618118286133,18.040993213653564,-9.631358e-06,699.3061382770538,194.24168283387147,2.6573558731333864,3.143235206604004,37,0.25096821784973145,213.02901809180128,121.47208576379803,18.31399369239807,206.2447979100174
-0.007274958,100,390000,14.179476737976074,0.025997400283813477,17.522996187210083,-9.472929e-06,717.1241316795349,201.0814207544812,2.1965654346266734,3.0308563709259033,38,0.2539999485015869,212.34644411286803,121.60470154700384,17.803992748260498,206.42838161691552
-0.0050132857,100,400000,14.648908615112305,0.02599644660949707,17.975995302200317,-9.3086055e-06,735.4081258773804,201.38626661903896,2.4678130649602594,3.077876329421997,39,0.2680022716522217,213.8484621981214,122.04621910699596,18.269994020462036,207.57791645021672
-0.004256681,100,410000,14.553977251052856,0.018994808197021484,17.842025995254517,-9.169731e-06,753.5351164340973,201.2344381086959,2.6556854403186874,3.0109217166900635,40,0.2520003318786621,213.57448852205485,122.22331752243151,18.11399006843567,207.73607109321904
-0.0021050507,100,420000,14.610964059829712,0.01996755599975586,17.960028171539307,-9.025143e-06,771.7721095085144,200.07030265691935,3.145248595032356,3.087693929672241,41,0.24199676513671875,216.12643323018105,122.35163337040893,18.223990440368652,208.40408922764865
-0.0046086116,100,430000,14.570842504501343,0.024996519088745117,17.85199546813965,-8.87754e-06,789.9051010608673,202.998267274899,2.5772043773556716,3.0256941318511963,42,0.24299883842468262,216.72582913090352,122.59472865707001,18.119990825653076,208.8331028331018
-0.005313601,100,440000,14.537605047225952,0.021996021270751953,17.872056007385254,-8.745976e-06,808.0531549453735,203.12562899276347,2.603396711379564,3.067323923110962,43,0.24100065231323242,215.57953662716733,122.64798036647927,18.13605284690857,209.0181893956312
-0.0037321688,100,450000,14.60033392906189,0.027995586395263672,17.914998531341553,-8.598973e-06,826.2651498317719,201.8840212343955,2.62910393104669,3.0526046752929688,44,0.2550010681152344,215.88791249567197,122.86180688530145,18.198995113372803,209.51833099104147
-0.004532346,100,460000,14.668365240097046,0.024999380111694336,17.988022804260254,-8.462854e-06,844.5361423492432,202.66092370199604,2.932898991331272,3.0656309127807617,45,0.24497008323669434,217.94687337354094,122.97656196452401,18.257992267608643,209.5893156169812
-0.0063341972,100,470000,14.473174333572388,0.01999688148498535,17.814995288848877,-8.315964e-06,862.6471338272095,203.19006934430195,2.71092203890015,3.068906545639038,46,0.26199936866760254,216.11025361311926,122.90093720025848,18.09799289703369,209.49593222795815
-0.004144949,100,480000,14.527929306030273,0.03200173377990723,17.890993118286133,-8.159974e-06,880.8731288909912,201.32366121798242,3.0986403540420775,3.096555233001709,47,0.2870008945465088,217.35469726262045,123.01258118715279,18.21199369430542,209.89318698045722
-0.0062606707,100,490000,14.675821304321289,0.026998519897460938,18.101994037628174,-8.012296e-06,899.2761206626892,204.20501823339347,3.2098245359231163,3.1497395038604736,48,0.2499988079071045,219.04217917817058,123.30053174957374,18.37899136543274,210.45620775249742
-0.0052763135,100,500000,14.534033298492432,0.01999807357788086,17.88699460029602,-7.844619e-06,917.4421117305756,203.8128768743989,3.0531253745700284,3.02215313911438,49,0.24499821662902832,218.3450820740253,123.80463403274358,18.15199089050293,211.8739618711387
-0.0032079564,100,510000,14.373481512069702,0.018999576568603516,17.68399429321289,-7.711883e-06,935.4071044921875,203.25613941002644,3.0329567596890508,3.0550899505615234,50,0.24899888038635254,218.94886578448734,123.72981070210513,17.951992750167847,211.67068748716164
-0.0027977978,100,520000,14.228495836257935,0.026969432830810547,17.418023586273193,-7.552253e-06,953.114099740982,203.68164889471072,3.183362520985163,2.9287688732147217,51,0.24700140953063965,218.2894096956306,123.87359446182253,17.691994428634644,212.15966526056192
-0.005000534,100,530000,14.517803430557251,0.021999597549438477,17.800992965698242,-7.3926244e-06,971.1990900039673,204.58655993508884,3.06368396313405,3.018528938293457,52,0.24799776077270508,219.48990083278179,124.139562277565,18.071991443634033,212.7987223376965
-0.0041727307,100,540000,14.45568299293518,0.025027751922607422,17.692995071411133,-7.261208e-06,989.1810839176178,203.88186714301102,2.9589210004914452,2.999817371368408,53,0.2499699592590332,223.942802715631,124.69087613305663,17.968992710113525,214.22840860218534
-0.0039591906,100,550000,14.308167695999146,0.021966934204101562,17.634023189544678,-7.1355853e-06,1007.0940759181976,205.61237654059929,3.149466968527712,3.0774054527282715,54,0.2440013885498047,224.01246250841936,124.59728623748184,17.899991512298584,214.0704689338332
-0.005558019,100,560000,14.260855913162231,0.027998685836791992,17.48099637031555,-7.003366e-06,1024.858068704605,199.00957165679176,3.4338710849291716,2.971313238143921,55,0.24199867248535156,220.99447956805233,124.7646390067201,17.750993728637695,214.2633573004062
-0.0037199475,100,570000,14.216796398162842,0.02703118324279785,17.440995693206787,-6.8592585e-06,1042.591061115265,206.21317556202837,3.5003293156367628,2.9484527111053467,56,0.25096726417541504,228.92485303091104,124.83487040880846,17.71999192237854,214.7871780271208
-0.0019197058,100,580000,14.238558053970337,0.01999950408935547,17.457996368408203,-6.712082e-06,1060.322054386139,199.86380263023094,3.598946081080233,2.965726852416992,57,0.2389965057373047,222.28492210698323,124.99817652132724,17.716992378234863,214.98035412948823
-0.0028523924,100,590000,14.14335012435913,0.02199840545654297,17.367995262145996,-6.5705403e-06,1077.9930469989777,205.7360087866195,2.773671082928828,2.979663610458374,58,0.2669994831085205,226.10384191135986,125.30054522101818,17.65699315071106,215.59514478398657
-0.00643198,100,600000,14.042853593826294,0.03300023078918457,17.279993057250977,-6.451434e-06,1095.5670425891876,205.57261284414346,3.513093415605252,2.9706742763519287,59,0.24700093269348145,223.11264298506296,125.23371270097961,17.559994220733643,215.4747990728995
-0.0030189164,100,610000,14.08694314956665,0.02097630500793457,17.339017629623413,-6.314629e-06,1113.185033082962,205.72733985321534,3.1635104951459043,2.954310417175293,60,0.2449967861175537,223.13717011735756,125.35310993098011,17.6049907207489,215.8777991844753
-0.0029628787,100,620000,14.050071716308594,0.018999814987182617,17.202024459838867,-6.224148e-06,1130.6680264472961,206.14092317841448,3.4356074916993524,2.90592360496521,61,0.24896836280822754,225.37403493896605,125.86231472557787,17.469992637634277,217.0475644873708
-0.0055360547,100,630000,14.13371729850769,0.025975704193115234,17.32201886177063,-6.0862703e-06,1148.2720201015472,204.02464571796102,3.8275817691938645,2.936936855316162,62,0.24299883842468262,227.12809769978026,125.82300008355551,17.590993404388428,216.99346477363827
-0.0034311528,100,640000,14.073282480239868,0.018000364303588867,17.2339928150177,-5.957675e-06,1165.7910141944885,205.31038574395475,3.883718948422484,2.9057276248931885,63,0.25300049781799316,228.0630188868685,126.46603014376905,17.50599503517151,218.56359695040916
-0.0019344229,100,650000,14.111743211746216,0.026000261306762695,17.34901738166809,-5.8416117e-06,1183.4250049591064,205.5862014499249,3.82934434662681,2.9899823665618896,64,0.2429673671722412,229.22913787817697,126.50892613592346,17.6209933757782,218.7652588833995
-0.003689491,100,660000,14.149524450302124,0.026997089385986328,17.301993131637573,-5.7058314e-06,1201.0090000629425,204.14580265363918,3.8544011514583514,2.902374744415283,65,0.24100089073181152,229.46814179957587,126.48010780448645,17.570992946624756,218.5591572016345
-0.005830647,100,670000,14.148462772369385,0.018969297409057617,17.340025663375854,-5.596536e-06,1218.6359918117523,203.08337260820028,3.99456457301874,2.9575793743133545,66,0.25299859046936035,227.6445259618728,126.77464989432728,17.613994359970093,219.33166354874564
-0.004113209,100,680000,14.069904565811157,0.026970624923706055,17.220024585723877,-5.4911548e-06,1236.140986442566,196.67861667829047,4.776692644109191,2.9026172161102295,67,0.24400091171264648,232.82970143170954,126.89586322846404,17.49199604988098,219.8657857023746
-0.0035351939,100,690000,14.096412897109985,0.025997161865234375,17.26599669456482,-5.3872523e-06,1253.705977678299,207.6959738888182,4.301252901385421,2.916173219680786,68,0.2589988708496094,231.4286996641,126.93153972354258,17.550992727279663,220.0798303726394
-0.00412119,100,700000,14.10095477104187,0.021997928619384766,17.316994190216064,-5.2866385e-06,1271.3119699954987,208.492152616517,4.763535021325833,2.9564414024353027,69,0.25299954414367676,231.77653655682644,127.43487890632707,17.592993021011353,221.1532036615681
-0.0034318205,100,710000,14.137700319290161,0.02500128746032715,17.28699541091919,-5.184843e-06,1288.8759620189667,205.2516226508587,4.921618919666594,2.883533000946045,70,0.23899531364440918,233.07477207325968,127.8756888339648,17.550992012023926,222.15236593151747
-0.003963151,100,720000,13.856319665908813,0.01799798011779785,17.081995487213135,-5.071027e-06,1306.2399551868439,201.45354287610405,6.151285381986463,2.925635814666748,71,0.24899792671203613,236.06058375678126,127.90781248063183,17.350990772247314,222.40806074847492
-0.0035210485,100,730000,14.042060375213623,0.018998384475708008,17.202995777130127,-4.9604246e-06,1323.716948747635,209.32130162418397,5.321855561155407,2.915113925933838,72,0.2389965057373047,234.64247010786673,127.78434084128223,17.463990926742554,222.1084119000501
-0.00328894,100,740000,14.071718692779541,0.026999473571777344,17.265995740890503,-4.860358e-06,1341.2869436740875,201.41053445441952,6.479231253132467,2.936758041381836,73,0.26200008392333984,236.99635212752847,127.81143985009425,17.556994438171387,221.94785393128655
-0.0029770304,100,750000,14.00667428970337,0.025000810623168945,17.179993391036987,-4.745674e-06,1358.7469351291656,207.93843006689542,4.9849709839257725,2.9240126609802246,74,0.24199819564819336,233.33142479503005,128.33985231842496,17.44699239730835,222.9419552512802
-0.0032460717,100,760000,14.110616683959961,0.02399730682373047,17.270995616912842,-4.6552814e-06,1376.2979283332825,208.3700307747635,5.529521108820946,2.9170374870300293,75,0.24199652671813965,234.16634624520015,128.30825330681503,17.53799343109131,223.15091022038385
-0.0016438388,100,770000,14.186683654785156,0.02200150489807129,17.359992265701294,-4.5525608e-06,1393.9359230995178,203.30145108347565,6.395644956629189,2.9190256595611572,76,0.24299931526184082,237.53017110693128,128.30060208883452,17.624993085861206,222.96539599622366
-0.00025844778,100,780000,13.993743181228638,0.01999807357788086,17.245996952056885,-4.4856047e-06,1411.4649131298065,186.10299328705392,6.5469668597767186,3.0069429874420166,77,0.24699831008911133,236.55954735438218,128.4864243004124,17.51498770713806,223.46006298805034
-0.0032495488,100,790000,14.003719091415405,0.02399730682373047,17.223994970321655,-4.4270955e-06,1428.966906785965,200.6722267260119,7.045018068577803,2.975536584854126,78,0.24000072479248047,242.9476616237808,128.75243908582718,17.488992929458618,223.7979099074565
3.325859e-05,100,800000,14.168179988861084,0.018976926803588867,17.324018001556396,-4.3829446e-06,1446.5738999843597,201.85509265559014,5.617564109348943,2.9039998054504395,79,0.25099802017211914,236.97957215275446,128.92074862700662,17.593992948532104,224.25194365864488
-0.002487239,100,810000,14.074674606323242,0.020966529846191406,17.32102608680725,-4.3177033e-06,1464.1698927879333,202.53865487449158,7.215941504088707,2.9771175384521484,80,0.2409985065460205,252.27809327133406,129.15261536436813,17.582991123199463,224.79839015603102
0.0047379564,100,820000,14.118394136428833,0.01802825927734375,17.300995588302612,-4.2358215e-06,1481.7588860988617,171.91183966990974,11.627921899272977,2.9360947608947754,81,0.25499796867370605,252.03636431138887,128.54582323518136,17.575992584228516,223.3207737565101
-9.002409e-05,100,830000,14.104735851287842,0.020030975341796875,17.31699252128601,-4.1900453e-06,1499.3478798866272,164.49761861079847,14.406055369267067,2.8995893001556396,82,0.23796844482421875,240.39115265627663,127.60298329588413,17.575992822647095,221.19415738966433
0.000527704,100,840000,14.169796705245972,0.026964426040649414,17.31102967262268,-4.1445765e-06,1516.9508719444275,174.60948357127745,10.398325088695383,2.893582344055176,83,0.25099873542785645,243.73300100660458,129.33011189685328,17.588992834091187,225.0386021308343
0.0059260097,100,850000,14.118951797485352,0.02700185775756836,17.289994955062866,-4.0693817e-06,1534.5478641986847,209.67402978255697,5.99444479237822,2.9204883575439453,84,0.26599717140197754,239.47377796813885,129.3795499640511,17.58399271965027,225.09103741890303
-0.0007018102,100,860000,13.976847887039185,0.01897716522216797,17.168020009994507,-3.9993415e-06,1551.993860244751,180.87182080127917,8.417969508121146,2.9255690574645996,85,0.24599862098693848,248.6899511737868,129.7678643520341,17.433996200561523,226.11117871142133
-0.002508963,100,870000,14.256383895874023,0.018998384475708008,17.402995347976685,-3.937298e-06,1569.679851770401,204.03689716161298,8.528101122801804,2.8816068172454834,86,0.25099897384643555,250.07032696534776,129.90959177286132,17.672992706298828,226.53205163628655
-0.0039000956,100,880000,14.089948177337646,0.01899862289428711,17.235996961593628,-3.857904e-06,1587.195843219757,195.11093620169117,8.340707003909266,2.895354747772217,87,0.24599862098693848,251.5668341512791,130.29777937660168,17.50199294090271,226.95063380711474
-0.003976625,100,890000,14.0918607711792,0.0260007381439209,17.288994073867798,-3.7807404e-06,1604.7708368301392,208.93613721332264,7.780561336030927,2.943448305130005,88,0.24699831008911133,255.00261587900246,130.13009032689925,17.56199312210083,226.86044481843538
0.0024295845,100,900000,14.153252363204956,0.02599787712097168,17.312992334365845,-3.7324726e-06,1622.3948299884796,187.37412390446295,11.04848973995945,2.90548038482666,89,0.27100133895874023,247.66958792442085,129.2849080913075,17.610991716384888,225.3150300271849
-0.0005975956,100,910000,14.11607813835144,0.017998218536376953,17.250997066497803,-3.6644028e-06,1639.9358241558075,156.85504405607304,11.133263644626096,2.892040729522705,90,0.2569997310638428,257.10548629875393,129.79360674735784,17.527995586395264,226.00486328055
-0.0014303487,100,920000,14.266903162002563,0.019997596740722656,17.45799708366394,-3.6197196e-06,1657.672815322876,201.758317281678,7.575262961543288,2.9323809146881104,91,0.24599885940551758,245.38436496949834,130.3280347861782,17.72399353981018,227.44447939162893
-0.0037628496,100,930000,14.2695472240448,0.02799820899963379,17.48799729347229,-3.572614e-06,1675.478807926178,204.6674885484297,7.976668884753171,2.9467902183532715,92,0.2739982604980469,261.5554141499274,130.08787541876242,17.792991638183594,226.70779566200804
-0.0027575698,100,940000,14.187653303146362,0.022000551223754883,17.45699429512024,-3.5111725e-06,1693.2338020801544,205.24934410138985,9.43043423627974,2.959798812866211,93,0.26199960708618164,257.39603760245075,130.13557921066032,17.74199342727661,226.9544962728864
-0.003109077,100,950000,14.22817873954773,0.023977994918823242,17.4270179271698,-3.431555e-06,1710.9687955379486,201.42543748705438,9.110497921387907,2.922438144683838,94,0.2700023651123047,252.5211083725155,130.36963422776486,17.721991539001465,227.28212959811574
-0.0017179723,100,960000,14.169225454330444,0.032970428466796875,17.305022478103638,-3.3761119e-06,1728.5747878551483,200.970646106081,11.293481123798824,2.8936376571655273,95,0.2539985179901123,256.1265246458379,130.58216836770956,17.592992782592773,227.97603748137954
-0.0026840647,100,970000,14.221327543258667,0.02497267723083496,17.345017910003662,-3.3448732e-06,1746.2267801761627,176.01294651913602,11.234802589130364,2.878927707672119,96,0.2690002918243408,255.15727572609686,131.95207887047764,17.638990879058838,230.72753456594106
-0.004482486,100,980000,14.125114440917969,0.02799820899963379,17.260997533798218,-3.310777e-06,1763.8177733421326,155.38278995314545,13.297970957377428,2.8784806728363037,97,0.28699755668640137,264.65969916733076,130.35954246360205,17.577994346618652,227.492518221231
-0.0031835523,100,990000,14.195394515991211,0.024985790252685547,17.2770037651062,-3.2557762e-06,1781.4037659168243,182.55834314262864,13.741626509820447,2.833922863006592,98,0.27100110054016113,263.32667006372,131.73085807789735,17.572990655899048,230.1681514510874
-0.0005219694,100,1000000,14.204884767532349,0.022002696990966797,17.399994134902954,-3.2080113e-06,1799.1077613830566,208.66691216873366,10.937034104631948,2.9311840534210205,99,0.26799798011779785,260.57367485317405,132.5599718401093,17.68999481201172,231.7711299923185
0.0016719003,100,1010000,14.213525772094727,0.02499699592590332,17.397032976150513,-3.1621753e-06,1816.8077518939972,188.86528498191925,14.655042912716029,2.939286708831787,100,0.2629990577697754,262.52151913506725,132.4896896610044,17.68699312210083,231.89906721518247
-0.0029350037,100,1020000,14.16760540008545,0.025000810623168945,17.3779935836792,-3.1123816e-06,1834.4937448501587,194.78435120057813,12.440624118204239,2.9470691680908203,101,0.2689979076385498,262.1652860558358,132.4827008434529,17.672992944717407,232.1653655235911
0.0006963218,100,1030000,14.068558931350708,0.01800084114074707,17.20299196243286,-3.039652e-06,1851.998736858368,170.9498784325167,13.056576460054908,2.8908534049987793,102,0.26999711990356445,264.9004365170602,132.69145677827933,17.491990089416504,232.3308839326013
0.00834951,100,1040000,14.17640495300293,0.0190274715423584,17.34399724006653,-2.954925e-06,1869.632732629776,212.36824871499323,11.689912812868657,2.9044036865234375,103,0.2579686641693115,262.9570576793409,134.57424457574396,17.6209933757782,236.18151876857237
-7.868106e-06,100,1050000,14.3132004737854,0.022000551223754883,17.43899393081665,-2.8885186e-06,1887.3687267303467,200.9726843592663,12.595227739020357,2.8328585624694824,104,0.2609992027282715,265.0594131923289,134.54870379883877,17.721993684768677,235.9627333629629
0.019247089,100,1060000,14.131328344345093,0.02703237533569336,17.2759952545166,-2.8403354e-06,1904.9427168369293,168.01047410375702,15.25985941729317,2.8895511627197266,105,0.2579653263092041,264.15426702670635,135.01730236251814,17.5609929561615,237.64968097261226
0.043056004,100,1070000,14.134974241256714,0.021971702575683594,17.234023094177246,-2.780448e-06,1922.4747092723846,205.71532445336948,14.074196152070227,2.8421669006347656,106,0.2629971504211426,265.70329840033355,137.1265672933865,17.518991947174072,242.0519024769306
-0.0009170812,100,1080000,14.054717302322388,0.01902914047241211,17.11002016067505,-2.7120993e-06,1939.8797028064728,186.45900784308768,13.446036033075899,2.801832675933838,107,0.26196813583374023,260.5058001621721,135.4349051537624,17.3919939994812,238.38021165474012
0.009422116,100,1090000,14.052486181259155,0.025998830795288086,17.11799430847168,-2.6738476e-06,1957.2996954917908,70.52490203721328,21.190414972449506,2.805621862411499,108,0.2629997730255127,263.6403616237751,135.55461295965236,17.40699291229248,239.0245299493485
0.002870269,100,1100000,14.24009394645691,0.02699732780456543,17.29799723625183,-2.6360321e-06,1974.8946886062622,176.3272437891642,15.539497515032547,2.8070058822631836,109,0.25699949264526367,264.1506821413204,136.28337164432102,17.58199405670166,240.2453214443206
-0.0035760948,100,1110000,14.13543176651001,0.026001453399658203,17.272995710372925,-2.60705e-06,1992.4726822376251,190.69696736123566,15.773869501100622,2.8667454719543457,110,0.2649972438812256,264.50759876424496,136.67171994463064,17.56399440765381,240.93626053149612
