Time,train-StdReturn,n_timesteps,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,train-MaxReturn,Time-Optimization,Time-Sampling,train-EnvExecTime,Time-SampleProc,LossAfter
883.5043427944183,5.590698219610337,480000,-9.418764e-06,222.342527226561,19.30061149597168,15.449182271957397,206.45852815947467,127.83001792303958,100,47,235.1940965174692,0.29400086402893066,18.984611749649048,3.215383291244507,0.021998882293701172,-0.0036535119
902.1520352363586,5.5248120498265605,490000,-9.285854e-06,222.55837594544175,18.634692668914795,14.973745584487915,198.03876370692427,128.00366141174788,100,48,231.88766742952762,0.24551916122436523,18.362173795700073,3.114997386932373,0.026999711990356445,-0.0024902779
921.4156320095062,6.681625285154788,500000,-9.143901e-06,222.5883033845122,19.25059700012207,15.369866609573364,195.09562799881147,128.00386899930447,100,49,235.05187579660657,0.24752163887023926,18.974079370498657,3.268827199935913,0.027995586395263672,-0.0025534565
940.1027019023895,6.138891189964268,510000,-9.021184e-06,222.19279346919237,18.674071788787842,14.908518552780151,200.91294708023835,128.04921778138942,100,50,238.94638346569548,0.2629997730255127,18.38207483291626,3.200132369995117,0.028997182846069336,-0.002141726
958.8053951263428,5.000248362001681,520000,-8.919659e-06,223.07736133598385,18.684691667556763,14.900355339050293,204.17233413030016,128.30230239127624,100,51,232.61772400721966,0.29200029373168945,18.359691381454468,3.167191982269287,0.029998064041137695,-0.002453119
977.606303691864,5.347034092029349,530000,-8.79228e-06,222.32742039002835,18.784911632537842,15.067687034606934,205.74319806155034,128.07133742416238,100,52,231.50814558699793,0.2630009651184082,18.498910903930664,3.136586904525757,0.02299976348876953,0.0025301974
995.7217111587524,5.340548646346408,540000,-8.696468e-06,224.27365201896038,18.101407766342163,14.494772672653198,211.62631663348108,128.91684015268012,100,53,239.89631145425182,0.2819995880126953,17.79641056060791,3.0396292209625244,0.022997617721557617,0.0024164398
1014.3428590297699,6.550822184526266,550000,-8.599873e-06,222.45516334642056,18.606147050857544,14.920778036117554,202.35741105795776,128.08654324273385,100,54,237.82617320912632,0.24699878692626953,18.337148189544678,3.144531011581421,0.02200007438659668,-0.003887073
1033.5984773635864,6.725337889160093,560000,-8.4968015e-06,222.4744209310894,19.241618156433105,15.298444032669067,197.38237477544544,128.1104054204884,100,55,236.01321055670036,0.27651262283325195,18.935107231140137,3.3120155334472656,0.029998302459716797,-0.0042034904
1054.7421503067017,6.433235141796954,570000,-8.372923e-06,224.68821909496782,21.129673719406128,16.79779863357544,200.98485357191396,129.14765313236558,100,56,237.52881863618433,0.27299976348876953,20.833677053451538,3.6807663440704346,0.021996021270751953,-0.0028893529
1074.971308708191,7.812864961857683,580000,-8.29832e-06,224.24317041569165,20.213157415390015,16.090333938598633,201.53826899796476,128.80179374209038,100,57,239.37423745779256,0.29642415046691895,19.887632608413696,3.467123031616211,0.029100656509399414,0.0006008053
1094.5816333293915,6.949764130347486,590000,-8.191318e-06,224.5076274713708,19.588326692581177,15.658631801605225,204.37654553368927,129.09680387689525,100,58,240.48797635312476,0.25600123405456543,19.304325819015503,3.309490442276001,0.026999473571777344,-0.0029547943
1113.8814959526062,7.157041595606446,600000,-8.078114e-06,226.41961595279776,19.28686261177063,15.346024513244629,190.8042173928852,130.01841073287284,100,59,242.86315131738166,0.252514123916626,19.005349159240723,3.356022596359253,0.027997970581054688,-0.0027463017
1133.1565251350403,8.409993118351016,610000,-7.994548e-06,223.71492551317547,19.262030601501465,15.324543952941895,181.89937513269572,128.6949272773418,100,60,237.04168968929181,0.253002405166626,18.987033128738403,3.2975194454193115,0.021995067596435547,-0.005241193
1152.1914901733398,6.551765681222167,620000,-7.901093e-06,227.08908372078034,19.02096462249756,15.222602605819702,208.35381077170769,130.30550696584666,100,61,240.7723657978845,0.2520015239715576,18.746965408325195,3.209306240081787,0.021997690200805664,-0.003315126
1171.2313253879547,6.532181452193782,630000,-7.818622e-06,228.05187448530924,19.026834964752197,15.213798999786377,207.06786504403644,130.6305684388008,100,62,241.4763203041846,0.2570028305053711,18.744832515716553,3.2589690685272217,0.024000883102416992,-0.0037989332
1190.9002315998077,5.921238306652063,640000,-7.70085e-06,230.81894652596426,19.654908657073975,15.649048566818237,216.00252500134778,131.80059942072498,100,63,243.1935050718401,0.30100083351135254,19.326906204223633,3.370640993118286,0.026000499725341797,-0.0008955957
1211.4738073349,12.329793365468673,650000,-7.5982725e-06,227.21717959426613,20.55957818031311,16.34456467628479,166.06631973929274,129.6805284451652,100,64,241.19525979892546,0.27700304985046387,20.25448703765869,3.5745553970336914,0.026997089385986328,-0.0009422946
1230.8159384727478,6.256600452403882,660000,-7.510629e-06,229.9851641725914,19.32413101196289,15.457372903823853,209.27278493030528,131.45029898105605,100,65,244.62726545735262,0.26199960708618164,19.04012179374695,3.264730930328369,0.022009611129760742,-0.0030496242
1250.1789252758026,7.017672481247543,670000,-7.412413e-06,229.9294775654541,19.34898543357849,15.374521970748901,206.87025559750467,131.215860732349,100,66,241.41847361916268,0.2695140838623047,19.052470207214355,3.3565833568573,0.027001142501831055,-0.002091705
