LossBefore,Time-Sampling,train-AverageDiscountedReturn,train-MinReturn,train-MaxReturn,Time-Optimization,n_timesteps,train-NumTrajs,ItrTime,LossAfter,train-StdReturn,train-PolicyExecTime,train-AverageReturn,train-EnvExecTime,Time-SampleProc,Time,Itr
-1.2748064e-05,17.434921741485596,21.74876729723563,22.499872117610227,31.89629260544534,0.2669992446899414,220000,100,17.726917266845703,-0.0014724036,1.5753347071437087,14.393707990646362,27.93031653317497,2.7375080585479736,0.022997617721557617,371.5239224433899,21
-1.2677029e-05,16.314973831176758,21.897504408463732,24.56754529685231,30.636771555683108,0.25299859046936035,230000,100,16.584923267364502,-0.002584606,1.4468911283434132,13.478931903839111,27.942521142771984,2.556248903274536,0.015950918197631836,388.1238467693329,22
-1.2609e-05,16.26821994781494,22.14616435259333,25.57746534761399,31.104234548719354,0.2570013999938965,240000,100,16.549220323562622,-0.0018272751,1.2001686026930098,13.566829919815063,28.363988137422485,2.4346914291381836,0.02399897575378418,404.68606901168823,23
-1.25619135e-05,16.143926858901978,22.039605894075347,24.109157713012987,30.914834390268155,0.25498080253601074,250000,100,16.415922164916992,-0.0026238682,1.264874679349733,13.31856632232666,28.24829813902126,2.5636069774627686,0.016034841537475586,421.1159908771515,24
-1.2477659e-05,16.54750967025757,22.280402355726945,25.224423568513604,31.891644681134487,0.25699734687805176,260000,100,16.827507495880127,-0.0016111217,1.3116658751966503,13.644435405731201,28.428298462624554,2.6502842903137207,0.02200031280517578,437.95649909973145,25
-1.2392703e-05,16.528956174850464,22.245775522948904,24.504800907676255,31.16497191935766,0.2689986228942871,270000,100,16.822922229766846,-0.0012731686,1.233927973239716,13.73804521560669,28.346573369980014,2.5372302532196045,0.023998498916625977,454.7924213409424,26
-1.234347e-05,16.392629623413086,22.18860750215487,25.378527437022015,30.73142892227566,0.2559971809387207,280000,100,16.672597408294678,-0.0014880057,1.197257391471049,13.533134937286377,28.26095590408212,2.558670997619629,0.023970603942871094,471.4910182952881,27
-1.2288971e-05,16.344926357269287,22.35489342112154,25.046616186751898,32.17677760492462,0.2579772472381592,290000,100,16.625922679901123,-0.0026912086,1.2980217038272686,13.628658533096313,28.557152189276398,2.4493346214294434,0.02102065086364746,488.1299407482147,28
-1.2239006e-05,16.719618797302246,22.156384000384193,16.977690648753253,31.60924648848801,0.273998498916626,300000,100,17.00958561897278,-0.001307432,1.9658637764808813,13.850446462631226,28.23622984729127,2.618852138519287,0.01596832275390625,505.15252780914307,29
-1.21819985e-05,16.519925594329834,22.34256050609073,25.387655648821248,31.483378440674503,0.2689990997314453,310000,100,16.810922861099243,0.006396519,1.3512666431041134,13.65229082107544,28.468981047234383,2.6153974533081055,0.021998167037963867,521.9764516353607,30
-1.2105965e-05,16.4609591960907,22.42310802206032,24.50365295793987,31.756283883743496,0.25699710845947266,320000,100,16.737921476364136,-0.0006215304,1.4268337232720967,13.622535228729248,28.68178683515962,2.5684869289398193,0.018964290618896484,538.7273728847504,31
-1.2026086e-05,16.213960647583008,22.714757935098937,26.979228827308948,33.45208741680938,0.25896573066711426,330000,100,16.497924327850342,-0.000949107,1.290530076095226,13.35530686378479,29.009063746553306,2.605525255203247,0.02399730682373047,555.2372961044312,32
-1.1964041e-05,16.224960327148438,22.439904773821354,25.576206117529978,32.11923059040748,0.26400041580200195,340000,100,16.51292371749878,-0.0003792028,1.3162101618286852,13.38832688331604,28.758821368103877,2.579585552215576,0.022968053817749023,571.7632210254669,33
-1.192471e-05,16.40192747116089,22.395389575592993,24.917131510068177,31.410609019321953,0.2519974708557129,350000,100,16.677924633026123,0.008474793,1.3501482335248836,13.681677341461182,28.74420142355477,2.450225353240967,0.023999691009521484,588.4541451931,34
-1.1870438e-05,16.125927925109863,22.425685170585,24.27886238608368,32.03934611588027,0.25699925422668457,360000,100,16.399925470352173,-0.00039843118,1.5539793119914123,13.329455852508545,28.922582004800784,2.530564546585083,0.016998291015625,604.8670709133148,35
