Time-Sampling,Time-Optimization,train-AverageReturn,train-NumTrajs,train-PolicyExecTime,LossBefore,train-MaxReturn,train-MinReturn,LossAfter,train-StdReturn,Time-SampleProc,ItrTime,n_timesteps,Time,Itr,train-EnvExecTime,train-AverageDiscountedReturn
17.72474765777588,0.2389979362487793,221.87632801025939,100,14.382612705230713,6.1035155e-09,229.8442462638956,209.67958218091104,-0.033515558,4.614348733366305,0.026968717575073242,17.99071431159973,220000,396.86622643470764,21,3.0652668476104736,125.92113860917398
17.847792863845825,0.24051690101623535,210.46302944650216,100,14.485284328460693,0.0084407255,223.68581089795148,197.60739218673407,-0.013855688,5.044785394872446,0.021984338760375977,18.110294103622437,230000,414.9895203113556,22,3.0808210372924805,120.5751069803534
17.817520141601562,0.24652838706970215,217.66304963256374,100,14.440812110900879,-9.155274e-09,228.3501966140387,205.26202912892444,-0.13928083,5.566299790709121,0.02599930763244629,18.09004783630371,240000,433.0925669670105,23,3.106179714202881,123.3558856711914
18.04614019393921,0.24399995803833008,190.84135476137925,100,14.618714809417725,1.2969971e-08,228.43751792970946,156.14355224191817,-0.06552906,13.42774078466383,0.018999338150024414,18.309139490127563,250000,451.4147071838379,24,3.155315637588501,109.92339551773468
17.757638692855835,0.24199962615966797,192.35330358865463,100,14.337227821350098,1.5258789e-09,212.689094836817,165.19016187397133,-0.15890668,7.972451150628316,0.024999618530273438,18.024637937545776,260000,469.4523448944092,25,3.1321566104888916,113.37051181475096
17.69095516204834,0.24100017547607422,208.00530819223007,100,14.235288381576538,9.155274e-09,218.7382970457673,195.15208323094092,-0.054758858,4.433231025079795,0.025998830795288086,17.95895481109619,270000,487.4242994785309,26,3.171788215637207,120.02690643684016
18.24131965637207,0.2389979362487793,206.01905977642647,100,14.621934175491333,-5.4359437e-09,211.42904160135382,199.67815613414982,-0.020250376,2.3606189712964336,0.02199840545654297,18.50331711769104,280000,505.94061756134033,27,3.281853437423706,118.37436327286112
17.83972716331482,0.23999810218811035,207.56253172455254,100,14.494859457015991,6.1035155e-09,216.9288857678561,193.03501768658526,-0.21234329,3.992594297669607,0.0260007381439209,18.10572600364685,290000,524.0593433380127,28,3.0875890254974365,118.49173784028571
17.74551296234131,0.24054312705993652,207.77354064122733,100,14.416591167449951,-3.0517577e-09,222.3762598477008,195.23392591384803,0.012019244,5.493310534594549,0.020953655242919922,18.008009672164917,300000,542.0803537368774,29,3.0608270168304443,119.31148551483516
17.866644620895386,0.24329400062561035,197.0932586486234,100,14.517457962036133,4.577637e-09,213.20417137832825,181.16180552396355,-0.06862476,6.213907866167593,0.022998332977294922,18.133938550949097,310000,560.2282927036285,30,3.091341972351074,114.38452072100308
17.86409282684326,0.24700045585632324,210.7806526181506,100,14.54161262512207,6.1035155e-09,221.69415249250255,197.06025079327858,-0.06252121,5.465300951600254,0.025999784469604492,18.139060258865356,320000,578.3813514709473,31,3.066226005554199,119.51251864488378
17.854599237442017,0.23752474784851074,214.52547049252385,100,14.50596809387207,-6.1035155e-09,223.53388743515904,187.00371927837801,-0.015639612,5.994847449169227,0.019999027252197266,18.112123012542725,330000,596.5064747333527,32,3.087909460067749,119.78087871860207
17.85674238204956,0.24599623680114746,208.51896618037787,100,14.531927347183228,-4.1007997e-09,222.13533801748343,191.95542563597536,-0.050967615,6.335354174609505,0.016971349716186523,18.120643138885498,340000,614.6401169300079,33,3.0641865730285645,117.11602608046263
17.828182458877563,0.23599624633789062,217.25212055124928,100,14.492318391799927,1.2207031e-08,224.6430525973279,205.7463192475058,-0.07208025,3.989633094108212,0.01897883415222168,18.08415699005127,350000,632.7372756004333,34,3.0578601360321045,121.18668947730707
17.75718855857849,0.23999786376953125,226.37646950337822,100,14.46388292312622,6.1035155e-09,233.30664348658033,219.86954064898478,-0.004677997,2.5251147706778423,0.017335176467895508,18.014521598815918,360000,650.7647960186005,35,3.0206458568573,126.04108589991027
17.75278353691101,0.23999977111816406,225.8304099441162,100,14.49971342086792,9.155274e-09,236.80015291904718,210.830737076293,-0.034504782,4.532089105291004,0.01896834373474121,18.012752294540405,370000,668.790548324585,36,2.987067699432373,126.57657823199067
17.97348952293396,0.24450969696044922,230.87411428452396,100,14.628942489624023,-6.1035155e-09,237.12207400012764,220.29233698060875,-0.034703694,3.467171024412696,0.0240018367767334,18.242001056671143,380000,687.0455486774445,37,3.1025640964508057,128.8344217408806
17.770821809768677,0.2469618320465088,234.9319086168472,100,14.402921199798584,-1.5258789e-09,242.11455127152965,219.76074981657553,-0.008249422,3.512078221224741,0.02103900909423828,18.038822650909424,390000,705.0973720550537,38,3.065599203109741,129.96986011902035
17.671356678009033,0.23799896240234375,236.1466127874955,100,14.41373085975647,1.0681152e-08,246.5137690074134,221.5651968909455,-0.018489942,5.143250604459217,0.017999649047851562,17.92735528945923,400000,723.0387256145477,39,2.9970738887786865,130.28534759944188
17.832409143447876,0.25100040435791016,239.050650056463,100,14.528760194778442,-2.4414062e-08,248.69404602463632,220.0309570537287,-0.056817,4.395409170586679,0.02799820899963379,18.11140775680542,410000,741.1631314754486,40,3.04268479347229,131.75381065369237
17.890674352645874,0.24406170845031738,239.7960373216237,100,14.51473593711853,-3.8146974e-09,249.97830608600117,210.07912323690994,-0.06737197,8.327219798675886,0.023000001907348633,18.15773606300354,420000,759.3348670005798,41,3.0952789783477783,131.70562965758853
17.675705432891846,0.23648357391357422,238.0232846835689,100,14.420214891433716,1.6784668e-08,251.47099138329727,163.63485501207236,-0.02173333,11.62224261754718,0.020005464553833008,17.932194471359253,430000,777.2820596694946,42,3.006241798400879,129.46189328988336
17.64018154144287,0.24188470840454102,237.93735423723294,100,14.426569938659668,4.577637e-09,256.44953392156503,180.76504181489605,-0.0862197,14.370567641046533,0.018040180206298828,17.902124404907227,440000,795.1981837749481,43,2.955526828765869,128.85415235860918
17.801392793655396,0.23499703407287598,233.726047042215,100,14.491894483566284,-2.3651124e-08,261.8329320043111,131.16736118921725,-0.10393375,41.44156134038289,0.026001930236816406,18.062391757965088,450000,813.2735750675201,44,3.0499496459960938,131.24829730712077
17.772366523742676,0.25100135803222656,221.45866095345642,100,14.483615636825562,6.866455e-09,246.6795935939372,182.18034738106223,-0.04514245,12.497446006213305,0.017965316772460938,18.042335271835327,460000,831.329910993576,45,3.0013091564178467,124.8656580744329
17.908923864364624,0.23299860954284668,229.37790071596464,100,14.585790157318115,-0.0102368165,237.2134039956714,213.4112753190648,-0.041306835,4.164617412868294,0.02696990966796875,18.169892072677612,470000,849.5128021240234,46,3.0647311210632324,127.83431615846607
17.725920915603638,0.23400139808654785,229.42871807647631,100,14.416433572769165,-2.1362304e-08,234.19129066268198,224.75794207335866,-0.07518761,2.032625311420021,0.020972728729248047,17.980895042419434,480000,867.5066978931427,47,3.0511667728424072,127.54578274908317
17.959571838378906,0.246995210647583,233.30804942487677,100,14.602820634841919,-1.8310548e-08,245.30234832959408,214.9070166373981,-0.03267963,4.971437986801667,0.018975496292114258,18.225542545318604,490000,885.7462389469147,48,3.0855460166931152,129.42396184208005
17.778954029083252,0.2389981746673584,221.87057242234954,100,14.46440052986145,-7.6293943e-10,241.3897990610292,166.95554561260818,-0.029906396,11.425338057987547,0.017974853515625,18.035927057266235,500000,903.795166015625,49,2.998806953430176,123.89440814240615
17.765016317367554,0.23399996757507324,231.1253548374707,100,14.464147329330444,-0.00084303896,246.7734733449488,183.29431523859847,-0.008704483,10.065035235269768,0.02496790885925293,18.025015115737915,510000,921.8331820964813,50,3.043788433074951,126.87286542742473
17.80569887161255,0.2369985580444336,232.56696208202112,100,14.470448732376099,3.0517577e-09,251.8883938809373,122.37526659419548,-0.043673147,20.81498401725359,0.017998933792114258,18.061697006225586,520000,939.9068789482117,51,3.0986881256103516,126.52083106430977
17.794383764266968,0.2375199794769287,241.16612173706145,100,14.427626609802246,-2.4414062e-08,247.94735783667667,222.18300486040204,-0.038327392,4.620117253717716,0.023966312408447266,18.05786967277527,530000,957.9777483940125,52,3.088200807571411,131.54561324041578
17.69584560394287,0.2355184555053711,243.96048038956377,100,14.42401385307312,1.373291e-08,253.44772396665863,227.04092668239912,-0.03170973,4.435913144308052,0.021999120712280273,17.953363180160522,540000,975.9461081027985,53,3.0272672176361084,133.1490188681529
17.80953335762024,0.2349996566772461,248.00810634987533,100,14.491178512573242,1.2207031e-08,255.65940862306508,230.78460066519457,-1.2566291,4.395937394224305,0.017030000686645508,18.063507795333862,550000,994.022616147995,54,3.051558256149292,135.20854573389698
17.714396476745605,0.23999929428100586,246.4909819263917,100,14.431856870651245,3.051758e-08,261.96849712559623,187.04137724981533,-0.015469037,9.79132007301275,0.018999338150024414,17.97538423538208,560000,1012.0120105743408,55,3.00862193107605,134.3706709105629
17.699384689331055,0.23352265357971191,232.09127910713713,100,14.423639059066772,-9.155274e-09,263.59486190509466,189.90805590069664,-0.052537683,15.93847422095832,0.023001909255981445,17.955909252166748,570000,1029.9819190502167,56,3.0115954875946045,127.4970354539489
17.727214336395264,0.23599839210510254,241.01914518727492,100,14.426479578018188,1.9836426e-08,273.2541689995022,164.61362789278115,-0.015232533,18.98025804793028,0.019998788833618164,17.984211444854736,580000,1047.9791297912598,57,3.034883975982666,130.93075020312864
17.78141188621521,0.2589855194091797,178.9111506483821,100,14.523531436920166,1.5258789e-09,256.5588720158935,140.4349920828264,-0.033235412,36.24402674249837,0.024000167846679688,18.065397262573242,590000,1066.0575277805328,58,2.987034320831299,105.20216047978283
17.71039628982544,0.23599910736083984,205.7171028085077,100,14.403170824050903,2.5939942e-08,262.96152315692393,108.6366225999699,-0.01932522,46.5385522076053,0.01999950408935547,17.966394901275635,600000,1084.0369236469269,59,3.050011396408081,117.70003667174473
