Itr,Time-SampleProc,train-MaxReturn,train-PolicyExecTime,train-MinReturn,train-StdReturn,Time-Sampling,Time-Optimization,ItrTime,train-NumTrajs,LossBefore,n_timesteps,Time,train-EnvExecTime,LossAfter,train-AverageReturn,train-AverageDiscountedReturn
20,0.02699899673461914,235.41009688486164,14.850488424301147,191.1617675535627,7.203411613058817,18.289329528808594,0.27099609375,18.588324546813965,100,3.0517577e-09,210000,398.940794467926,3.176408529281616,-0.0033153335,221.67441091824713,128.17430560204048
21,0.0229647159576416,238.1338968528794,15.517735242843628,202.9757890300947,7.413206559721195,19.06473422050476,0.2989990711212158,19.387731313705444,100,1.1444092e-09,220000,418.34152579307556,3.2694356441497803,-0.0016238781,223.1592971496875,128.93204543561703
22,0.03500008583068848,233.97191612545268,17.497342824935913,194.18781122754882,7.984635554923299,21.485244035720825,0.3299989700317383,21.850243091583252,100,-9.155274e-09,230000,440.20877170562744,3.645930051803589,-0.0028817293,221.81775604935368,128.3152499517245
23,0.02496790885925293,235.7315496957458,17.0771746635437,149.1289166312306,11.555037685114401,20.91608476638794,0.26099705696105957,21.204052686691284,100,6.1035155e-09,240000,461.4288241863251,3.517197608947754,-0.0034597716,220.51101293884997,127.75814969837788
24,0.018970966339111328,237.77926681418478,14.626630306243896,201.3725447629999,7.46632161245824,17.95550537109375,0.2859995365142822,18.263474702835083,100,-1.2207031e-08,250000,479.7053003311157,3.0731775760650635,-0.0026795564,223.6541330361749,129.17271367306
25,0.019997835159301758,239.42764407174727,14.584409713745117,204.85526985155735,7.153255240417996,17.908528327941895,0.2850008010864258,18.213526964187622,100,-0.0034298035,260000,497.9318265914917,3.060939311981201,-0.0032022216,224.6339643161812,129.6468289609181
26,0.022000789642333984,238.19775467507338,14.931808233261108,168.57827493200728,9.34851421213143,18.345259189605713,0.2729978561401367,18.641257762908936,100,-0.002575183,270000,516.585081577301,3.1362247467041016,-0.0033378846,223.76863492798245,129.20279738402306
27,0.017974853515625,241.7021742357794,14.940722465515137,200.3928448427956,7.572497160134609,18.366952419281006,0.27399730682373047,18.661951303482056,100,1.5258789e-09,280000,535.2600326538086,3.0917763710021973,-0.0031542892,225.05853083247382,129.74251912517965
28,0.026998519897460938,236.7205738513897,14.757495164871216,153.4728728461242,11.466206143889309,18.13695478439331,0.28099870681762695,18.44595193862915,100,7.6293943e-10,290000,553.7199850082397,3.0912671089172363,-0.0038541611,223.37690580663937,128.79606065761118
29,0.017998218536376953,237.6216804766766,14.403258085250854,198.55854211811985,6.602448803903787,17.69495463371277,0.2669994831085205,17.979952335357666,100,6.1035155e-09,300000,571.7129378318787,3.034785270690918,-0.0015318223,225.27189734724237,129.85081124932316
30,0.022997140884399414,239.12865986506083,14.333065271377563,205.7126829158863,5.888432417240285,17.53195571899414,0.2670004367828369,17.823952436447144,100,-1.2207031e-08,310000,589.5508916378021,2.9359142780303955,-0.0037361877,225.39854763856266,129.9508958933292
31,0.02596879005432129,239.48256659491176,14.47137999534607,174.73587732756187,8.02140144120899,17.723984479904175,0.2650015354156494,18.014954805374146,100,3.8146974e-09,320000,607.5788466930389,2.99902606010437,-0.0027892746,226.738267589604,130.51580730219345
32,0.01999950408935547,241.7859277511072,14.35700511932373,209.8196853593962,6.598102165350517,17.581955432891846,0.26400041580200195,17.866954565048218,100,-2.4414062e-08,330000,625.4588005542755,2.963411331176758,-0.0025283082,226.11657905264448,130.26094703893762
33,0.01898646354675293,240.41601484214053,14.305965185165405,205.3257739562937,6.514155950339455,17.478968858718872,0.2579989433288574,17.756954431533813,100,-0.0012145096,340000,643.2287530899048,2.910181999206543,-0.0029361756,226.1354226360014,130.21505503337556
34,0.023973464965820312,242.06902396165611,14.264565229415894,196.6908139536587,7.03990622825413,17.448955297470093,0.259000301361084,17.734952926635742,100,-2.2888185e-09,350000,660.9767072200775,2.93379545211792,-0.002061425,228.26499547907844,131.26301374977012
35,0.01799774169921875,240.05033877343496,14.214250564575195,169.43781928034022,8.501816070468603,17.40795660018921,0.2719998359680176,17.697954177856445,100,3.4332275e-09,360000,678.6876602172852,2.9324920177459717,-0.0033795158,226.3206311563166,130.2802631440895
36,0.01999807357788086,243.2171944137437,14.182974815368652,156.10683432218434,9.799631200407092,17.366957664489746,0.2799994945526123,17.667956590652466,100,6.1035155e-09,370000,696.3736157417297,2.9255216121673584,-0.0034714355,226.21798230807855,130.1994527296348
37,0.02299809455871582,240.52150116891656,14.338011980056763,191.22618623165647,7.473085390136033,17.50995707511902,0.2709999084472656,17.80495572090149,100,0.0009346558,380000,714.1925714015961,2.933500051498413,-0.0018125519,227.8053260030766,130.98125151872796
38,0.02499985694885254,251.42012809913442,14.517010688781738,210.46866505646904,5.989080867515059,17.825982332229614,0.2669987678527832,18.11798095703125,100,-0.0009423889,390000,732.3235518932343,2.9926857948303223,-0.0037482665,229.86308097803473,131.90949638184725
39,0.026001930236816406,240.92018531409045,16.06074619293213,212.99810671560033,5.161854436391132,19.78184700012207,0.25699853897094727,20.064847469329834,100,-9.155274e-09,400000,752.4024004936218,3.398805618286133,-0.0030508728,229.75377489557036,131.90571978962615
40,0.022996902465820312,241.49220076997338,14.550088167190552,202.35771472305595,7.5314610677338925,17.92499327659607,0.26000142097473145,18.20799160003662,100,-6.1035155e-09,410000,770.6243934631348,3.0732421875,-0.0012897492,228.7877417538584,131.49736442127897
41,0.019972562789916992,239.22654221154343,15.206141710281372,211.44951394057793,5.623098960032238,18.697019577026367,0.2630026340484619,18.980995655059814,100,-1.5258789e-09,420000,789.6183876991272,3.202425479888916,-0.002484288,230.01393237926183,132.06467028470317
42,0.0249636173248291,238.48325656258893,14.570412158966064,200.8274850009411,6.573826817587983,17.886029481887817,0.3040030002593994,18.214996099472046,100,-6.1035155e-09,430000,807.8463816642761,3.0651228427886963,-0.0025799437,229.11368236374935,131.68075669679868
43,0.02597332000732422,242.9355321745275,14.345808744430542,211.24384062154567,6.751263159395091,17.577016830444336,0.25300073623657227,17.856992959976196,100,6.1035155e-09,440000,825.717371225357,2.9641194343566895,-0.0020562944,228.9323162669338,131.63535650378958
44,0.021969079971313477,240.09870386257688,14.407347440719604,211.39856813411154,5.810338014002865,17.660556316375732,0.2609994411468506,17.944525003433228,100,0.00012971192,450000,843.6748957633972,2.992288827896118,-0.0024727783,228.8525754258354,131.61437408219433
45,0.026973247528076172,243.2706683631597,14.957013368606567,200.95294172731454,6.472997621020686,18.315621376037598,0.3230018615722656,18.66559648513794,100,1.5258789e-09,460000,862.353492975235,3.0878076553344727,-0.002749434,229.8684073698948,132.04437503784172
46,0.02097797393798828,243.80708700818275,15.183513164520264,211.1181872207316,6.826779689610843,18.569049835205078,0.26599979400634766,18.856027603149414,100,6.1035155e-09,470000,881.223521232605,3.1143407821655273,1.0900879e-05,229.80790565900804,131.9975103078974
47,0.02397441864013672,241.92469346499018,15.095240354537964,207.29543726456868,6.3772447927908535,18.480293035507202,0.27100157737731934,18.775269031524658,100,-7.629395e-09,480000,900.0117902755737,3.125915765762329,-0.0035222932,230.45628615405002,132.30970603403048
48,0.025961637496948242,242.50850774548022,14.536581993103027,207.46690823827976,6.284743054214967,17.837809801101685,0.2565181255340576,18.12028956413269,100,-6.1035155e-09,490000,918.146080493927,3.0460455417633057,-0.0015992249,230.8960006478372,132.48105379796527
49,0.023972034454345703,242.85047410741532,14.444001197814941,188.65698401609728,8.480591071690045,17.775066614151,0.264101505279541,18.065136194229126,100,-6.1035155e-09,500000,936.2242164611816,3.0210120677948,-0.0036827545,230.2752708319755,132.19214029904694
50,0.020997285842895508,243.96151412243105,14.291856050491333,178.0159350607646,8.57195757331817,17.449037551879883,0.26000022888183594,17.73103618621826,100,-1.2207031e-08,510000,953.9672510623932,2.905280351638794,-0.0023229553,231.06991127954373,132.57238772033148
51,0.02696990966796875,246.7174854927541,14.070351839065552,212.8840298985531,6.060724442329123,17.203084707260132,0.2539987564086914,17.485054969787598,100,-9.155274e-09,520000,971.4653060436249,2.878816604614258,-0.0023855087,231.43529629212873,132.71346506664386
52,0.020969629287719727,243.0916108723675,14.476063013076782,172.83257771231303,8.42243112842482,17.744423866271973,0.2579977512359619,18.023391246795654,100,6.1035155e-09,530000,989.5016973018646,2.9979910850524902,-0.0035871062,230.7242085249404,132.40943482536156
53,0.018839120864868164,244.33202785193777,14.238827228546143,217.5023464528282,5.446427028066311,17.463870763778687,0.25699710845947266,17.7407066822052,100,-1.5258789e-09,540000,1007.2554044723511,2.9586782455444336,-0.0015754845,233.22717877359472,133.61620477021634
54,0.02396988868713379,245.098844591255,14.818815469741821,214.49924028813535,5.693248503574702,18.17631506919861,0.26399993896484375,18.464284896850586,100,-6.1035155e-09,550000,1025.7326893806458,3.069431781768799,-0.0018847535,232.2390762863518,133.15842125749822
55,0.024001598358154297,242.0133244013502,14.847285270690918,215.7913885815051,5.655085249640542,18.274207592010498,0.2779662609100342,18.576175451278687,100,9.155274e-09,560000,1044.3218643665314,3.154832363128662,-0.0026524873,232.8595149626199,133.4002651901624
56,0.01799774169921875,243.59616123700616,14.78470230102539,206.73463642697203,6.170539858005261,18.14918327331543,0.27252793312072754,18.440709114074707,100,-3.0517577e-09,570000,1062.7765741348267,3.1020114421844482,-0.0030834458,232.87463516491596,133.36430275444573
57,0.018999099731445312,245.08040539447677,14.582394361495972,216.8880095666781,5.625023302444116,17.911497116088867,0.26504015922546387,18.195536375045776,100,-6.1035155e-09,580000,1080.9851083755493,3.0545437335968018,-0.0031535188,234.09217724020593,133.99456657067478
58,0.01999950408935547,245.91266516907123,14.39834475517273,194.88089198467932,7.934615026618316,17.71247172355652,0.2579963207244873,17.991469860076904,100,1.5258789e-09,590000,1098.9895765781403,3.034527063369751,-0.002340373,232.78383694251855,133.39384572073314
59,0.02199578285217285,245.1933000652535,14.333116054534912,193.74984526708246,8.713073399702044,17.63338804244995,0.2650010585784912,17.920384883880615,100,5.722046e-09,600000,1116.9229633808136,3.029351234436035,-0.0026779443,232.4143365481675,133.2329237097115
60,0.017997264862060547,243.2848083795825,14.3349130153656,208.27474314032156,6.949753741050067,17.672789096832275,0.2689988613128662,17.959785223007202,100,-1.1444092e-08,610000,1134.895750761032,3.0566134452819824,-0.0030694488,233.63131754815547,133.80561480404484
61,0.024970531463623047,244.58143259949978,14.719452619552612,182.76866226359624,8.565292359173446,18.142923593521118,0.2780122756958008,18.447906732559204,100,1.8310548e-08,620000,1153.356657743454,3.1584973335266113,-0.0011878418,233.8037225270191,133.92786799340493
62,0.0243222713470459,247.73498443100695,14.299055576324463,176.39584699030377,8.433757959282618,17.595303773880005,0.25299811363220215,17.872624158859253,100,-3.0517577e-09,630000,1171.2422819137573,3.027531385421753,-0.0033951965,235.08318459690636,134.47595046057418
63,0.024998188018798828,244.54172096482947,14.23825979232788,215.49441706761434,5.496654779892892,17.477927446365356,0.2590000629425049,17.76292586326599,100,1.5258789e-09,640000,1189.0182101726532,2.9774672985076904,-0.0009984173,235.66464506402798,134.73850466196637
64,0.019997119903564453,247.27410878781512,14.219651222229004,216.065788322776,5.99936251414237,17.54099154472351,0.26351237297058105,17.82550048828125,100,6.1035155e-09,650000,1206.8577103614807,3.0517208576202393,0.0025034577,235.24804248572136,134.4302016319981
65,0.020999431610107422,244.59498011164956,14.111697673797607,214.5160496560083,5.536880013641573,17.374184370040894,0.27753353118896484,17.674720764160156,100,2.1362304e-08,660000,1224.5454316139221,2.9939751625061035,0.008901288,235.30971641600098,134.51072881819488
66,0.019968271255493164,245.97719622441798,14.4072105884552,163.90783480864746,9.619433777216155,17.725921392440796,0.2645134925842285,18.010403156280518,100,-1.2207031e-08,670000,1242.5718352794647,3.0460410118103027,0.009322281,234.80798522045632,134.1587936229744
67,0.022997617721557617,245.97858011543303,14.060193061828613,130.5968940480044,14.880049625511132,17.27804660797119,0.2559986114501953,17.557042837142944,100,2.2888185e-09,680000,1260.1438791751862,2.9481379985809326,-0.0026897537,233.35787645616463,133.49855174127816
68,0.021000385284423828,248.24072642310472,14.536154985427856,165.85649055476935,9.40711391647264,17.921255588531494,0.264998197555542,18.20725417137146,100,1.2207031e-08,690000,1278.365133523941,3.1028549671173096,-0.0029300689,235.35288201283805,134.3993136586109
69,0.02503180503845215,246.8789317343343,14.138724565505981,212.21904341284144,6.0862831228325245,17.30975842475891,0.2629666328430176,17.59775686264038,100,-3.2424927e-09,700000,1295.9758923053741,2.910054922103882,-0.002623225,237.1022812326593,135.29003584820666
70,0.022970199584960938,247.09144575765865,14.167510986328125,209.50849333777998,5.795597581016477,17.41096258163452,0.2649986743927002,17.698931455612183,100,9.155274e-09,710000,1313.6878235340118,2.991523265838623,-0.0025825684,236.67934502186364,135.01595897546565
71,0.0189971923828125,245.90480389888637,14.077433824539185,185.18663422729207,8.909811499591962,17.30614137649536,0.26599979400634766,17.59113836288452,100,1.2588501e-08,720000,1331.2919600009918,2.9127023220062256,0.0022169345,235.3601147380847,134.53031587589277
72,0.024067401885986328,249.0374280517653,14.19181227684021,173.47065925987482,8.625836936472584,17.478726387023926,0.2624540328979492,17.76624870300293,100,-4.577637e-09,730000,1349.0712087154388,3.019101619720459,0.0068092514,236.53385044774367,134.95329901998448
73,0.019998550415039062,249.79744768419943,14.05246376991272,210.02453688725413,6.382852736366793,17.24543261528015,0.2609989643096924,17.527430057525635,100,0.019812968,740000,1366.6116387844086,2.9390339851379395,0.00042615662,237.400486814404,135.37195476225864
74,0.02203512191772461,246.910717522104,14.151217699050903,213.53940915484043,7.322361424637001,17.382956504821777,0.2654743194580078,17.67046594619751,100,0.005263315,750000,1384.2951047420502,2.9546167850494385,-0.002304358,236.60155259071314,134.9221582563102
75,0.023995637893676758,248.4295847201113,14.125375509262085,217.39913544332074,6.13366404704298,17.408117532730103,0.2626030445098877,17.695716381072998,100,1.2207031e-08,760000,1402.0038228034973,3.00264310836792,0.00042023315,237.76244479842677,135.52220017467738
76,0.026515722274780273,246.28713857516226,14.223297834396362,217.47024244180503,5.986487394115375,17.54828953742981,0.2729973793029785,17.84780263900757,100,-1.5258789e-09,770000,1419.8656256198883,3.054497718811035,-0.0019037476,237.37086640589857,135.30214478320218
77,0.01996469497680664,246.96655142082494,14.221731901168823,220.38397689455718,5.246384254070537,17.468073844909668,0.2620382308959961,17.751076459884644,100,9.155274e-09,780000,1437.629703760147,2.998325824737549,-0.0027609468,238.70929431382348,135.93904118375806
78,0.02700018882751465,248.02499523757186,14.113207817077637,218.1790070621207,5.3128200739673925,17.383055925369263,0.25800037384033203,17.66805648803711,100,-2.8381348e-05,790000,1455.3117592334747,2.9961745738983154,-0.0024034362,239.04691759600794,136.1656304403548
79,0.022999048233032227,247.46853849904286,13.98415470123291,218.6300811207813,5.233385866491361,17.223823070526123,0.2570006847381592,17.50482416152954,100,-6.1035155e-09,800000,1472.8295812606812,2.9893269538879395,-0.0017523445,238.27615434543986,135.84149814037679
80,0.026999473571777344,250.4461947063416,14.039486169815063,203.71502197518438,5.818032979470158,17.240148305892944,0.2610001564025879,17.529148817062378,100,-1.525879e-08,810000,1490.3727276325226,2.9378819465637207,-0.002617041,239.67698345322995,136.40668089701833
81,0.02200007438659668,248.94911360411794,14.07228136062622,229.603297265916,3.910963335076016,17.301954746246338,0.2669980525970459,17.591951847076416,100,1.2207031e-08,820000,1507.978678703308,2.959432601928711,0.0012402649,240.15834655023755,136.6092405358599
82,0.020008087158203125,247.84338173750695,13.978285789489746,225.143942808354,4.910600736971173,17.34712028503418,0.26189541816711426,17.629023790359497,100,1.8310548e-08,830000,1525.6207015514374,3.011253595352173,0.0073305178,239.55819608881666,136.34504394041073
83,0.018999576568603516,250.18461178130664,14.039421319961548,214.84372749186832,6.051495574696592,17.308570861816406,0.2589986324310303,17.58656907081604,100,-1.6784668e-08,840000,1543.2212693691254,2.9931554794311523,-0.001984677,240.52117216917512,136.8530982979167
84,0.019001007080078125,252.31086336646655,13.926294326782227,216.82384151409715,6.564813563317104,17.191508769989014,0.26407432556152344,17.474584102630615,100,1.5258789e-09,850000,1560.7088532447815,3.0159454345703125,-0.0022975341,239.3910389892786,136.21421331661406
85,0.028028249740600586,250.24992964974243,13.86450481414795,214.0687721353463,7.007060528860705,17.12959098815918,0.2649993896484375,17.423588752746582,100,-3.0517577e-09,860000,1578.145367383957,2.990957021713257,-0.0045182053,239.6131012552723,136.3982030481947
86,0.02499532699584961,254.87653529045988,14.06592059135437,219.76477289047457,6.182582034924675,17.299572229385376,0.2649998664855957,17.58956742286682,100,1.2207031e-08,870000,1595.7499339580536,2.964427947998047,-0.0035776063,242.7165623128624,137.68700480455294
87,0.02410125732421875,255.77138473301147,14.011502981185913,208.48859903240927,7.4462037380283785,17.250714778900146,0.2608966827392578,17.536713123321533,100,1.2207031e-08,880000,1613.2996475696564,2.9629745483398438,-0.0026070129,241.49612328451656,137.1750609102377
88,0.019997835159301758,254.27516485645748,13.98688006401062,228.24307985090664,5.169530277749907,17.172712087631226,0.2560441493988037,17.449753284454346,100,1.2207031e-08,890000,1630.7624025344849,2.9374873638153076,-0.0029614472,243.1394934294969,137.98556216615202
89,0.020998716354370117,253.3480999607885,13.824205875396729,223.68057660419524,5.065869976154973,16.986414194107056,0.26253437995910645,17.269947290420532,100,-6.1035155e-09,900000,1648.0453507900238,2.9262897968292236,-0.0010698334,243.48319442907666,138.15528470970733
90,0.01999974250793457,254.52431379547212,13.926690816879272,178.28258046047893,8.897352774893426,17.147411584854126,0.2579975128173828,17.425408840179443,100,-6.1035155e-09,910000,1665.4837572574615,2.964902877807617,-0.0024381927,244.06093721381535,138.396930005501
91,0.021968603134155273,255.56654349439683,14.102606296539307,218.4580539203786,6.915383171592962,17.3145751953125,0.2589986324310303,17.595542430877686,100,0.0014277344,920000,1683.092300415039,2.9639761447906494,-0.00059659424,243.47678580772404,138.216192527025
92,0.017942428588867188,257.27913341301024,14.07565975189209,223.08743277123676,6.403936814114135,17.302281856536865,0.26700377464294434,17.58822774887085,100,-6.1035155e-09,930000,1700.6935284137726,2.9572408199310303,-0.0035812806,243.9632457645904,138.4971106963079
93,0.024999618530273438,256.78432016529007,14.01367712020874,227.73843722539755,5.957522297957925,17.261768102645874,0.26599955558776855,17.553767681121826,100,-3.8146974e-09,940000,1718.260296344757,2.929424524307251,-0.0032031937,245.0518263361073,138.95354251071313
94,0.025996923446655273,259.49215342803416,14.390655994415283,228.62225682734166,5.779637693799167,17.785576820373535,0.25800013542175293,18.069573879241943,100,-8.010864e-09,950000,1736.343867778778,3.131021499633789,-0.0034293754,245.9862692108494,139.36015065080838
95,0.024997711181640625,257.324817844557,14.300630569458008,230.0461946709292,6.2398655187457,17.54721426963806,0.2590291500091553,17.831241130828857,100,3.0517577e-09,960000,1754.1891088485718,2.9795517921447754,-0.002340814,246.47477619624044,139.51378883103212
96,0.026997089385986328,259.80604491823226,14.071099758148193,145.51464285799742,12.461808936192499,17.31375217437744,0.262880802154541,17.604630947113037,100,7.629395e-09,970000,1771.8067395687103,2.974630117416382,-0.0015037422,246.2742591645857,139.31963073727604
