train-MinReturn,Time-Sampling,train-PolicyExecTime,train-AverageDiscountedReturn,train-EnvExecTime,train-AverageReturn,train-NumTrajs,train-StdReturn,n_timesteps,ItrTime,LossAfter,LossBefore,Time-Optimization,Time-SampleProc,Time,Itr,train-MaxReturn
156.70642434066758,17.80107617378235,14.546694278717041,105.77691130307343,2.9929749965667725,174.37574097649372,100,8.9910027240788,600000,18.05607295036316,-1.6434709,-0.009418996,0.24696874618530273,0.007027626037597656,1103.4239597320557,59,191.5411190346226
156.97925155608598,18.03189969062805,14.683890104293823,105.6213922367136,3.0448036193847656,174.2950182255776,100,9.231519199680742,610000,18.286899089813232,-1.7842219,-0.008861479,0.24596834182739258,0.007029533386230469,1121.7238574028015,60,191.38017241124734
162.1591275031015,17.967971801757812,14.696179628372192,106.9248061061766,3.0164248943328857,177.30143119832593,100,7.848553603264272,620000,18.262971878051758,-1.76895,-0.00023242492,0.2869997024536133,0.007002115249633789,1140.0008306503296,61,192.52302267248535
154.71405142753048,18.09096097946167,14.777068853378296,106.20097474266213,3.062474250793457,176.08671025218254,100,8.684051912105035,630000,18.409972667694092,-1.6455109,-0.00064230955,0.3090016841888428,0.009003877639770508,1158.4258036613464,62,193.0200824615632
161.5558364077963,18.09196376800537,14.782532691955566,107.3453840913865,3.0567920207977295,178.49400751352215,100,8.364895229436986,640000,18.35296106338501,-1.9387926,-0.018423585,0.2519979476928711,0.007998943328857422,1176.7937529087067,63,190.84665031842854
157.8430626689318,18.36796474456787,15.0048246383667,106.61643099324891,3.095210313796997,176.8178576404099,100,8.939643774022514,650000,18.627960920333862,-1.6403362,-0.012325373,0.2499682903289795,0.007032155990600586,1195.4337134361267,64,192.02966658232515
159.3045098721903,18.884982347488403,15.448783874511719,106.33715785200796,3.1385750770568848,176.38132531812934,100,8.753421957695897,660000,19.16395902633667,-1.8795438,2.577591e-05,0.26996850967407227,0.008029937744140625,1214.6116728782654,65,191.1395270549442
156.18847166890578,18.354961156845093,14.971266508102417,106.10894324968842,3.0961406230926514,175.79226208416318,100,9.090737026200674,670000,18.638960599899292,-1.8408879,0.014029764,0.2739901542663574,0.010009288787841797,1233.2636337280273,66,191.8921662375383
161.2000776815993,18.304049968719482,14.985136032104492,106.04726553350251,3.046724557876587,175.58687857750675,100,8.003435346936879,680000,18.55604839324951,-1.7978804,-0.0012339737,0.24497175216674805,0.00702667236328125,1251.8336822986603,67,191.41073789386633
158.40272222623088,18.211400508880615,14.826476573944092,106.523840166026,3.1485373973846436,176.747330110066,100,8.87411028387102,690000,18.46535849571228,-1.7519501,-0.0052669737,0.24496984481811523,0.006985664367675781,1270.311039686203,68,192.11789226572384
