LossAfter,train-NumTrajs,train-AverageDiscountedReturn,Time-SampleProc,Itr,Time,train-PolicyExecTime,Time-Sampling,train-AverageReturn,train-MinReturn,n_timesteps,ItrTime,train-StdReturn,train-EnvExecTime,train-MaxReturn,LossBefore,Time-Optimization
-0.016094966,100,22.967307212992182,0.020975112915039062,110,1922.0222952365875,13.561874628067017,16.35595941543579,40.103306525243994,-58.082799660966295,1110000,16.636931896209717,25.147021614359836,2.531526803970337,94.91400622247168,-1.5070558e-06,0.2599973678588867
-0.014132343,100,21.43536120007962,0.02697157859802246,111,1938.9072275161743,13.742924213409424,16.589959144592285,37.8657507784286,-31.550223780563897,1120000,16.87093234062195,25.97023269301735,2.586890697479248,91.6151204526787,-1.4084327e-06,0.2540016174316406
-0.014649448,100,27.09877469388214,0.029959678649902344,112,1955.6581573486328,13.688723802566528,16.46497368812561,46.07325497782097,-26.77118828997531,1130000,16.735931158065796,30.628714929655352,2.5332627296447754,107.7703854857616,-1.2751519e-06,0.23999762535095215
-0.015072097,100,23.79682952747469,0.02499556541442871,113,1972.366088628769,13.660114288330078,16.421936750411987,41.275654332587564,-18.521262331599484,1140000,16.694931507110596,25.327585018511865,2.5009377002716064,115.16656907929449,-1.1346114e-06,0.2479991912841797
-0.017007008,100,26.710621749878626,0.027970075607299805,114,1989.5900192260742,14.004016160964966,16.932961463928223,46.116137391664196,-37.17910776876134,1150000,17.209929943084717,26.70191116820843,2.6055939197540283,98.57895242332656,-1.010965e-06,0.24899840354919434
-0.012791229,100,27.7606432737892,0.020960092544555664,115,2006.761815071106,13.994663953781128,16.892838954925537,49.67080430119976,-41.73810041664866,1160000,17.157796621322632,30.521138935033445,2.6275417804718018,121.56024724771936,-8.883333e-07,0.24399757385253906
-0.016617145,100,29.62260397933017,0.026999473571777344,116,2023.4777445793152,13.512632131576538,16.429965019226074,52.89776052592057,-30.38340874087197,1170000,16.702930212020874,26.674676075173537,2.6697418689727783,115.77744021982475,-7.3229427e-07,0.24399900436401367
-0.013337672,100,29.405051407449847,0.0220029354095459,117,2040.2246758937836,13.660491704940796,16.465932607650757,51.60003914664763,-20.65367853385147,1180000,16.732930898666382,25.47510819361468,2.5643415451049805,96.31335786188927,-5.713177e-07,0.2449953556060791
-0.015193617,100,31.809619156436433,0.0209500789642334,118,2056.9286086559296,13.57044267654419,16.419981718063354,54.40000540815461,-35.12364337102656,1190000,16.690932989120483,27.188005182807967,2.5888123512268066,111.47195397190771,-4.4578076e-07,0.2500011920928955
-0.015231868,100,31.234128188333802,0.02896714210510254,119,2073.7455384731293,13.68014407157898,16.52596426010132,54.33295540170891,-55.15345868655477,1200000,16.80393099784851,27.07480888461554,2.596999406814575,111.05241044925984,-2.4147627e-07,0.247999906539917
-0.01654911,100,30.901152714390967,0.02099895477294922,120,2091.981463909149,14.757396221160889,17.933927536010742,53.590870800654145,-26.105357535256577,1210000,18.222925901412964,29.820875344474576,2.8935980796813965,151.13608548218284,-1.00761646e-07,0.2669992446899414
-0.009835568,100,32.06329710991049,0.030984163284301758,121,2109.8983919620514,14.48667025566101,17.612946033477783,56.260276089322446,-30.09180563464458,1220000,17.9029278755188,26.775826296010408,2.8281595706939697,115.938258390704,-1.8131745e-09,0.25899767875671387
-0.009895955,100,34.223931888845634,0.024977445602416992,122,2127.5403201580048,14.30995512008667,17.346954107284546,58.893467468092105,-27.551381368551912,1230000,17.622929334640503,29.686132834516652,2.751485586166382,133.4716486809633,1.131475e-07,0.25099778175354004
-0.014437642,100,31.6118113856327,0.027967453002929688,123,2144.983249425888,14.128795623779297,17.151965141296387,54.59255031855566,-36.1834324212503,1240000,17.428930282592773,32.937587625896924,2.753880023956299,125.1681895219656,2.4870275e-07,0.24899768829345703
-0.01609893,100,29.823106801174344,0.028998374938964844,124,2162.2221801280975,13.938513040542603,16.954964637756348,52.21939781967726,-56.36965901898258,1250000,17.224931001663208,31.904428643984126,2.764054536819458,121.86994162433508,3.854728e-07,0.2409679889678955
-0.014818126,100,32.92213355921555,0.0279996395111084,125,2179.791693687439,14.31081509590149,17.272515058517456,57.338722779545925,-4.913827224505423,1260000,17.555513858795166,27.149701649336897,2.6391396522521973,121.80213971170384,5.330074e-07,0.25499916076660156
-0.014741119,100,30.46441633457516,0.022967815399169922,126,2196.8816254138947,13.94893765449524,16.796967267990112,52.93222472545164,-16.448339539662765,1270000,17.075932264328003,28.945318788771395,2.5925371646881104,126.16575970225975,7.151234e-07,0.2559971809387207
-0.015429902,100,34.006232882718756,0.027972698211669922,127,2213.858557701111,13.91502332687378,16.678959131240845,60.18773623934105,-38.99160268218279,1280000,16.96193218231201,30.16598792258798,2.492047071456909,123.5885196658201,8.4365126e-07,0.25500035285949707
-0.01752966,100,34.48228619604048,0.02597332000732422,128,2231.942487478256,14.769817352294922,17.783931732177734,59.52479841467145,-35.97014788569517,1290000,18.069931268692017,29.762966612163673,2.7462615966796875,126.15004523261864,9.68889e-07,0.25899839401245117
-0.018014321,100,35.406077773099724,0.025998353958129883,129,2249.1684160232544,14.11825180053711,16.943931818008423,61.124132335106445,-4.927120545887275,1300000,17.2119300365448,29.007860309080446,2.5480873584747314,150.07420467155387,1.0757684e-06,0.24099993705749512
-0.017203202,100,35.230577129118785,0.02300119400024414,130,2266.7668693065643,14.244516849517822,17.316454887390137,62.51884392627498,-4.441909784297229,1310000,17.58545422554016,30.443781604647526,2.772292375564575,122.83544588455686,1.1462259e-06,0.24599814414978027
-0.014249237,100,35.92461519689243,0.020992517471313477,131,2284.164333820343,14.200218200683594,17.117504596710205,62.319515403378794,-10.207116360374702,1320000,17.38446545600891,27.754627946040763,2.646040916442871,117.8852572134556,1.2802159e-06,0.24596834182739258
-0.01724326,100,33.39955655356105,0.031998634338378906,132,2300.9792652130127,13.683254718780518,16.50193500518799,58.50240578602683,-35.596609603976425,1330000,16.80093240737915,34.14510807548569,2.565135955810547,148.95101649921466,1.388327e-06,0.2669987678527832
-0.015918233,100,34.92134494003299,0.023996591567993164,133,2318.3931970596313,14.118491649627686,17.104934453964233,61.68433073496726,-26.875674464213013,1340000,17.400933027267456,31.347400122806096,2.70933198928833,118.4429750288771,1.5065825e-06,0.27100110054016113
-0.015330987,100,36.457776235052414,0.027003765106201172,134,2336.4351241588593,14.692402839660645,17.752929210662842,65.30768694060441,-22.24576657290913,1350000,18.027928590774536,37.22129248477644,2.7800779342651367,150.83789844686444,1.6733896e-06,0.24799561500549316
-0.017585902,100,34.96405396856726,0.029964208602905273,135,2353.6980545520782,14.056542158126831,16.970966815948486,61.41343372160508,-24.337195040374144,1360000,17.24993109703064,33.85854878450853,2.636047601699829,141.61931606863234,1.8227828e-06,0.2479996681213379
-0.011726066,100,40.55597433243971,0.029962778091430664,136,2370.9119865894318,13.95427393913269,16.915971994400024,71.99239332539678,-28.7703231733759,1370000,17.197933197021484,31.238320287840054,2.6444480419158936,140.31736591080346,1.9706488e-06,0.2519984245300293
-0.01800118,100,38.23246633196289,0.025000333786010742,137,2388.434740781784,14.277363300323486,17.236757516860962,67.45304409025962,-29.669246607142547,1380000,17.508753061294556,36.59506118525813,2.6917247772216797,153.0868851023262,2.2091401e-06,0.24599742889404297
-0.017242655,100,39.621762287536164,0.02899765968322754,138,2405.6556718349457,14.063578605651855,16.9309344291687,68.70120293713099,-10.515509106506043,1390000,17.206931352615356,31.389908932735942,2.605832099914551,153.89783804429376,2.3511254e-06,0.24699926376342773
-0.0136208115,100,38.54498446580291,0.028978824615478516,139,2422.65460395813,13.855536222457886,16.680954217910767,68.51872833291978,8.077939308980024,1400000,16.98393154144287,26.594598254340745,2.5787599086761475,125.58094486611304,2.41364e-06,0.273998498916626
-0.016449975,100,41.35531078889269,0.023000717163085938,140,2439.738541126251,13.932457447052002,16.780937910079956,73.51859938276654,11.289101349504513,1410000,17.069937229156494,28.98222549157782,2.58925461769104,145.42602789562284,2.5407992e-06,0.2649984359741211
-0.011879275,100,37.700744136521074,0.027998685836791992,141,2456.831475019455,13.867823600769043,16.726940393447876,66.70175781230746,-22.14305266293468,1420000,17.078935146331787,32.69486011831634,2.5906295776367188,149.6021889594871,2.5945853e-06,0.3229959011077881
-0.018106053,100,43.42156245360878,0.021997690200805664,142,2474.021409511566,13.960655450820923,16.878933668136597,75.25160137025895,-3.2818714188032834,1430000,17.17693257331848,30.40392367564309,2.640392541885376,153.98125236048932,2.6899027e-06,0.27499842643737793
-0.015191435,100,40.41127599276845,0.031000375747680664,143,2491.118344306946,13.910653114318848,16.795936346054077,70.76953684697378,-30.314406674625847,1440000,17.083935022354126,33.51656197683027,2.609560012817383,141.1625517893577,2.8407346e-06,0.255997896194458
-0.018947741,100,43.674354159441584,0.02396559715270996,144,2508.5192782878876,14.114004373550415,17.06896948814392,76.90985623725184,-8.319845457897122,1450000,17.386934995651245,27.18853885775922,2.650479555130005,152.1007836238225,2.932869e-06,0.2929983139038086
-0.014428594,100,46.26929995683033,0.02099919319152832,145,2526.3336873054504,14.608622312545776,17.509409189224243,81.4587738905328,-31.011882880763245,1460000,17.800407886505127,29.170305648839882,2.639094829559326,143.01173969467993,3.012874e-06,0.26999950408935547
-0.016266499,100,47.120769545363245,0.023999452590942383,146,2543.925263404846,14.289283752441406,17.283581495285034,82.67335004768145,-1.5329974050990782,1470000,17.5775785446167,33.311431020082146,2.7232515811920166,166.15634964894818,3.1607078e-06,0.26999759674072266
-0.018263586,100,47.676006352571925,0.02599787712097168,147,2561.2307760715485,13.974233865737915,17.003516674041748,82.81598202584144,10.158049182628945,1480000,17.292513847351074,30.75512038096874,2.6689932346343994,159.94868769982446,3.2986854e-06,0.2629992961883545
-0.018479196,100,47.90644855455834,0.02097034454345703,148,2579.584331035614,14.895770072937012,18.01955485343933,83.25663897602698,-16.41965253830953,1490000,18.34055519104004,34.45911843485068,2.8453011512756348,165.5287673140559,3.4763716e-06,0.2980003356933594
-0.018476913,100,44.56042646944792,0.020965099334716797,149,2597.3632628917694,14.540157556533813,17.472967863082886,78.93806859700094,-36.89059682519268,1500000,17.765934705734253,31.623207096818906,2.6645126342773438,139.46996681729678,3.6622594e-06,0.27100133895874023
-0.015969137,100,48.87269941193196,0.03399944305419922,150,2615.1405959129333,14.516075849533081,17.417335748672485,85.50648793833103,6.81536409710735,1510000,17.763334035873413,30.94704433333485,2.6414902210235596,149.99500986880506,3.8595867e-06,0.3119988441467285
-0.010917996,100,51.4848738033888,0.02296614646911621,151,2633.7144153118134,15.248259782791138,18.26985263824463,90.30168392299761,2.069682823642231,1520000,18.560819387435913,29.21242258417209,2.7478835582733154,189.83885063366887,4.014157e-06,0.2669980525970459
-0.011090497,100,47.929518311788364,0.0240018367767334,152,2652.152344942093,15.049417734146118,18.12093234062195,84.25702968115955,-9.827439975308963,1530000,18.423930883407593,35.71621008182224,2.747049331665039,152.57155894393014,4.174305e-06,0.277996301651001
-0.0089948,100,47.98733805229018,0.023966073989868164,153,2670.314275741577,14.862963199615479,17.856966495513916,84.51310608648947,-34.38658951676483,1540000,18.147929906845093,31.75536575514585,2.68918514251709,155.22183973342177,4.3287237e-06,0.2649986743927002
-0.012922759,100,48.907122648557696,0.027997732162475586,154,2687.690834760666,14.223272562026978,17.073562622070312,85.07511535912441,-8.172571993554525,1550000,17.363557815551758,34.260344856607254,2.589742422103882,181.20325436563462,4.4341955e-06,0.2619974613189697
-0.015729938,100,49.766897250911725,0.028958797454833984,155,2705.4267678260803,14.492376804351807,17.41697406768799,89.06288797956984,-10.437900871124752,1560000,17.722934246063232,31.1560909688142,2.6650075912475586,171.52654281708004,4.5299994e-06,0.2760007381439209
-0.017206883,100,48.976415132257074,0.02097463607788086,156,2722.875417470932,14.232395648956299,17.15363335609436,86.23685918939687,6.433908889708498,1570000,17.434632539749146,29.738842228143998,2.6598658561706543,150.1773770222875,4.683863e-06,0.2589993476867676
-0.01365204,100,52.92542909635716,0.028997182846069336,157,2740.3513543605804,14.223347187042236,17.165935516357422,92.6308304165569,18.0974154694647,1580000,17.461936235427856,28.833236756619744,2.6626017093658447,157.70502480584557,4.779858e-06,0.26600217819213867
-0.0117047755,100,53.847019258652615,0.02399897575378418,158,2758.7642850875854,14.958647966384888,18.116932153701782,93.63232084114632,17.805586403364106,1590000,18.39993119239807,28.38549068795486,2.8354363441467285,168.5649014911058,4.931086e-06,0.25799989700317383
-0.01411585,100,52.27541298536292,0.024998903274536133,159,2776.1613669395447,14.04632043838501,17.072078704833984,91.87316421311586,-0.19283145910825183,1600000,17.383081674575806,31.68903202319275,2.7576634883880615,157.41139929792962,5.0970184e-06,0.28600406646728516
-0.017958324,100,53.72901261106943,0.02900099754333496,160,2793.927608728409,14.377747297286987,17.445245027542114,94.20202479072447,35.64756696435091,1610000,17.750245571136475,27.892026368434042,2.7674520015716553,197.89574512434015,5.3149174e-06,0.27499842643737793
-0.016422715,100,56.85728600201998,0.06299757957458496,161,2812.02454328537,14.513242721557617,17.663936614990234,99.06597530803883,26.2241138947685,1620000,18.082934617996216,27.32671516260866,2.880688190460205,160.25647014798645,5.493753e-06,0.3560004234313965
-0.01856749,100,55.19849477790478,0.02300238609313965,162,2829.9784758090973,14.613357782363892,17.640933752059937,95.73114757389813,24.27985585332511,1630000,17.94093346595764,29.209904073535732,2.7675564289093018,173.01955462870217,5.7378697e-06,0.2759971618652344
-0.016870435,100,57.99453218099455,0.02700042724609375,163,2847.248411655426,13.927815437316895,16.96193552017212,99.58638661059013,42.266693530762005,1640000,17.255935430526733,28.61595857641091,2.770847797393799,170.54880326047441,5.902742e-06,0.2669994831085205
-0.014035526,100,54.66338030850706,0.021000146865844727,164,2864.467348098755,13.933075189590454,16.922937870025635,94.42315290590518,27.662051187103447,1650000,17.205937385559082,28.596470725416285,2.7328507900238037,158.85384698214793,6.060074e-06,0.26199936866760254
-0.012152266,100,57.954558840941985,0.03100132942199707,165,2881.2092854976654,13.528395652770996,16.432939052581787,99.25950671617669,12.47401039610588,1660000,16.727938413619995,28.91312732339954,2.6455631256103516,166.39578292604563,6.2704953e-06,0.26399803161621094
-0.017690513,100,58.86636162708066,0.030029773712158203,166,2898.4736318588257,14.043257236480713,16.96234941482544,102.80697297982364,17.39187326325423,1670000,17.251346826553345,30.549027315510035,2.66218638420105,179.7921178936104,6.3541925e-06,0.2579677104949951
-0.013801307,100,58.5799819013502,0.044997215270996094,167,2915.7020592689514,13.928136110305786,16.8154354095459,102.38309608887974,-5.429949809717499,1680000,17.205426931381226,27.25153078687142,2.635127067565918,163.80216373503904,6.410211e-06,0.34499430656433105
-0.015562541,100,59.16732248076657,0.028989553451538086,168,2934.0288705825806,14.853694677352905,18.009817838668823,101.32897224007905,16.663064722450958,1690000,18.30881118774414,33.293229625907486,2.8604960441589355,182.11641750800115,6.4683068e-06,0.2669692039489746
-0.0156178195,100,61.804135173490366,0.023003101348876953,169,2950.7588086128235,13.508575439453125,16.43493890762329,106.19430529814763,12.685059035832023,1700000,16.715937852859497,29.577467098702385,2.597140073776245,169.13111964451906,6.532253e-06,0.2579958438873291
-0.011158963,100,59.48847430133126,0.026998519897460938,170,2967.85662817955,14.038416862487793,16.797821760177612,103.83771674720637,24.056915157307444,1710000,17.08482003211975,26.001625314263485,2.500818967819214,174.9906478164784,6.6528355e-06,0.2589995861053467
-0.0011851839,100,59.32575636719689,0.02896881103515625,171,2984.464568376541,13.536072254180908,16.309969902038574,102.07790127537108,44.5968324938389,1720000,16.594939708709717,26.392019744083672,2.509216070175171,156.77738960111242,6.80235e-06,0.25499987602233887
-0.015882319,100,66.20375308734519,0.01999688148498535,172,3001.4866461753845,13.954538583755493,16.72908115386963,114.123632626122,59.66430460226248,1730000,17.008078575134277,28.023125335376545,2.52207350730896,189.44766748233954,6.9470893e-06,0.2590005397796631
-0.012436951,100,63.58342224508374,0.026966094970703125,173,3018.289133787155,13.70656442642212,16.50052046775818,109.80671819000845,-9.143537629664445,1740000,16.788487911224365,31.423779051824678,2.528061628341675,166.9036216218048,7.046565e-06,0.26000022888183594
-0.015972564,100,62.544340673695025,0.02699899673461914,174,3035.228803873062,13.844367504119873,16.640674114227295,107.63223000791133,21.853797436247586,1750000,16.926669597625732,31.871724720132768,2.5301802158355713,222.7091677662501,7.19293e-06,0.25899648666381836
-0.012762863,100,65.37552926449972,0.028998613357543945,175,3051.814743757248,13.479050159454346,16.28194308280945,113.60107175524507,36.94967203663752,1760000,16.572940349578857,28.41482804626405,2.5453293323516846,173.67917826108928,7.3706974e-06,0.26199865341186523
-0.016459398,100,68.9431237569168,0.027997970581054688,176,3068.743218898773,13.828317403793335,16.625477075576782,118.31437631588435,50.45049017697757,1770000,16.915475368499756,26.75590505309886,2.546558141708374,175.83198537053673,7.5834405e-06,0.2609996795654297
-0.015425348,100,64.88664847340391,0.02700066566467285,177,3085.775750875473,13.875197410583496,16.730531454086304,111.31594961069713,23.633407392917146,1780000,17.018531799316406,27.679102743897495,2.6126790046691895,174.54160615434608,7.741414e-06,0.2609996795654297
-0.01631417,100,67.61572662364955,0.02796149253845215,178,3102.828647375107,13.962854385375977,16.745898485183716,116.31519972609554,50.26928898895813,1790000,17.03989553451538,27.058658240284135,2.539485454559326,199.71809960335148,7.874e-06,0.2649967670440674
-0.016629672,100,65.95553137419206,0.019966602325439453,179,3119.516587972641,13.579065799713135,16.37997341156006,113.80880148524318,52.74331815255896,1800000,16.673940658569336,25.888811722257884,2.5533697605133057,179.37248844118022,7.997469e-06,0.2720005512237549
-0.015753245,100,63.36367815839295,0.021001100540161133,180,3136.3537046909332,13.720684289932251,16.52711844444275,109.61938734817444,38.61526332976619,1810000,16.824116706848145,28.67498388245736,2.49886417388916,188.04013906293437,8.060327e-06,0.27499866485595703
-0.011469618,100,65.5011305637808,0.027987957000732422,181,3153.675019264221,14.12035870552063,17.002326726913452,112.43741707701979,5.500045094312902,1820000,17.30831503868103,27.592744373551817,2.6213619709014893,174.6034430943394,8.192102e-06,0.2780003547668457
-0.01920828,100,65.78070942429068,0.028969764709472656,182,3171.4779539108276,14.522547483444214,17.49096965789795,112.75507196488968,2.4852805667667943,1830000,17.788935661315918,35.56224132756637,2.698687791824341,186.61504972896842,8.387474e-06,0.2689962387084961
-0.016638331,100,70.45377523805132,0.020999431610107422,183,3189.0756487846375,14.325111627578735,17.295695781707764,121.68362029960261,51.53473631140277,1840000,17.58469533920288,27.90920749664345,2.6999924182891846,212.05823200401605,8.543378e-06,0.2670001983642578
-0.016440878,100,68.37018731046014,0.030029773712158203,184,3206.7185850143433,14.419231176376343,17.32893943786621,117.71600124170364,23.690157827153357,1850000,17.629935026168823,34.233896378304415,2.6359307765960693,184.91446286071317,8.7008175e-06,0.26999878883361816
-0.013195293,100,68.7717900102504,0.029001235961914062,185,3223.9055230617523,14.085204362869263,16.873939037322998,119.98219243059653,52.48602157582683,1860000,17.173938751220703,28.611147600437647,2.545030117034912,185.49595023906403,8.909758e-06,0.2689969539642334
-0.015526691,100,70.38883599445978,0.02899956703186035,186,3241.141833782196,14.09313678741455,16.936312437057495,122.0720844260284,59.79641514437538,1870000,17.22331142425537,25.065237026956115,2.5788402557373047,170.97499138648217,9.083429e-06,0.25699877738952637
-0.014767229,100,68.2386194598566,0.02795100212097168,187,3257.939773082733,13.757814407348633,16.498988389968872,117.31614123137678,-26.41210456665013,1880000,16.78393840789795,26.36130073453141,2.4835474491119385,161.12481661997467,9.22577e-06,0.25699901580810547
-0.010562822,100,67.45033733107773,0.025968074798583984,188,3274.7737131118774,13.757684469223022,16.53697156906128,118.65418303195008,42.29702405464207,1890000,16.82094097137451,31.010317088308714,2.5188841819763184,196.913202516669,9.371754e-06,0.257000207901001
-0.014350122,100,69.54705297508345,0.022973299026489258,189,3291.4666526317596,13.69928240776062,16.399967193603516,121.29959730800621,48.67494518721289,1900000,16.679941415786743,29.90729028806613,2.451817035675049,203.44731859247773,9.461194e-06,0.2560000419616699
-0.013343135,100,69.35099188390474,0.020969629287719727,190,3308.119593858719,13.57152247428894,16.357972860336304,119.9229748122886,12.759751363475843,1910000,16.639941692352295,27.078598472638923,2.5386362075805664,202.05224946593526,9.600185e-06,0.2590007781982422
-0.014521922,100,70.44519085795193,0.024997472763061523,191,3324.8626725673676,13.669487714767456,16.44607973098755,121.16354580253966,33.74912344868454,1920000,16.73007845878601,26.079451880541175,2.4861080646514893,185.37109888793478,9.677786e-06,0.2590012550354004
-0.017576912,100,69.58072087948754,0.027997493743896484,192,3341.9019074440002,13.931627750396729,16.736239910125732,120.44730923751882,29.41225179818191,1930000,17.024235248565674,28.02374771157708,2.54521107673645,182.50126893125207,9.761034e-06,0.25899696350097656
-0.017380765,100,69.97751500784516,0.027998685836791992,193,3358.635850429535,13.661756753921509,16.429945468902588,120.2446089790008,16.42372030340342,1940000,16.720943450927734,30.45692897004185,2.517242193222046,179.7673689302788,9.88134e-06,0.2609989643096924
-0.015787134,100,72.33740052190642,0.027999162673950195,194,3375.082794904709,13.326449394226074,16.14194631576538,126.14298205945539,-26.759328002911484,1950000,16.433944702148438,30.629754811861048,2.552568197250366,186.4408200620132,1.0026902e-05,0.26399922370910645
-0.016055109,100,71.54749840713005,0.027970314025878906,195,3392.1380755901337,13.921018838882446,16.753313064575195,123.59613616316189,65.31908209808749,1960000,17.04228138923645,27.988083002897955,2.56852126121521,200.5925824321636,1.0139021e-05,0.2599978446960449
-0.01973475,100,69.68706357188117,0.02596879005432129,196,3408.543019771576,13.356220722198486,16.104976892471313,121.04831453515473,30.640556250858477,1970000,16.39194416999817,32.33683608391111,2.4848968982696533,190.38036601714333,1.030623e-05,0.2599983215332031
-0.016481113,100,71.59504513734618,0.021967172622680664,197,3425.292963027954,13.716279745101929,16.451976776123047,123.18573922219582,16.83117394024856,1980000,16.73594307899475,31.505947937324805,2.4701786041259766,188.9569249642462,1.0419383e-05,0.2609992027282715
-0.015930826,100,73.45799164028483,0.028968095779418945,198,3442.3984031677246,14.0151047706604,16.802465438842773,127.28508169849296,52.132487292506305,1990000,17.09244132041931,27.12578377261308,2.5298986434936523,186.7243994467022,1.0555874e-05,0.25999903678894043
-0.0149933,100,75.75881959870654,0.02896857261657715,199,3459.3083457946777,13.849800825119019,16.60897469520569,131.53538361027887,31.428749150009136,2000000,16.896942615509033,31.612482308364694,2.5070199966430664,206.42817787832547,1.0692113e-05,0.2589993476867676
-0.016114935,100,72.35503221967898,0.026999950408935547,200,3476.0492889881134,13.76389217376709,16.43894386291504,126.07453913518306,25.940189623326837,2010000,16.726943254470825,31.69497562857263,2.412834405899048,190.16312509298447,1.0774478e-05,0.2609994411468506
-0.012150291,100,73.15688328871265,0.03699803352355957,201,3493.0569043159485,13.86177134513855,16.685617446899414,126.36398401924438,50.76082640010924,2020000,16.99461555480957,30.52596121067762,2.516814708709717,203.36926071375228,1.087163e-05,0.27100038528442383
-0.012007264,100,77.06596927472934,0.032996416091918945,202,3510.13645029068,13.970654249191284,16.773550271987915,132.95952661917661,46.09085232316824,2030000,17.06654715538025,27.11457936074858,2.5287225246429443,188.44844147295035,1.097801e-05,0.26000046730041504
-0.0137545625,100,75.92012570359034,0.028969764709472656,203,3527.5053911209106,14.258148670196533,17.05997371673584,132.43803178429118,42.39523040311988,2040000,17.355942249298096,33.069213998037284,2.5330207347869873,201.038249713995,1.1012169e-05,0.26599764823913574
-0.015369803,100,71.47072011249168,0.021967411041259766,204,3544.2023344039917,13.613593816757202,16.39897656440735,124.0926034103011,-7.126533775870584,2050000,16.682942867279053,37.128621594405175,2.5273277759552,188.8061261191938,1.1123954e-05,0.26199889183044434
-0.014070198,100,73.38468428310497,0.0280001163482666,205,3560.886276960373,13.513900518417358,16.38394522666931,127.79024008142602,-6.826300834911361,2060000,16.67094397544861,33.101864237955894,2.6007392406463623,205.36206012173133,1.1202958e-05,0.2589986324310303
-0.01603761,100,75.78087699350054,0.02900218963623047,206,3577.9023876190186,13.954882383346558,16.702110290527344,132.8455887769208,32.22559439111323,2070000,17.00311017036438,29.988674459127683,2.4722280502319336,200.42642233223935,1.1279162e-05,0.27199769020080566
-0.015666964,100,74.38036259981578,0.04900527000427246,207,3594.756970643997,13.750040292739868,16.526583909988403,128.75314131052858,11.998588612764863,2080000,16.840583086013794,31.43408980252221,2.515035390853882,187.76252981278864,1.13850465e-05,0.26499390602111816
-0.013344354,100,77.10545019696623,0.020999670028686523,208,3611.1879155635834,13.383537769317627,16.045945405960083,134.81817665868152,69.85327165106882,2090000,16.417946338653564,28.34189889087949,2.4177205562591553,200.5134423707968,1.1521877e-05,0.35000061988830566
-0.015253937,100,73.94799000774498,0.02997899055480957,209,3628.3503873348236,14.007620096206665,16.851495265960693,130.73103134376052,38.826035326932065,2100000,17.14547348022461,28.67056299657177,2.5777201652526855,190.79532166607132,1.1642487e-05,0.2629988193511963
-0.014469493,100,72.46473962996848,0.02199840545654297,210,3644.7883331775665,13.396554708480835,16.137948036193848,125.93611861065776,-3.3189289889040436,2110000,16.423945665359497,31.769630764450707,2.489779472351074,208.04421643856725,1.1796273e-05,0.2629983425140381
-0.013914475,100,73.89586068566103,0.019999027252197266,211,3661.8640615940094,13.956963062286377,16.780729055404663,128.79178234099325,24.705134989540593,2120000,17.06272840499878,34.85883700061694,2.5523808002471924,205.61537475690895,1.1916407e-05,0.2610006332397461
-0.015202894,100,75.98539478952233,0.02099776268005371,212,3678.70600605011,13.584813594818115,16.544946432113647,132.56646486020435,46.57931911663655,2130000,16.828946352005005,32.571044958100146,2.6654000282287598,219.31747348150455,1.20119485e-05,0.26200103759765625
-0.016001927,100,75.73271504891947,0.028998851776123047,213,3695.624950647354,13.601089715957642,16.573946475982666,132.07506237715103,47.264183027353596,2140000,16.90594458580017,31.582475994633842,2.716628313064575,212.8829902551817,1.20715795e-05,0.3020007610321045
-0.016011767,100,75.39253175159932,0.02899622917175293,214,3713.0943229198456,14.031195640563965,17.14737606048584,131.22725964122475,22.226772491166887,2150000,17.451372861862183,29.30625343868326,2.848079204559326,196.39298401856757,1.2214161e-05,0.27500057220458984
-0.016079007,100,75.62848750351904,0.023998260498046875,215,3730.208265066147,13.841172218322754,16.805945873260498,131.68396647609296,18.003177113064904,2160000,17.09994125366211,31.74280025581964,2.6998043060302734,205.26842511117175,1.2322791e-05,0.26999711990356445
-0.0140165035,100,76.94646634130072,0.024964094161987305,216,3747.56120800972,14.037062168121338,17.039982318878174,135.3964376960594,56.41183064025628,2170000,17.338943243026733,30.01497429269189,2.728623390197754,203.7849356264918,1.242212e-05,0.27300047874450684
-0.017890666,100,72.59958985079672,0.025002717971801758,217,3764.903150320053,14.038451910018921,17.01994562149048,127.52160301828226,32.55428905656228,2180000,17.32894229888916,28.46672051841926,2.697495937347412,180.94737913367365,1.2478724e-05,0.2839939594268799
-0.018259639,100,75.83894033059686,0.028995513916015625,218,3781.9520947933197,13.722967624664307,16.726948738098145,132.5033809861121,68.98024533836319,2190000,17.035945177078247,25.126368383356702,2.75266695022583,183.099405601914,1.2532507e-05,0.2769968509674072
-0.014877596,100,78.2212510728508,0.020969152450561523,219,3799.2990374565125,14.113362312316895,17.049975156784058,137.73818980451358,71.69529515018804,2200000,17.33094310760498,28.30815112234351,2.6663756370544434,202.9849310665472,1.2509259e-05,0.25999879837036133
-0.015967317,100,76.00088772238463,0.028975486755371094,220,3815.9819824695587,13.645647048950195,16.383973598480225,132.49853264136883,49.007669371087744,2210000,16.669946432113647,31.16037323468412,2.5038444995880127,191.13641989409246,1.2567886e-05,0.25699734687805176
-0.015783815,100,75.74945551807723,0.025952816009521484,221,3833.234925508499,14.143756866455078,16.94799041748047,132.61259531756087,61.13307892055242,2220000,17.239943742752075,28.51230756557554,2.5413012504577637,203.19964726069787,1.2649744e-05,0.2649996280670166
