train-MaxReturn,train-PolicyExecTime,LossAfter,Time-Sampling,train-AverageReturn,Time,ItrTime,train-AverageDiscountedReturn,train-MinReturn,Itr,train-EnvExecTime,LossBefore,Time-Optimization,train-StdReturn,Time-SampleProc,train-NumTrajs,n_timesteps
54.594060476418214,13.156043529510498,-0.20773315,16.687788724899292,-20.141169192089176,651.3114349842072,16.95778751373291,-7.920854880288909,-74.0961594573955,38,2.642397165298462,0.014228515,0.24399971961975098,26.40380661427282,0.024999141693115234,100,390000
68.12290172760638,13.830812215805054,-0.34663215,16.741847038269043,-26.980073876848923,668.3312847614288,17.006847620010376,-11.498685684085954,-73.15547396098877,39,2.6497933864593506,0.013241931,0.24100041389465332,24.02663735910584,0.024000167846679688,100,400000
80.97612262688219,13.83225417137146,-0.13723828,16.81807255744934,-24.55169326381031,685.4343554973602,17.090070009231567,-10.934785139066413,-81.3464735144388,40,2.7232930660247803,0.006798828,0.24400043487548828,27.535738831954838,0.026997089385986328,100,410000
36.13895385980995,13.49148416519165,-0.22359312,16.350282907485962,-30.5734182340379,702.0656363964081,16.618281364440918,-13.939659560489517,-75.48415607502557,41,2.5978376865386963,-0.01316311,0.23799991607666016,22.753124501625443,0.0299985408782959,100,420000
37.136992422389284,13.329023838043213,-0.14502975,16.300026178359985,-29.862095188750036,718.6386299133301,16.55999255180359,-13.779211819832977,-75.46706357656964,42,2.7070770263671875,0.012676587,0.23800015449523926,23.198032506029737,0.021966218948364258,100,430000
60.60308137707768,13.996750116348267,-0.15040693,16.88449740409851,-33.29940794254967,735.7951250076294,17.143495559692383,-16.371173257613453,-77.81497245062603,43,2.6051583290100098,0.009153393,0.23296737670898438,22.52035018488493,0.02501964569091797,100,440000
45.27961388660607,13.903595209121704,-0.108365625,16.892675399780273,-31.541371741335023,752.9678003787994,17.15967559814453,-14.752135645781571,-76.58833202140791,44,2.713010787963867,0.030770898,0.24300074577331543,24.150033129545832,0.023999452590942383,100,450000
23.87083026657323,13.82644271850586,-0.16470662,16.749492168426514,-29.136257235671795,769.9942917823792,17.01349115371704,-13.411122104194202,-75.35871002770831,45,2.6614575386047363,0.025149487,0.24099993705749512,21.378027114250738,0.02099895477294922,100,460000
27.3247345159575,13.665205240249634,-0.21646184,16.514991760253906,-28.873309940859468,786.7882826328278,16.780990600585938,-13.296342603473105,-72.07275846385362,46,2.588404655456543,-0.0008204346,0.23800039291381836,21.270772523374035,0.026998043060302734,100,470000
61.710142265655016,13.942157506942749,-0.47586054,16.903403759002686,-29.23590012338947,803.982682466507,17.181400060653687,-13.488135923550068,-67.95769047789327,47,2.6831417083740234,0.015806885,0.24900054931640625,22.858001763042093,0.028995752334594727,100,480000
25.457028808424504,13.582175970077515,-0.56933606,16.56399416923523,-31.56550386413987,820.8396747112274,16.84399175643921,-14.667577619154924,-94.37668341285878,48,2.7159221172332764,-0.01312085,0.2460005283355713,22.2595357592871,0.0339970588684082,100,490000
