train-PolicyExecTime,train-MaxReturn,train-StdReturn,train-AverageReturn,n_timesteps,Time-Sampling,ItrTime,Time-Optimization,Time,LossBefore,Itr,train-NumTrajs,train-MinReturn,LossAfter,Time-SampleProc,train-EnvExecTime,train-AverageDiscountedReturn
13.674783706665039,98.71361979514222,41.08630690640972,-22.891548061632243,480000,16.30099844932556,16.561965465545654,0.23999786376953125,814.962465763092,1.6784668e-08,47,100,-105.81760825444994,-0.032666516,0.020969152450561523,2.362583875656128,-16.10744902360969
13.917243242263794,82.68433457275935,33.401054714445436,-16.601637647249973,490000,16.67599582672119,16.94596290588379,0.24199652671813965,831.9214301109314,6.1035155e-09,48,100,-117.19431145901,-0.02708883,0.027970552444458008,2.4809811115264893,-10.442981377186776
13.611544847488403,82.35529915167493,42.56463465605151,-15.845821689147602,500000,16.430967330932617,16.70396375656128,0.24300003051757812,848.639395236969,-1.2207031e-08,49,100,-225.04481780195738,-0.02745846,0.027000904083251953,2.525725841522217,-10.205589196447896
14.06542706489563,126.5114804069596,42.868035997117495,-10.758411279676936,510000,16.83096480369568,17.107964754104614,0.24899744987487793,865.7603588104248,-1.525879e-08,50,100,-83.59942941674056,-0.03867626,0.027001619338989258,2.5189480781555176,-8.42947452191049
13.78867769241333,117.35628012915366,35.61518648757271,-14.96259235550782,520000,16.584991216659546,16.85696530342102,0.24599575996398926,882.6313235759735,3.0517577e-09,51,100,-84.05574651140483,-0.031922888,0.024977445602416992,2.556285858154297,-9.30442469106948
13.876657724380493,116.843279964948,37.53170258064608,-11.868066351227707,530000,16.646012544631958,16.906012535095215,0.2389998435974121,899.5503356456757,-7.247925e-09,52,100,-134.64255178218747,-0.020607665,0.021000146865844727,2.522517204284668,-7.707797667482432
13.9263436794281,137.6217628639638,40.28712344581995,-12.53809676625345,540000,16.716964960098267,16.984964609146118,0.24099946022033691,916.5483000278473,1.2969971e-08,53,100,-123.64346272214512,-0.025581839,0.026000022888183594,2.529134511947632,-9.304476438245707
13.865748643875122,102.75269530801462,41.849195224698704,-7.471368044515215,550000,16.60996675491333,16.871964931488037,0.2389998435974121,933.4342646598816,1.8310548e-08,54,100,-170.87754413436343,-0.029844811,0.022998332977294922,2.481774091720581,-5.055166128273412
13.85886812210083,116.18609865314589,41.69656692267944,-5.0281965037318495,560000,16.66496515274048,16.93296456336975,0.24299907684326172,950.3812289237976,2.4414062e-08,55,100,-130.88305152945432,-0.03469787,0.025000333786010742,2.5438246726989746,-3.7163985507520136
14.052422046661377,93.43174520346614,34.569886409911646,-12.899754891982644,570000,16.83096432685852,17.09696364402771,0.23799967765808105,967.4911930561066,-1.6403199e-08,56,100,-172.44466138324518,-0.027354587,0.0279996395111084,2.5073952674865723,-9.85965765371753
14.035599946975708,98.36617593962126,39.54980552384493,-10.234528611790092,580000,16.807004690170288,17.069963932037354,0.24200057983398438,984.5751574039459,-1.1444092e-08,57,100,-98.07988743267613,-0.035275366,0.020958662033081055,2.508878707885742,-8.209187419784174
14.062747240066528,78.83514948365034,36.70049493271181,-11.227853872324195,590000,16.770225286483765,17.045224905014038,0.24899935722351074,1001.6343841552734,-1.5258789e-09,58,100,-106.41876632004222,-0.044351973,0.026000261306762695,2.453561782836914,-8.026340194405762
13.96056079864502,100.59320489260601,33.537249705751506,-11.825073848796173,600000,16.697213888168335,16.96818256378174,0.24399757385253906,1018.6155679225922,-4.577637e-09,59,100,-70.41703798295588,-0.023965469,0.025970935821533203,2.473005533218384,-8.568993165781487
14.044523477554321,74.54488729966319,38.48120318797542,-20.28268971780041,610000,16.932358741760254,17.20135736465454,0.24699831008911133,1035.8319253921509,1.2207031e-08,60,100,-121.48154180397874,-0.020166034,0.02200031280517578,2.59318208694458,-13.395052023491552
13.823736667633057,148.13066726657294,46.10373697566997,-17.369941754327655,620000,16.577991008758545,16.860962390899658,0.25099968910217285,1052.706889629364,-9.155274e-09,61,100,-164.95164941529336,-0.03354539,0.029000282287597656,2.513996124267578,-12.069133562886778
13.969135522842407,77.34497273223958,41.76836085230929,-27.074884796284387,630000,16.68094778060913,16.94994807243347,0.24500083923339844,1069.6708374023438,-6.1035155e-09,62,100,-144.748528900756,-0.034402672,0.023999452590942383,2.4624390602111816,-17.326437723689317
14.108510255813599,115.40568757790362,41.113677804866,-14.56909196525664,640000,16.84200119972229,17.105965852737427,0.24300074577331543,1086.790803194046,-1.0681152e-08,63,100,-114.0490115237148,-0.025321575,0.02096390724182129,2.469571352005005,-10.007961840439663
13.8683602809906,94.09910917913119,45.911809263003406,-12.68539558003333,650000,16.64596652984619,17.01896905899048,0.3490016460418701,1103.8227722644806,-6.1035155e-09,64,100,-131.72174092461944,-0.060209326,0.021999359130859375,2.527238368988037,-9.04896202600684
14.058082580566406,157.84887021186015,57.775329320347055,-10.326750898866656,660000,16.8249671459198,17.086966037750244,0.23799824714660645,1120.929735660553,-4.577637e-09,65,100,-209.53632545727444,-0.04503048,0.02400064468383789,2.5171165466308594,-7.053328359744767
13.85059905052185,103.58825319664093,44.33516531909257,-19.381612837872986,670000,16.618348360061646,16.89534831047058,0.24599957466125488,1137.838082075119,-6.1035155e-09,66,100,-135.50111963812816,-0.06272366,0.02899909019470215,2.5060672760009766,-11.98068654375677
13.861294269561768,107.83554661051835,43.49970283852111,-13.698095852689654,680000,16.68336844444275,16.959334135055542,0.25099921226501465,1154.8114161491394,-0.003112784,67,100,-142.0119656010985,-0.03759617,0.023966550827026367,2.584092617034912,-8.599580483434643
13.758029699325562,125.30877933459345,39.95932806354788,-7.838467039927126,690000,16.472002029418945,16.73996591567993,0.23799777030944824,1171.5643827915192,-2.1362304e-08,68,100,-153.6840194611212,-0.054474078,0.028965473175048828,2.476034641265869,-5.039371153147155
14.129525423049927,91.66144503532722,39.63301640040085,-8.971175495978855,700000,16.876996994018555,17.144965887069702,0.24699997901916504,1188.7233493328094,-6.1035155e-09,69,100,-93.94398421461177,-0.022656457,0.020968914031982422,2.4633023738861084,-5.155968958982545
14.039398193359375,165.26775358196895,39.79413466209314,-5.661565178600455,710000,16.817967176437378,17.08496594429016,0.2390003204345703,1205.8223142623901,6.1035155e-09,70,100,-125.02569235011221,-0.030731019,0.02799844741821289,2.505434274673462,-5.060488716497423
14.041397333145142,118.49753314105196,41.60046492203965,-11.68680022148103,720000,16.839130640029907,17.101129293441772,0.23899626731872559,1222.937444448471,2.4414062e-08,71,100,-125.4715381563876,-0.0208593,0.02100372314453125,2.495216131210327,-8.174074796785215
13.834856271743774,122.34074027377062,44.27281969860258,-5.450185126426488,730000,16.609967708587646,16.89096689224243,0.2519998550415039,1239.8414108753204,9.155274e-09,72,100,-99.52653541214957,-0.027895892,0.02899932861328125,2.5219435691833496,-4.541127823868071
14.085767269134521,114.26997954368207,46.44302024774087,-4.719968980035469,740000,16.838997840881348,17.097966194152832,0.23799991607666016,1256.9543762207031,-1.6021728e-08,73,100,-131.30672078522278,-0.018283607,0.019999980926513672,2.493014097213745,-2.372088388539838
13.67786455154419,133.61254512333014,47.422574579741635,2.0310602224228247,750000,16.462968349456787,16.738967418670654,0.2539975643157959,1273.706342458725,-1.9836426e-08,74,100,-92.88806954710431,-0.024849128,0.021000146865844727,2.541144609451294,1.770576185461623
13.748533964157104,174.02433557003508,47.82290596820134,-7.463172693557598,760000,16.497968912124634,16.770967483520508,0.24900102615356445,1290.490309715271,1.2207031e-08,75,100,-104.03059266164183,-0.018577784,0.022997140884399414,2.4767005443573,-4.063147823455563
13.911972999572754,150.48699842108846,47.58020060958807,7.059725259921985,770000,16.678369760513306,16.9453284740448,0.23600101470947266,1307.4486379623413,9.155274e-09,76,100,-111.16150969818324,-0.037087005,0.02895808219909668,2.508392810821533,4.693204464654623
13.829432249069214,166.50570483802426,43.67795289641268,0.20635586599341071,780000,16.58400869369507,16.843966007232666,0.23699736595153809,1324.3066041469574,7.629395e-09,77,100,-121.87733160417345,-0.037545294,0.021959304809570312,2.4767298698425293,1.3777948136865128
14.047176361083984,168.3329102129571,42.68157662801946,2.4948533350252484,790000,16.82196855545044,17.084966897964478,0.2389967441558838,1341.4045703411102,-3.051758e-08,78,100,-118.04380477036506,-0.01824134,0.024001598358154297,2.515587091445923,1.3186558533438377
13.878422498703003,128.59322647979064,47.40735114040941,3.2435815815676095,800000,16.594995975494385,16.85996723175049,0.2369985580444336,1358.2775371074677,-0.0016733764,79,100,-93.82917733229932,-0.023522824,0.02697277069091797,2.482991933822632,3.06441415969348
14.008044004440308,149.06270331891875,47.31273657922809,7.050388230202417,810000,16.83249282836914,17.096492528915405,0.24100017547607422,1375.3870289325714,3.8146972e-10,80,100,-85.002697542536,-0.030989744,0.021999597549438477,2.5751430988311768,4.652091106989523
13.871854066848755,202.57767299658343,54.82069815836632,5.549948500325723,820000,16.71096634864807,16.976967334747314,0.23900127410888672,1392.3769953250885,-2.4414062e-08,81,100,-96.60702854378877,-0.02437868,0.025998592376708984,2.595092535018921,2.9335875693165976
14.012388229370117,145.3150718404708,50.80900766103062,-7.638242487156359,830000,16.90389347076416,17.166892528533936,0.23899626731872559,1409.5568866729736,-0.0034099487,82,100,-125.11489968603547,-0.041399494,0.021998882293701172,2.557300567626953,-4.5475829251193005
14.024505138397217,127.45133642692305,48.140906354356446,-6.21237606561393,840000,16.78996777534485,17.055964469909668,0.24196696281433105,1426.6258516311646,-0.0032010772,83,100,-128.91790701907902,-0.033974994,0.02303004264831543,2.4912490844726562,-2.306984689552496
13.91825270652771,163.33966620669582,53.487794051626196,11.633967297908491,850000,16.697999954223633,16.968966960906982,0.24499750137329102,1443.608818769455,2.2888185e-09,84,100,-99.42907291198232,-0.022487095,0.025969505310058594,2.527825355529785,7.669964909768793
14.015355587005615,122.29475350107711,47.45016220824407,-3.3808347895863626,860000,16.85791015625,17.136909008026123,0.255995512008667,1460.758727312088,7.629395e-09,85,100,-112.82331037397752,-0.034420405,0.022002220153808594,2.5682597160339355,-0.9584893074705658
13.99468469619751,156.33050771459324,51.36577277668932,1.6682317443245176,870000,16.812968015670776,17.069966077804565,0.2350006103515625,1477.8426933288574,-1.2207031e-08,86,100,-102.2556249048644,-0.02709275,0.021997451782226562,2.5680789947509766,3.424375300249533
13.83879280090332,184.3345433271377,44.87297924958855,-0.25269302587041964,880000,16.622993230819702,16.89996647834778,0.24799895286560059,1494.7556595802307,6.1035155e-09,87,100,-93.0012405144517,-0.036091946,0.026002883911132812,2.523703098297119,1.8810413899563452
13.983045101165771,164.24166046814798,48.525320084359116,9.326515102903342,890000,16.78996753692627,17.052966117858887,0.2379915714263916,1511.821624994278,-1.1062622e-08,88,100,-99.04272206605972,-0.046805304,0.024001121520996094,2.563079357147217,6.627009935597454
13.959197998046875,187.56712164795204,42.96071451482892,4.165947652788225,900000,16.751999378204346,17.01696753501892,0.23800182342529297,1528.851592540741,6.866455e-09,89,100,-98.46228279443429,-0.046177357,0.02596449851989746,2.5236544609069824,3.144138685163602
13.8302001953125,132.18937719573424,43.203303969673726,2.6934051693745813,910000,16.624998569488525,16.892966747283936,0.24599647521972656,1545.7585580348969,6.4849854e-09,90,100,-94.49063859452481,-0.015929163,0.020972728729248047,2.5453643798828125,1.9301325263120972
13.912513494491577,146.2107523153234,43.249174690391406,4.679234403666581,920000,16.70096778869629,16.976966857910156,0.2519979476928711,1562.7485241889954,-3.0517577e-09,91,100,-75.62194991969632,-0.037269108,0.024001121520996094,2.5238490104675293,5.188179348187679
13.98464846611023,105.94684905995838,41.1033369119704,2.1644350497855327,930000,16.81594729423523,17.075945377349854,0.2389998435974121,1579.837468624115,-1.2207031e-08,92,100,-94.95089521555606,-0.022216607,0.020998239517211914,2.554774761199951,2.834679922221848
13.979549646377563,101.35683769204505,33.73423255219615,4.57409202528724,940000,16.845070123672485,17.107025384902954,0.2370002269744873,1596.9584939479828,-2.6702882e-08,93,100,-80.4859376976279,-0.026754992,0.024955034255981445,2.545833110809326,4.366951692550104
13.851124048233032,148.04423330546896,46.91295834986232,12.46469108175203,950000,16.580456733703613,16.84642481803894,0.24199819564819336,1613.817919254303,1.8310548e-08,94,100,-111.74076398872333,-0.023795422,0.021970272064208984,2.4605014324188232,9.283087802139292
14.055968523025513,150.04268239270678,44.94460687297345,3.2965031915174183,960000,16.830968856811523,17.101966857910156,0.24499964714050293,1630.9328849315643,1.6784668e-08,95,100,-118.30474004321835,-0.026754739,0.025998353958129883,2.4925718307495117,4.005405047704212
14.021551370620728,120.53967365452571,49.062306847729246,5.095248002502212,970000,16.786967277526855,17.052966356277466,0.24299955368041992,1647.999850988388,1.9836426e-08,96,100,-128.895797134886,-0.04673746,0.02299952507019043,2.517169952392578,6.333475634532851
13.80800485610962,111.02947927884189,44.46756434028805,5.387776641763383,980000,16.61000657081604,16.88296866416931,0.24300003051757812,1664.896819114685,2.2888185e-09,97,100,-127.00380555507269,-0.036716163,0.02996206283569336,2.523975133895874,6.062481550045047
13.804234743118286,182.78647777511597,58.0090560273927,11.031842018963028,990000,16.58597159385681,16.856968879699707,0.24599981307983398,1681.7667863368988,1.5258789e-09,98,100,-119.58862123372313,-0.033585355,0.024997472763061523,2.540715456008911,9.343827013012195
13.844662189483643,134.06591311774318,59.49481488723698,-3.492600139575929,1000000,16.629679441452026,16.90667724609375,0.24699664115905762,1698.6874628067017,-2.1362304e-08,99,100,-129.24603882457694,-0.041318756,0.030001163482666016,2.514878988265991,0.7532645305235289
13.592517137527466,180.1617106046471,62.40397977955147,-4.396020755749668,1010000,16.418969869613647,16.69096827507019,0.25099682807922363,1715.3914306163788,-9.155274e-09,100,100,-117.6159343991897,-0.019988712,0.021001577377319336,2.5565364360809326,-0.019428360607418683
14.011765003204346,171.16500182693707,66.88864822810517,-20.222944920505796,1020000,16.750803232192993,17.03480291366577,0.25299859046936035,1732.43923330307,-9.155274e-09,101,100,-186.7501941790788,-0.033345766,0.02899932861328125,2.4707720279693604,-10.705065820335212
14.065808296203613,249.56193405036402,72.67400838826288,-6.64196834484738,1030000,16.851480960845947,17.13347840309143,0.2589988708496094,1749.5867116451263,2.2888184e-08,102,100,-221.3271513753764,-0.059771135,0.021001577377319336,2.511660575866699,-2.086933661658343
14.071215152740479,160.52042185697522,67.68055655233668,-5.804572875955798,1040000,16.886007070541382,17.183967113494873,0.26999735832214355,1766.7856781482697,6.1035155e-09,103,100,-138.9808875732603,-0.028436413,0.027962684631347656,2.50669527053833,-2.8756959386723064
13.696180820465088,225.64794592537075,65.84492539893232,-7.820882019559779,1050000,16.355968952178955,16.65296697616577,0.2679634094238281,1783.4526467323303,-0.004664819,104,100,-216.36377976039626,-0.04518416,0.02903461456298828,2.417217969894409,-4.09082665028642
14.004106283187866,180.94354445644862,62.56862376911092,-7.406024714831447,1060000,16.817063331604004,17.107059717178345,0.26600050926208496,1800.5737059116364,7.629395e-09,105,100,-136.68392714791295,-0.06774093,0.02399587631225586,2.5372352600097656,-2.8007097534726118
13.984012603759766,206.89909362064648,61.4253156723161,5.254385158267168,1070000,16.81896996498108,17.11196804046631,0.26200056076049805,1817.6986746788025,-1.2207031e-08,106,100,-181.32042064813297,-0.04302299,0.029996871948242188,2.576951265335083,3.8597827548720813
13.912056922912598,158.34190778502798,47.01910726453645,-1.530456154543746,1080000,16.773970127105713,17.068968057632446,0.25999951362609863,1834.7816414833069,2.1362304e-08,107,100,-130.02366782691453,-0.028063737,0.03300070762634277,2.5999157428741455,0.7296531945647494
13.858989238739014,181.28343633027905,55.15433711975324,2.1697696237078716,1090000,16.69396996498108,16.970967054367065,0.25500035285949707,1851.7656090259552,1.5258789e-09,108,100,-145.70367919050227,-0.041251436,0.02099752426147461,2.563976287841797,2.4504620088088678
14.085467338562012,260.50048291078036,52.0609434331133,5.891850245884768,1100000,16.887360334396362,17.172358989715576,0.25499796867370605,1868.9519672393799,-2.89917e-08,109,100,-134.40691932590687,-0.097336754,0.030000686645507812,2.5418009757995605,5.384854670996187
13.687284708023071,143.28077290790483,41.3660179448151,-2.612305227059165,1110000,16.465999126434326,16.76296877861023,0.2740004062652588,1885.7289357185364,1.0681152e-08,110,100,-106.4464678268865,-0.1567986,0.019965648651123047,2.501284122467041,0.23274275613545709
14.137036800384521,173.47689896343255,46.258319327003555,-2.453450339883128,1120000,16.87997031211853,17.16596746444702,0.2579989433288574,1902.9079022407532,3.3569336e-08,111,100,-148.7008366799031,-0.020516792,0.026996850967407227,2.443335771560669,0.4937838334589026
14.08516550064087,129.1168576580426,42.326908893683715,6.17065358771467,1130000,16.79700207710266,17.078967571258545,0.2609984874725342,1920.0008697509766,-1.2207031e-08,112,100,-141.78610274453294,-0.054744482,0.02096700668334961,2.4611082077026367,6.12129226324215
13.927882432937622,111.7289557904166,42.933150618652206,6.145669451102627,1140000,16.70697045326233,16.986968278884888,0.2560007572174072,1937.000837802887,4.577637e-09,113,100,-135.01208317544302,-0.06329898,0.023997068405151367,2.5055665969848633,5.403870506263567
14.139203310012817,90.97327963348249,48.970148604865265,-0.045301631533549484,1150000,16.925000429153442,17.220967769622803,0.26599860191345215,1954.2358050346375,6.1035155e-09,114,100,-212.97171994925023,-0.0826258,0.02897477149963379,2.465935468673706,2.5518509676934555
13.855679750442505,164.7333550831925,50.68500562831611,-2.2240415250064083,1160000,16.61461091041565,16.942575454711914,0.29599905014038086,1971.1913800239563,1.1634826e-08,115,100,-123.23061560578036,-0.050816942,0.03196549415588379,2.5048210620880127,1.1198419145549983
13.84838056564331,102.12305342228197,43.55929149538754,-9.565984234659252,1170000,16.77697205543518,17.07797074317932,0.26999711990356445,1988.2833502292633,6.1035155e-09,116,100,-123.83647541448882,-0.054739397,0.030001163482666016,2.6563727855682373,-4.355086795810594
13.989128351211548,147.57246221065276,55.16413208258911,-12.338339742184433,1180000,16.862972497940063,17.15297031402588,0.26599645614624023,2005.4493181705475,-2.1362304e-08,117,100,-169.27047921246748,-0.04851249,0.024001359939575195,2.5997395515441895,-5.98349608303589
14.782435655593872,103.42296596590644,44.82639496175031,-31.268518882847392,1190000,17.784484148025513,18.66448140144348,0.8249669075012207,2024.1267993450165,-6.866455e-09,118,100,-161.82399120394504,-0.03620509,0.05503034591674805,2.707874059677124,-17.478089377768693
14.014016151428223,149.95480892287355,55.373932408966915,-25.29582655533416,1200000,16.834292888641357,17.728254318237305,0.8289971351623535,2041.8700540065765,-2.746582e-08,119,100,-199.5157781647025,-0.055132434,0.0639638900756836,2.5143120288848877,-14.849465348409513
13.67991828918457,202.7484452485498,56.0122435933357,-30.298138560813285,1210000,16.49540138244629,17.386374473571777,0.8369967937469482,2059.2714278697968,-1.525879e-08,120,100,-205.09973697112028,-0.037491057,0.05397629737854004,2.526872396469116,-18.092033909159095
14.158348560333252,85.7995510248513,38.14783310900084,-36.828851837373016,1220000,16.93806529045105,17.831029176712036,0.8319964408874512,2077.1184556484222,-1.8310548e-08,121,100,-140.71876783218923,-0.05907733,0.059964656829833984,2.51161789894104,-21.700640284700448
14.007241010665894,116.64405634679808,44.56213425768173,-28.1254796378767,1230000,16.842969179153442,17.739968299865723,0.8289988040924072,2094.8744235038757,2.746582e-08,122,100,-163.9756232599584,-0.041113146,0.0670003890991211,2.5199084281921387,-16.079981528907553
14.00354528427124,161.2665893651244,46.954555951921265,-25.434533461960072,1240000,16.80700373649597,17.710975646972656,0.8459980487823486,2112.600399017334,7.629395e-09,123,100,-120.86924693855458,-0.043895174,0.056000471115112305,2.5250842571258545,-14.603549376652031
14.015919208526611,145.2783564223945,52.96934512862067,-14.427420333755913,1250000,16.849843502044678,17.7638418674469,0.8499984741210938,2130.38024020195,-1.8310548e-08,124,100,-136.4580259251887,-0.054293077,0.06300020217895508,2.5290915966033936,-8.630643874037792
14.00330114364624,99.94465451752546,40.70932369815097,-18.364615458503103,1260000,16.85008215904236,17.701080083847046,0.7930006980895996,2148.09632062912,2.2888184e-08,125,100,-94.13459634248017,-0.031151952,0.05799722671508789,2.520660161972046,-11.33728866273968
13.90775179862976,119.81271886479001,49.02813035151552,-15.546454933816262,1270000,16.738409280776978,17.02840805053711,0.2619962692260742,2165.1377272605896,2.784729e-08,126,100,-123.00633106049114,-0.06625381,0.027001619338989258,2.5495035648345947,-9.360207995136644
13.993920803070068,105.79984379778271,46.611943506647535,-14.496589030261068,1280000,16.74897003173828,17.032967567443848,0.25699639320373535,2182.183696746826,-3.0517577e-09,127,100,-124.66865633747852,-0.0677527,0.025999069213867188,2.4963490962982178,-8.2821112318933
13.99312424659729,155.18614121718295,49.27446702370217,-0.2058893596277844,1290000,16.824546575546265,17.10554528236389,0.2579984664916992,2199.302243709564,3.0517577e-09,128,100,-195.34998202252874,-0.050979722,0.02003169059753418,2.564115285873413,0.8500622342780604
13.93455195426941,100.99186639957844,37.09397933758028,-4.80532906840318,1300000,16.688308000564575,16.971275329589844,0.2569999694824219,2216.288518667221,0.0014651855,129,100,-83.72800448533367,-0.015629709,0.02596735954284668,2.499516487121582,-2.021001249451054
13.707793235778809,134.7092103855228,39.60741834181521,-3.5664962695977773,1310000,16.548409461975098,16.83740758895874,0.26099729537963867,2233.139925956726,3.3569336e-08,130,100,-88.16373152476595,-0.048426755,0.026999235153198242,2.5601420402526855,-1.0135582634664717
13.871679544448853,133.674540404565,48.23304476404132,-10.953513837333318,1320000,16.667628049850464,16.972594022750854,0.2749977111816406,2250.1255207061768,2.4414062e-08,131,100,-124.54973555243141,-0.050084375,0.02896904945373535,2.534451723098755,-6.076501011556465
13.809597969055176,125.67699339882375,37.992979427230445,-4.208505486881278,1330000,16.62124538421631,16.972208499908447,0.31999945640563965,2267.11173081398,-1.6784668e-08,132,100,-88.64702054834217,-0.033886828,0.029965639114379883,2.5499989986419678,-1.6929313453754773
13.834381103515625,100.09041357060796,42.377889837929246,-10.457317059446714,1340000,16.698395013809204,16.97639560699463,0.2559988498687744,2284.1021251678467,-2.4414062e-08,133,100,-174.6727740679686,-0.063107744,0.021001815795898438,2.610543727874756,-5.432735468762295
13.983595132827759,158.76037933726627,49.305723582521594,-4.281193126913383,1350000,16.74858260154724,17.035552978515625,0.2579989433288574,2301.1506774425507,-4.196167e-09,134,100,-143.0072108551969,-0.13731447,0.026980161666870117,2.502964735031128,-1.2093848800081377
13.952855587005615,151.01966848619784,45.637284394489434,3.1688128816779524,1360000,16.744866609573364,17.032864093780518,0.25799989700317383,2318.1965415477753,-2.4414062e-08,135,100,-106.79491320522267,-0.027661303,0.029997587203979492,2.5255136489868164,4.035144999824786
14.022123098373413,180.92258632751955,46.98930340298158,14.23890916431248,1370000,16.858993768692017,17.14496159553528,0.25699901580810547,2335.3565018177032,-3.3569336e-08,136,100,-109.4310347445827,-0.058019698,0.027962207794189453,2.520939826965332,11.077942549082644
13.88842225074768,158.83177641770155,47.36572482901835,16.62031085204622,1380000,16.728999853134155,17.00799798965454,0.25696873664855957,2352.377499103546,-3.0517577e-09,137,100,-142.47523619248994,-0.026413068,0.021028757095336914,2.5993082523345947,11.887192855217426
13.842341661453247,160.23331391306633,37.071210784868896,16.454430755869897,1390000,16.608292818069458,16.88129162788391,0.2519972324371338,2369.2727909088135,1.2207031e-08,138,100,-66.00439671359526,-0.03270323,0.021001577377319336,2.5314712524414062,12.157459588642583
13.932030200958252,202.73719708131742,50.33216183178728,16.323692584731713,1400000,16.739648580551147,17.024646282196045,0.257997989654541,2386.3134367465973,2.5939942e-08,139,100,-144.21652428363012,-0.028381983,0.026999711990356445,2.563263177871704,10.915139923769686
13.990493297576904,217.1235866726725,46.895070658776014,24.584764362465524,1410000,16.764115810394287,17.041112422943115,0.25500059127807617,2403.36754822731,-9.155274e-09,140,100,-80.22517683829976,-0.02167854,0.020996570587158203,2.5326199531555176,16.992830691210525
13.717315435409546,164.19434715238023,41.173761735033025,11.54604763203835,1420000,16.517972230911255,16.80297040939331,0.2569997310638428,2420.1895184516907,6.1035155e-09,141,100,-98.55069634461589,-0.025961353,0.02699732780456543,2.537360191345215,7.74206342192789
13.917364358901978,162.67531773814886,42.363903588730764,18.604341300371402,1430000,16.69892644882202,16.97992706298828,0.25499844551086426,2437.182445049286,6.1035155e-09,142,100,-116.3382779355574,-0.018848652,0.026002168655395508,2.537196636199951,13.825835610352327
14.01906418800354,176.51437158334437,45.54783123919136,21.659376331907392,1440000,16.813071727752686,17.113030433654785,0.27899837493896484,2454.308474302292,-6.1035155e-09,143,100,-121.76063451990916,-0.03512779,0.020960330963134766,2.5355284214019775,14.67342722278576
14.254863739013672,149.72792872441147,41.716686384028854,15.896862528161394,1450000,17.07396936416626,17.35696840286255,0.256000280380249,2471.678443670273,-1.8310548e-08,144,100,-93.35456382531697,-0.038457584,0.02699875831604004,2.5479629039764404,10.811886105852045
14.354705810546875,203.74576543034144,44.53837483618857,20.903832740112577,1460000,17.161377429962158,17.449355125427246,0.2590005397796631,2489.1417982578278,-3.2043456e-08,145,100,-100.86779715308835,-0.014801912,0.028977155685424805,2.526898145675659,14.386226675489517
14.27820348739624,129.4123099453095,46.71872532140504,11.83012004772864,1470000,17.09166932106018,17.401641845703125,0.28296780586242676,2506.5574390888214,-2.4414062e-08,146,100,-103.9613933939985,-0.028679572,0.026004791259765625,2.540905237197876,9.665428239719464
13.763444423675537,152.29430713916307,46.73185459477563,22.31377559324428,1480000,16.579625844955444,16.86562752723694,0.25699782371520996,2523.436066389084,-6.1035155e-09,147,100,-127.03783758509725,-0.026141882,0.02900385856628418,2.5051183700561523,15.573614113644293
13.909196376800537,154.21430613432977,52.868083046177475,16.151077123209003,1490000,16.69871950149536,16.9976749420166,0.2759978771209717,2540.446739435196,-1.2207031e-08,148,100,-130.8143576929191,-0.021627558,0.02095818519592285,2.521345376968384,11.981563743075123
13.879180908203125,165.2262291445129,54.92787646545652,30.496344264428952,1500000,16.611959218978882,16.89495825767517,0.2559967041015625,2557.354697704315,-1.0681152e-08,149,100,-117.53382977156286,-0.029605215,0.025001049041748047,2.4824140071868896,20.815896012958444
14.02611255645752,156.2683828013213,48.93105611541519,24.46072425384878,1510000,16.796972036361694,17.083971738815308,0.2579658031463623,2574.4516689777374,-0.0017114686,150,100,-123.07107827021916,-0.027829943,0.029033899307250977,2.502671480178833,15.778262062460767
13.585423231124878,209.26443233456482,55.541850648491746,19.794558601817265,1520000,16.40200448036194,16.68797278404236,0.26000022888183594,2591.1526415348053,1.2207031e-08,151,100,-95.58224988139312,-0.040818818,0.02499866485595703,2.547623872756958,13.780798262751409
14.378984928131104,174.9579198518726,53.1798402984236,32.01192857806108,1530000,17.18425726890564,17.466224670410156,0.25800108909606934,2608.6318662166595,3.6621095e-08,152,100,-78.73424789526088,-0.10318373,0.022966623306274414,2.516357183456421,21.740954481280642
14.249635696411133,204.45228439150065,57.277811274568364,32.61347771341801,1540000,17.060003757476807,17.346972465515137,0.25800132751464844,2625.9918370246887,-3.8146972e-08,153,100,-81.4330827916675,-0.06531905,0.02896738052368164,2.565932512283325,21.575363906760895
14.48459768295288,150.4633079262271,37.89999640605933,23.44631006788585,1550000,17.332628965377808,17.626604318618774,0.2609999179840088,2643.6324393749237,-1.6784668e-08,154,100,-74.15045192977881,-0.024273764,0.03197431564331055,2.5824975967407227,16.421721796390496
14.357728719711304,149.83288197229106,40.375189000113316,19.744451517745798,1560000,17.227729082107544,17.518693923950195,0.26000142097473145,2661.164132833481,3.051758e-08,155,100,-55.60461091333384,-0.043656133,0.030963420867919922,2.6077499389648438,14.922022187084734
14.533249855041504,169.7936566862713,47.318592411505364,17.88501309997465,1570000,17.395960330963135,17.679923057556152,0.2629978656768799,2678.8570544719696,1.8310548e-08,156,100,-94.16554346882197,-0.045533348,0.020964860916137695,2.5951879024505615,13.183456090921682
