LossBefore,Time,ItrTime,n_timesteps,train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,LossAfter,Itr,train-StdReturn,Time-Sampling,Time-Optimization,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,train-AverageReturn,Time-SampleProc
-9.155274e-09,2087.682069301605,17.55651879310608,1160000,2.8865370750427246,14.084338426589966,238.42856994904875,-0.0058002495,115,37.594168207331066,17.275171756744385,0.2563464641571045,77.28031887268831,91.89285953171132,100,154.31518542925346,0.025000572204589844
2.1362304e-08,2105.2184307575226,17.52336311340332,1170000,2.9050917625427246,14.062790155410767,248.4501563520898,-0.09923407,116,32.856166804147534,17.24109172821045,0.2612612247467041,98.4777499756459,88.89974880814765,100,150.77448338029947,0.02000904083251953
-9.155274e-09,2122.775850057602,17.541419506072998,1180000,2.9044137001037598,14.079914808273315,260.7739579699761,-0.07890613,117,32.515682168621325,17.25590682029724,0.26548266410827637,133.47970136678404,123.65952341311478,100,218.15634798547407,0.02003002166748047
-6.1035155e-09,2140.55908703804,17.76922369003296,1190000,2.9351210594177246,14.240747690200806,253.69520785463044,-0.13661629,118,14.108819022259324,17.457737684249878,0.2865300178527832,189.04659213188557,125.10789221070098,100,220.32426273952322,0.023966550827026367
1.525879e-08,2158.187485933304,17.613401174545288,1200000,2.896667957305908,14.159536600112915,250.34366080883873,0.0015020416,119,70.58834725615564,17.33340358734131,0.25500011444091797,-26.88425995571715,113.84109339017554,100,192.82168491200508,0.024997472763061523
-9.155274e-09,2175.8903081417084,17.68982219696045,1210000,2.9753177165985107,14.159165859222412,252.74299239323014,-0.07225125,120,70.03698257640707,17.410824060440063,0.25699925422668457,11.00501934722409,115.87103665996727,100,197.58524305329567,0.021998882293701172
-3.8909914e-08,2193.407603263855,17.504295587539673,1220000,2.931452512741089,14.029023885726929,258.277548165798,-0.0051993285,121,39.27131588470766,17.230298280715942,0.2519991397857666,37.18251761245292,99.73256118877855,100,159.78936938391416,0.021998167037963867
2.746582e-08,2211.3626046180725,17.942002296447754,1230000,2.9947783946990967,14.37494969367981,175.73798081606836,-0.05046336,122,73.158327181302,17.647003650665283,0.27700257301330566,-120.60058696407665,46.532903615992716,100,75.98806769069108,0.01799607276916504
1.8310548e-08,2229.6203463077545,18.239743947982788,1240000,3.081958293914795,14.594277143478394,269.87819700263793,-0.035027314,123,41.668136400494156,17.95274543762207,0.26400232315063477,-63.9438561767683,86.83748745369155,100,141.37274325892696,0.022996187210083008
2.746582e-08,2248.201184272766,18.56683850288391,1250000,3.138723373413086,14.862623453140259,266.8694306320405,-0.1429325,124,24.026499076259082,18.28831672668457,0.25652074813842773,115.46847785793256,134.4512315221892,100,237.3174075046398,0.022001028060913086
1.525879e-08,2266.6591992378235,18.444016218185425,1260000,3.1536521911621094,14.716310262680054,253.33790087796956,-0.09272329,125,12.412901010228229,18.169066190719604,0.2530019283294678,199.96852876233604,127.97692919907388,100,224.49179231756327,0.020004987716674805
-6.1035155e-09,2284.2834029197693,17.611204385757446,1270000,3.011439561843872,14.015774011611938,244.7883375507521,0.0028153046,126,26.979247476428856,17.34078335762024,0.2515137195587158,118.57790938344907,125.57042625989054,100,221.22181564699054,0.0169064998626709
-3.0517577e-09,2302.5191626548767,18.21975803375244,1280000,3.1259655952453613,14.530326128005981,247.89719583159552,-0.066579334,127,19.77788533550476,17.95124387741089,0.24751591682434082,117.37469774606518,127.74520928171263,100,225.89148354515345,0.020998239517211914
-9.155274e-09,2319.9146831035614,17.38252067565918,1290000,2.9041121006011963,13.915812253952026,252.2564205881251,-0.13641186,128,12.956319004905172,17.106521129608154,0.25296854972839355,182.4318192413523,129.4532332738766,100,228.37431337774797,0.023030996322631836
-1.525879e-08,2338.071126937866,18.143441677093506,1300000,3.048511266708374,14.512773513793945,261.3340307878001,-0.07486709,129,15.710571041576037,17.840444087982178,0.27899837493896484,179.29900258403566,132.4424023567561,100,234.40820231251743,0.02199864387512207
1.2207031e-08,2355.8581523895264,17.769025802612305,1310000,2.9816462993621826,14.22722315788269,267.28772792002127,0.0056106295,130,42.25756993754021,17.470028162002563,0.27199840545654297,127.90987438533281,133.90671933790182,100,236.3823018926564,0.026999235153198242
-1.8310548e-08,2373.75666308403,17.88551115989685,1320000,3.0341074466705322,14.278974056243896,265.2626049481621,-0.07589266,131,48.66971529544523,17.5999755859375,0.26053762435913086,97.73615634632968,107.29938142133192,100,174.53215429334787,0.024997949600219727
6.1035155e-09,2391.725499153137,17.95583486557007,1330000,3.035388231277466,14.326180934906006,268.3853667039539,-0.03823776,132,49.40240989051275,17.640836000442505,0.28800153732299805,134.05294825954036,127.77486649277787,100,220.99560486469977,0.025998353958129883
1.2207031e-08,2409.474709033966,17.73521089553833,1340000,2.9743494987487793,14.15825867652893,269.6667041067394,-0.10015556,133,16.35177634752536,17.44220995903015,0.2709336280822754,186.76415482039332,134.724814118911,100,239.72113284863374,0.02106618881225586
-3.0517577e-09,2427.229518890381,17.741810083389282,1350000,2.988048791885376,14.183694839477539,258.7498140157866,-0.014258779,134,30.815245933772097,17.4551362991333,0.26851439476013184,121.82895787917795,117.2259842332344,100,208.62637974921955,0.01815938949584961
-2.2888184e-08,2445.3466787338257,18.10415768623352,1360000,3.031489849090576,14.520962715148926,260.79803418642894,-0.078541756,135,22.219567653519835,17.82614803314209,0.2520005702972412,154.61021394504957,127.43530651091726,100,228.58608510563482,0.0250093936920166
-4.577637e-09,2462.9860258102417,17.625348567962646,1370000,2.9726905822753906,14.097878456115723,258.61777733566055,-0.500609,136,10.984010649406112,17.342385053634644,0.2630002498626709,193.34206576265493,136.32821325867297,100,243.59538243636257,0.018916606903076172
1.8310548e-08,2481.39945268631,18.400428533554077,1380000,3.117875576019287,14.62651252746582,254.03659787080744,-0.011977005,137,5.893528511522134,18.109429836273193,0.26600050926208496,223.190014150668,132.56390578258723,100,235.7087967536023,0.024998188018798828
-3.8146974e-09,2501.0728058815002,19.659353256225586,1390000,3.397541046142578,15.687352657318115,245.23727218010427,-0.07761349,138,7.687389760753227,19.391352653503418,0.24900126457214355,198.6703751506829,130.60970007016067,100,231.62419998316756,0.01799917221069336
6.1035155e-09,2519.4346673488617,18.34886384010315,1400000,3.1792099475860596,14.60522723197937,245.72249696203505,0.0054014646,139,16.038680713304203,18.07435393333435,0.2555124759674072,115.9543415861187,129.92927415770697,100,230.65328877086165,0.01799750328063965
-1.3351441e-08,2537.709107398987,18.26144003868103,1410000,3.0355751514434814,14.677723407745361,246.48558920585984,-0.011132421,140,34.79568227682754,17.98338747024536,0.25905346870422363,114.6847360017235,124.46107343451064,100,218.9084259405295,0.018999099731445312
-1.0681152e-08,2555.992059469223,18.269440412521362,1420000,3.087728261947632,14.610767602920532,247.18698887209337,-0.009962852,141,19.188004649108013,17.993521451950073,0.252000093460083,114.49890107279047,128.51011332977302,100,228.1211695139305,0.022968769073486328
-1.525879e-08,2573.838812351227,17.83375120162964,1430000,3.0258820056915283,14.240541458129883,244.5942625335985,-0.0074334512,142,11.724876807520737,17.52574324607849,0.28100061416625977,124.06002250462296,129.8355025963746,100,230.83598995390236,0.026035785675048828
-9.155274e-09,2592.400079011917,18.5472629070282,1440000,3.0722436904907227,14.903511762619019,246.77665022611984,-0.0023057982,143,4.515292638073188,18.268754243850708,0.2575106620788574,221.21184688392896,131.01189461163597,100,233.21623830046886,0.019997596740722656
-0.0014057129,2610.808785676956,18.3967068195343,1450000,3.117715358734131,14.678475856781006,246.57146608069857,-0.01893688,144,5.2111271318760375,18.084707736968994,0.28999948501586914,219.10470096439414,130.99310658295929,100,233.26090354860673,0.02099895477294922
1.2207031e-08,2629.1345224380493,18.31173825263977,1460000,3.0669198036193848,14.645437955856323,249.46722162683417,-0.018506551,145,4.76927889883265,18.011664152145386,0.2799980640411377,220.67045474357784,131.34566596351627,100,233.9161497550246,0.019002437591552734
-1.8310548e-08,2646.7659301757812,17.617408514022827,1470000,3.020113229751587,14.003091096878052,245.67962434628825,-0.005855945,146,5.227153036876789,17.313374757766724,0.27803564071655273,223.56307863450357,131.8397285843683,100,234.82699005414668,0.02599811553955078
-6.1035155e-09,2664.8901178836823,18.111677646636963,1480000,3.109388828277588,14.432002544403076,253.69157969918876,-0.007807422,147,6.430323947760262,17.83467960357666,0.2579984664916992,221.39483555025853,132.2341679277539,100,235.45606341632327,0.017998218536376953
1.2397766e-09,2682.4546189308167,17.551501274108887,1490000,2.9791243076324463,13.964960813522339,255.20445754952837,-0.011245755,148,6.617464953364023,17.26953387260437,0.25499844551086426,219.32317537508524,132.8912123909005,100,236.67000513941562,0.025969743728637695
