Time-Sampling,train-MaxReturn,Time-SampleProc,Itr,Time,train-StdReturn,train-AverageReturn,ItrTime,LossBefore,train-NumTrajs,LossAfter,n_timesteps,Time-Optimization,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,train-PolicyExecTime
16.75198721885681,8.888467241241793,0.006998538970947266,145,2476.7029020786285,7.024965145337295,-2.8045169899686573,16.99498462677002,-0.004260754,100,-0.005158624,1460000,0.23599886894226074,-14.811828876304624,2.558345317840576,-4.940356016871625,13.925918579101562
16.819923639297485,8.720138289340973,0.0070264339447021484,146,2493.7758219242096,7.404067564223053,-2.9513383112426332,17.06092095375061,0.0122899115,100,0.011912523,1470000,0.23397088050842285,-13.748209021781063,2.554354190826416,-4.976881616057975,14.00106143951416
16.766941785812378,10.199969847959721,0.006982564926147461,147,2510.801745414734,7.297912172426114,-3.4704306327185077,17.013922452926636,-0.006508594,100,-0.007389209,1480000,0.23999810218811035,-14.91222858170738,2.5780980587005615,-5.290490968181786,13.880607843399048
16.852578163146973,10.21193667824132,0.00599980354309082,148,2527.9092876911163,7.422150281027239,-1.347339402163088,17.095543146133423,-0.011038721,100,-0.012375403,1490000,0.23496651649475098,-14.738432050078949,2.5397520065307617,-4.360307090970149,14.051494359970093
16.810953855514526,10.721629348281398,0.006999492645263672,149,2544.992208480835,7.166007945183671,-1.3188451565203303,17.070922136306763,-0.013660864,100,-0.014767102,1500000,0.2519681453704834,-14.125214178912172,2.515821933746338,-4.217054010965714,14.027164459228516
16.88783359527588,9.652966755497673,0.007025003433227539,150,2562.1440410614014,7.652219158651155,-4.794291356460847,17.140832901000977,0.0037049684,100,0.0024611268,1510000,0.24497365951538086,-14.294326811329539,2.515455722808838,-5.6761351915788625,14.102641105651855
16.76931095123291,9.065318454015122,0.006998777389526367,151,2579.1673488616943,7.099310900089284,-4.733704726156425,17.012309312820435,-0.007573462,100,-0.008767651,1520000,0.2349991798400879,-14.359947777724008,2.5085792541503906,-5.547529935680906,13.999375820159912
16.850279569625854,7.7690865424714985,0.006982326507568359,152,2596.2705886363983,6.937932382578277,-2.1342738966003467,17.091240644454956,-0.0044788346,100,-0.005576887,1530000,0.2339787483215332,-14.58613945984272,2.5971922874450684,-4.599436920449684,14.02026104927063
16.841400623321533,8.542930633421374,0.0069997310638427734,153,2613.366987466812,7.046983868211644,-3.3428479493046295,17.08439826965332,0.019919269,100,0.019137805,1540000,0.23599791526794434,-14.366978457176014,2.581704616546631,-5.158012782146212,14.001741886138916
16.749955415725708,9.76402087638796,0.008031606674194336,154,2630.374940633774,7.5754705364127926,-3.7600595058681767,16.994954347610474,0.010138189,100,0.009103293,1550000,0.2369673252105713,-14.82208151467365,2.534196376800537,-5.390391154478468,13.948909282684326
16.928746938705444,8.305076240635376,0.005965471267700195,155,2647.574650287628,7.082528906034251,-2.7974088248330595,17.18771004676819,-0.0068536173,100,-0.007510237,1560000,0.25096702575683594,-14.109768477456376,2.590505599975586,-4.78376700719144,14.079275608062744
16.57145380973816,9.70549182668738,0.0070002079010009766,156,2664.3991038799286,7.571003477715407,-2.831893713427475,16.811453342437744,-0.005572626,100,-0.007161078,1570000,0.23299932479858398,-14.658122506551841,2.588566541671753,-4.967964991663396,13.735784769058228
16.796091556549072,8.082893292468315,0.006998538970947266,157,2681.453192472458,7.364448060319921,-2.40048932577622,17.04209041595459,0.0103955995,100,0.010484497,1580000,0.2390003204345703,-14.90606093838942,2.5626626014709473,-4.768061233171103,13.967697620391846
16.380590677261353,10.86071410070482,0.006001710891723633,158,2698.0867824554443,7.233726506831274,-1.8406116384063607,16.621590852737427,0.005071344,100,0.007441974,1590000,0.23299717903137207,-14.356390955736451,2.574363946914673,-4.506566075389396,13.514219045639038
16.7325177192688,9.383836299497514,0.006000041961669922,159,2715.0732657909393,7.110711073823477,-3.1025667202869833,16.974483966827393,-0.014770257,100,-0.012993408,1600000,0.2339611053466797,-13.924361906560549,2.5861315727233887,-4.901361967868572,13.901989936828613
16.47489094734192,10.076997151117046,0.0070002079010009766,160,2731.803153514862,7.460046705826111,-2.2988202925370884,16.71788740158081,0.014238984,100,0.011973245,1610000,0.23599624633789062,-14.620048570583895,2.5812034606933594,-4.675046482390165,13.658468008041382
16.70542073249817,8.933982759362262,0.00700068473815918,161,2748.764574289322,7.285240430317286,-1.8681053495058064,16.949419260025024,0.0036228898,100,0.008400814,1620000,0.2369978427886963,-14.333829266479547,2.57490873336792,-4.445956179174363,13.87307333946228
16.725441455841064,9.916866097190383,0.0069904327392578125,162,2765.758975505829,7.483256291595591,-2.9505506184832644,16.98240089416504,0.0209917,100,0.01462815,1630000,0.2499690055847168,-14.738308678503994,2.5943603515625,-5.032995338775643,13.879850625991821
16.710721254348755,8.514010499531398,0.007028341293334961,163,2782.72869181633,7.632089702780205,-4.322947339050087,16.956717014312744,-0.005364172,100,-0.0075960145,1640000,0.2379610538482666,-14.724730791574936,2.5906262397766113,-5.614573121599453,13.849725723266602
16.69784188270569,8.741673591459415,0.007033109664916992,164,2799.6855340003967,7.623022025744644,-3.4199798934032084,16.944841623306274,-0.0057206154,100,-0.00845574,1650000,0.23596549034118652,-14.26349176187876,2.587684392929077,-5.092613064970268,13.838400840759277
16.76961326599121,8.32471240273137,0.007030487060546875,165,2816.7101447582245,7.0550238897929844,-2.201009694620659,17.012610912322998,-0.016199509,100,-0.019478403,1660000,0.23596715927124023,-14.042245439735165,2.5560410022735596,-4.744578484195326,13.949803590774536
16.786564588546753,9.220169006693387,0.0070307254791259766,166,2833.7487082481384,7.0836592151099005,-4.627366469152742,17.0265634059906,0.005637427,100,0.0023013917,1670000,0.23296809196472168,-14.106723632547752,2.5717291831970215,-5.538454870743132,13.958397626876831
