LossBefore,Time,train-StdReturn,Time-Sampling,Itr,Time-Optimization,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,n_timesteps,Time-SampleProc,ItrTime,train-PolicyExecTime,train-MaxReturn,train-NumTrajs,LossAfter,train-AverageReturn
0.007479004,388.26875829696655,45.9420533837651,17.025999069213867,21,0.24700069427490234,-130.02788925145208,2.593287229537964,-9.702086549209488,220000,0.02196645736694336,17.295995712280273,14.157214879989624,90.00091080148388,100,-1.417993,-12.369747547584472
-0.0003713501,405.82396030426025,47.363008312473845,17.28220248222351,22,0.2350015640258789,-124.80666939212682,2.6295530796051025,-15.481153945757347,230000,0.024998903274536133,17.542202949523926,14.378546237945557,84.8534067080735,100,-1.3185167,-22.37409423243647
-0.020664979,423.2601053714752,50.35586020611665,17.15314769744873,23,0.2409992218017578,-140.85541707062177,2.5411438941955566,-21.21452011598618,240000,0.028998851776123047,17.42314577102661,14.328322887420654,109.60677868382314,100,-1.277292,-31.699371151905876
0.00025057374,440.1141200065613,44.15837073769344,16.586015701293945,24,0.23000288009643555,-103.87296006621446,2.6192924976348877,-10.749251520744437,250000,0.02299785614013672,16.840014934539795,13.720846176147461,88.83035268857589,100,-1.2444364,-12.393130274626758
-0.006728931,457.34981775283813,50.08332829594204,16.945732593536377,25,0.2519972324371338,-285.46920282505914,2.546184539794922,-118.7287888375823,260000,0.02397012710571289,17.221699953079224,14.125061511993408,17.529980024880185,100,-0.17300878,-207.13839833582014
-0.013604334,474.62830328941345,44.96707159937385,17.00151753425598,26,0.2369987964630127,-292.63718821207857,2.4897687435150146,-121.61806567220702,270000,0.025968313217163086,17.265485286712646,14.252854585647583,-54.26455721981896,100,-0.2011861,-212.50278376263424
-0.0007844055,491.446298122406,73.69368671547785,16.534995794296265,27,0.24699997901916504,-290.28684171872544,2.519308567047119,-98.06466821242161,280000,0.021999120712280273,16.80499529838562,13.692566871643066,61.256356935079275,100,-1.5352386,-173.8177040432674
-0.0014783936,508.32836055755615,38.69208656780334,16.595062732696533,28,0.2420027256011963,-142.8582682440012,2.5908827781677246,-19.436725095550404,290000,0.02899932861328125,16.869061708450317,13.749077796936035,68.65220593658525,100,-2.3415878,-30.255159948644778
0.025895316,525.4186580181122,37.523774743795556,16.81330418586731,29,0.23298215866088867,-163.45806050201372,2.5808017253875732,-17.425587110206322,300000,0.029029130935668945,17.076300382614136,13.955967426300049,54.31021057921669,100,-1.7392106,-26.47992903172838
0.00539375,542.6876533031464,42.68096727667834,16.98402714729309,30,0.24596786499023438,-141.76160104037044,2.6157991886138916,-19.993264431104578,310000,0.02296733856201172,17.255993843078613,14.083173274993896,120.45703496191734,100,-1.1667216,-29.924415036307295
