LossBefore,ItrTime,train-AverageReturn,Time-Sampling,LossAfter,n_timesteps,train-PolicyExecTime,Time-Optimization,Time,Itr,train-StdReturn,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs
-0.011811981,16.765557050704956,-11.38220397672135,16.489559412002563,7.7456093,390000,13.552781581878662,0.25999999046325684,645.7164516448975,38,1.6095583018390862,-15.744397199712365,-8.199500635971482,2.628408193588257,-7.3523363566902225,0.015997648239135742,100
-0.00026586,16.60433602333069,-12.70314833704054,16.342336177825928,-0.18751408,400000,13.540120601654053,0.24499964714050293,662.3327872753143,39,1.5078696462959984,-16.616001448167193,-9.324226863961623,2.5557594299316406,-9.902009263721911,0.016000986099243164,100
0.023468176,16.65935444831848,-12.929769297754238,16.38638973236084,-0.12562537,410000,13.643768310546875,0.25499773025512695,679.0041449069977,40,1.7762972488127036,-16.978759008336063,-9.499389758049366,2.4865407943725586,-8.320041484916235,0.01696944236755371,100
0.009627216,16.704890489578247,-12.884049640429403,16.439927339553833,-0.055580664,420000,13.59987998008728,0.24799656867980957,695.7210378646851,41,1.7826584950845639,-17.242204730519692,-9.568148934669658,2.5733399391174316,-8.594581705086226,0.015994787216186523,100
0.008726236,16.66213345527649,-13.30254612464528,16.38816523551941,-0.010612949,430000,13.574047803878784,0.25099921226501465,712.3951714038849,42,1.7012090987332058,-17.262405856400278,-9.82525912305842,2.567410707473755,-8.434760381052644,0.02296900749206543,100
0.011428403,16.380987405776978,-13.13563275394801,16.110020637512207,-0.0051115723,440000,13.236064672470093,0.24596881866455078,728.7881581783295,43,1.6192796701998187,-16.210124239106495,-9.705978564521196,2.6179659366607666,-9.433166508685412,0.024997949600219727,100
0.0025628419,16.591542720794678,-13.290782248252789,16.31157374382019,-0.0039128815,450000,13.515592336654663,0.2579994201660156,745.3917002677917,44,1.790422117131603,-17.3400322324698,-9.896632322692485,2.5344269275665283,-8.805418837972033,0.02196955680847168,100
0.00614776,16.92647695541382,-13.198310949489994,16.662479639053345,0.0052485093,460000,13.822705030441284,0.2440018653869629,762.3311779499054,45,1.7382201448798087,-16.02854261257654,-9.782003664004709,2.57625675201416,-8.43171566695889,0.019995450973510742,100
0.025333527,16.50489902496338,-13.213364519611822,16.23693299293518,0.023013635,470000,13.431361198425293,0.24499773979187012,778.8480761051178,46,1.5795598972813092,-16.94125246857624,-9.78767236393409,2.577172040939331,-10.260439497178655,0.022968292236328125,100
0.0015982972,16.578099250793457,-13.27959547698203,16.306131839752197,-0.0008940857,480000,13.469049215316772,0.2560007572174072,795.4381759166718,47,1.6757648818613429,-16.770236147153454,-9.88431824938063,2.5708374977111816,-8.566712896181997,0.01596665382385254,100
-0.010154722,17.10542583465576,-13.0090771366657,16.83942723274231,-0.010121486,490000,13.959182262420654,0.24699997901916504,812.5556030273438,48,1.7755260337542842,-16.824180505965334,-9.618179214728544,2.6163902282714844,-9.165300357398005,0.01899862289428711,100
-0.002410498,16.984327793121338,-13.045459657186198,16.720329761505127,-0.003429126,500000,13.816317081451416,0.24599933624267578,829.5519287586212,49,1.7306472537240911,-16.61925852233245,-9.632082606464996,2.621900796890259,-8.935010047852128,0.017998695373535156,100
0.021279499,16.433506965637207,-13.402268509637352,16.164544820785522,0.014715668,510000,13.407155513763428,0.2520017623901367,845.9984362125397,50,1.7504959540221317,-17.621561768381074,-9.898738006694694,2.5058324337005615,-9.618949963320468,0.015961170196533203,100
0.0005197815,16.603806257247925,-13.378671775449074,16.335838556289673,0.0004253235,520000,13.49335241317749,0.2460005283355713,862.6142418384552,51,1.6806790998657009,-17.04883092447458,-9.883548282320259,2.590698480606079,-10.092161101584809,0.020967483520507812,100
-0.00443851,16.757471799850464,-12.955157260159716,16.498473644256592,-0.0065136263,530000,13.695045709609985,0.24199914932250977,879.3837144374847,52,1.5993315762539742,-16.31610321414164,-9.622481462549858,2.5406289100646973,-8.38479729395283,0.01599884033203125,100
0.0039887754,16.617988348007202,-13.171744403810969,16.356014490127563,0.0027766908,540000,13.568532228469849,0.24399805068969727,896.0137028694153,53,1.5608240381420369,-16.6201178771504,-9.791828319363495,2.5456390380859375,-8.820751104754006,0.017975807189941406,100
-0.007861291,16.561988830566406,-13.092600032714275,16.284021615982056,-0.008929078,550000,13.55363392829895,0.2539994716644287,912.5876910686493,54,1.6110969635434265,-16.20151465869473,-9.653260703102143,2.475203275680542,-9.089441339159197,0.023967742919921875,100
0.015761541,16.768011808395386,-13.06676518445038,16.49701237678528,0.014816583,560000,13.727344036102295,0.25499987602233887,929.3677041530609,55,1.5290548774251058,-16.552042528441724,-9.61252066349315,2.511674642562866,-9.393446328857554,0.015999555587768555,100
-0.0042528627,16.548428773880005,-13.27943297314081,16.285428524017334,-0.009604468,570000,13.50928282737732,0.24499964714050293,945.9281313419342,56,1.5218089331295295,-16.34127063283115,-9.865454828070952,2.520552396774292,-9.459047107465123,0.01599884033203125,100
-0.00391651,16.39502477645874,-12.977452619304714,16.132028102874756,-0.0106419735,580000,13.489868640899658,0.24200153350830078,962.3351559638977,57,1.8460425314703557,-17.37274373847601,-9.549406942542824,2.376986026763916,-9.092441888955248,0.020995140075683594,100
-0.00045217286,16.739957571029663,-13.230717225353182,16.474990844726562,-0.0016903686,590000,13.56147313117981,0.2479996681213379,979.0871150493622,58,1.69389986034907,-16.88845705029413,-9.766397123950304,2.671600103378296,-9.799928049408937,0.016967058181762695,100
-0.0166184,16.63982844352722,-13.16891287720619,16.368854999542236,-0.019935908,600000,13.547995805740356,0.25300097465515137,995.7389450073242,59,1.9576513519739596,-17.196932656059644,-9.709125919258158,2.5686943531036377,-8.67190009865851,0.016972064971923828,100
0.009263349,16.531988859176636,-13.215614907467497,16.2709903717041,0.0034170777,610000,13.511387348175049,0.2429962158203125,1012.2829337120056,60,1.8277266482601995,-17.366495371873402,-9.780496882505052,2.4536709785461426,-9.364945203926025,0.016968965530395508,100
0.0013807556,16.325856924057007,-13.292492915550797,16.05288791656494,-0.0027179017,620000,13.378776788711548,0.25096678733825684,1028.6207902431488,61,1.6871549098118852,-17.659675881358453,-9.886091835653984,2.432803153991699,-8.400640058907978,0.02100205421447754,100
-0.0070692506,16.68176507949829,-12.977491198932778,16.422797918319702,-0.0057953615,630000,13.572806596755981,0.24199604988098145,1045.3155541419983,62,1.718960539198865,-16.148392785459613,-9.555897648774756,2.5948545932769775,-8.385320060519657,0.01596808433532715,100
-0.0150760375,16.95393991470337,-12.777494242692383,16.689940929412842,-0.020399213,640000,13.903229713439941,0.24599862098693848,1062.2814943790436,63,1.585700487196206,-16.91783339150697,-9.38130553750942,2.5343289375305176,-9.810267027655357,0.01599860191345215,100
-0.01649516,16.379987478256226,-13.196185635611641,16.115020990371704,-0.01647572,650000,13.28954267501831,0.24699854850769043,1078.6734812259674,64,1.7320547815524763,-16.803936526105822,-9.784923407382484,2.575387716293335,-8.879849880323489,0.017967939376831055,100
0.008473592,17.012284517288208,-13.111482587332077,16.7413170337677,0.0061484957,660000,13.86945652961731,0.2540009021759033,1095.6977672576904,65,1.7713362812570113,-16.65575810717694,-9.666135105161283,2.6255807876586914,-9.232206301495218,0.016966581344604492,100
0.011259516,16.51047921180725,-13.38288248686923,16.24851083755493,0.009718561,670000,13.442787647247314,0.24399876594543457,1112.2202455997467,66,1.6684543561798812,-16.955122977475625,-9.878005509086018,2.5431032180786133,-9.343311795721128,0.016968965530395508,100
-0.018221082,16.745407342910767,-13.20301802410139,16.45841097831726,-0.018988928,680000,13.614464282989502,0.26799726486206055,1128.9786534309387,67,1.7308888073995383,-16.84119834864336,-9.754531945933232,2.584170341491699,-8.861330720625459,0.015997886657714844,100
-0.0042079957,16.492099285125732,-13.085904846474891,16.231130838394165,-0.00597771,690000,13.451249837875366,0.24299979209899902,1145.482752084732,68,1.5522755971081281,-16.481115401686452,-9.681548060094723,2.503127336502075,-9.529574832000456,0.01595163345336914,100
-0.003522249,16.562989234924316,-13.062641832273949,16.290989637374878,-0.008425056,700000,13.414419651031494,0.24700069427490234,1162.0577411651611,69,1.7455375968742002,-17.082685476771466,-9.590447014320453,2.6191680431365967,-9.037956829668735,0.024998903274536133,100
-0.005611624,17.15526795387268,-12.889234994053037,16.879268884658813,-0.006408566,710000,14.041723251342773,0.2519974708557129,1179.2250084877014,70,1.7228828917512429,-16.850120562611988,-9.44655461825119,2.616936206817627,-9.05788145180829,0.024001598358154297,100
0.008428394,16.788058519363403,-13.038475625899903,16.522090911865234,0.0015770263,720000,13.640032529830933,0.2480003833770752,1196.025064945221,71,1.676809558011806,-16.164484432124137,-9.63473596371191,2.5798888206481934,-9.754428536759086,0.015967130661010742,100
0.008234874,16.93128252029419,-13.02022925159312,16.66628336906433,0.0023975845,730000,13.8942232131958,0.24399805068969727,1212.968344926834,72,1.639139969217139,-16.98488578947032,-9.585929664720465,2.5145726203918457,-9.333419152981145,0.020000934600830078,100
0.0007671814,16.16898822784424,-13.143122732412085,15.90099048614502,-0.0016595398,740000,13.271136045455933,0.2500004768371582,1229.1503338813782,73,1.7713422095789435,-16.616844201915676,-9.689895795258856,2.4129161834716797,-9.127370748104042,0.017997264862060547,100
