Time-SampleProc,Time-Sampling,train-StdReturn,n_timesteps,train-EnvExecTime,train-AverageReturn,train-MinReturn,Time-Optimization,train-NumTrajs,train-MaxReturn,LossBefore,train-PolicyExecTime,Itr,Time,ItrTime,train-AverageDiscountedReturn,LossAfter
0.019002676010131836,18.061050415039062,49.984574759940095,560000,3.003107786178589,6.028778763743273,-55.626885458924484,0.24699783325195312,100,141.44594248742396,0.020223804,14.784494638442993,55,1001.0524048805237,18.328049898147583,21.229014777431015,-0.002112274
0.018996715545654297,18.106618881225586,45.37211210057831,570000,3.0164635181427,13.361071776979143,-51.982857876688264,0.24100112915039062,100,111.88507121331934,-0.01071171,14.820867776870728,56,1019.4320211410522,18.36661672592163,22.959004266778052,-0.039685193
0.018999338150024414,17.66471552848816,49.42752813960106,580000,3.0109095573425293,21.52052931227169,-54.4830851146409,0.2369987964630127,100,139.13253840921158,0.006010498,14.387948036193848,57,1037.3657343387604,17.920713663101196,24.49328697328974,-0.048959352
0.01800060272216797,17.832152843475342,49.17583209914546,590000,3.0135717391967773,29.443565092684402,-61.852167827442635,0.2409975528717041,100,137.8701449456662,-0.00044812012,14.548799514770508,58,1055.4708576202393,18.092122793197632,26.023273633149905,-0.07490039
0.02099919319152832,17.627063512802124,51.81007824285688,600000,2.8574020862579346,27.31121533408694,-61.820112588437546,0.24000096321105957,100,133.0156143500216,-0.008160736,14.501634359359741,59,1073.371921300888,17.888063669204712,24.067143522376547,-0.29940706
0.020999670028686523,18.117117166519165,52.87486800653638,610000,3.021010160446167,17.78611072492991,-61.74267401121058,0.25100111961364746,100,126.7635207315387,0.017333722,14.774016618728638,60,1091.774039030075,18.3891179561615,16.945625824917602,-0.44537646
0.018970966339111328,18.035696983337402,55.60300042536859,620000,2.9703426361083984,20.1436026744811,-137.0034569119958,0.24500203132629395,100,83.11526755048727,0.007953739,14.795154809951782,61,1110.0867099761963,18.299669981002808,14.892798998837266,-3.2401345
0.02099895477294922,17.659137964248657,42.36083328009135,630000,2.89141845703125,-0.8392706232860695,-137.27406419275854,0.2440023422241211,100,62.580004054183284,0.013788904,14.505643367767334,62,1128.0258457660675,17.926138639450073,2.183804313449668,-4.4786444
0.01996588706970215,17.52867364883423,59.27125241978102,640000,2.909405469894409,-138.3029148032054,-235.98282089188174,0.24200057983398438,100,21.10800969006937,-0.025108324,14.367892503738403,63,1145.831486940384,17.791640996932983,-65.99092806919049,-0.07826714
0.019962787628173828,17.373019695281982,70.26089127861988,650000,2.855299949645996,-123.46906370443517,-245.1315633605988,0.2369980812072754,100,11.240484423413113,-0.00033133544,14.267234325408936,64,1163.4744675159454,17.62998056411743,-60.362088613022195,-0.6001549
0.024998188018798828,17.612940311431885,74.257451883316,660000,2.8790924549102783,-95.82905960953829,-216.28950151411325,0.23799896240234375,100,25.440598397675927,0.028705798,14.462329387664795,65,1181.364378452301,17.876909971237183,-44.63595057952769,-0.37917688
0.02599954605102539,17.64510464668274,55.41869248080516,670000,2.9656331539154053,-132.62502854653286,-228.1882076791571,0.2460002899169922,100,28.08863176146221,-0.006009619,14.411263942718506,66,1199.2934837341309,17.917104482650757,-62.593994252240854,-0.688138
0.0189974308013916,19.20471453666687,50.39496663218114,680000,3.262740135192871,-153.6958239804437,-243.49845518357137,0.2550020217895508,100,-10.31917268191805,0.0073526977,15.648426055908203,67,1218.7861959934235,19.479713916778564,-72.00644043649694,-3.1054554
0.022998332977294922,18.24545168876648,44.44398731825076,690000,3.1214239597320557,-139.84903301527496,-242.94875595227634,0.2500011920928955,100,-2.4594990265922188,0.0021994628,14.884644269943237,68,1237.31964468956,18.519449949264526,-64.40350821006976,-94.460785
0.022999286651611328,17.442289113998413,37.048347767936995,700000,2.8975822925567627,-102.06594913059143,-138.450471749534,0.25300025939941406,100,-0.42068984878182114,0.0136235105,14.281497478485107,69,1255.0519344806671,17.71928882598877,-45.657616017891954,-89.15613
0.018972396850585938,17.558008909225464,21.52732212831343,710000,2.979192018508911,-57.58568225501586,-122.76822122134307,0.2370009422302246,100,-26.310473798034764,0.014980476,14.318100214004517,70,1272.8789155483246,17.813982248306274,-21.237658471919286,-19.000427
0.018998146057128906,17.60549306869507,3.028046895069045,720000,3.067230224609375,-48.95050130119596,-56.25706525865372,0.2409985065460205,100,-39.38538719521118,0.00764465,14.220066785812378,71,1290.758404493332,17.866490602493286,-16.451686300429444,0.4275444
0.017977476119995117,18.003768920898438,2.7739047568012998,730000,3.040663242340088,-49.097347472181006,-55.98666327556913,0.24199748039245605,100,-41.49022142350818,-0.002186682,14.677939653396606,72,1309.037174463272,18.26676893234253,-16.545812732149052,-6.114505
0.02199840545654297,17.16898274421692,3.072183863658109,740000,2.912888288497925,-48.68504563284422,-55.7683119558342,0.23599839210510254,100,-40.83703404940548,0.00629679,13.974197387695312,73,1326.4781539440155,17.427979469299316,-16.26385951703376,-44.384224
0.026000261306762695,17.54098153114319,2.749249872720664,750000,2.9981322288513184,-47.37095785461402,-54.07620727572462,0.2370007038116455,100,-40.26215370425585,0.0018694825,14.277500629425049,74,1344.2951364517212,17.803982496261597,-15.540838273084569,-5.2357874
0.021996736526489258,17.950982093811035,2.9787010236939437,760000,3.0443997383117676,-47.22397496730221,-53.95996394913287,0.24100279808044434,100,-38.51107701474735,0.02529596,14.644968748092651,75,1362.5251159667969,18.21698021888733,-15.479334777507686,-0.06648347
0.01799941062927246,17.618982315063477,3.2163813252632565,770000,3.0085039138793945,-46.717698520147536,-53.57647666100983,0.2390000820159912,100,-38.34051035294824,-0.015150696,14.322161674499512,76,1380.415096282959,17.876981258392334,-15.229148794292726,-0.02499784
0.025997638702392578,17.052981853485107,2.7385215775472154,780000,2.940899133682251,-46.89517081924848,-53.11961803565771,0.24000000953674316,100,-40.2401075709328,-0.024733007,13.843133211135864,77,1397.7470755577087,17.318979501724243,-15.310143165135205,-0.03553052
0.02396845817565918,18.046759366989136,3.1562424113246434,790000,3.0665345191955566,-47.71704842630612,-53.79310026758391,0.24300169944763184,100,-39.34857948521216,0.018256104,14.713507652282715,78,1416.0738055706024,18.31472897529602,-15.709467416113325,0.015403125
0.01999950408935547,17.203982830047607,3.157838574447974,800000,2.9408633708953857,-47.182926881291124,-54.08893144352664,0.2369983196258545,100,-38.450857423352055,0.011717676,13.998143672943115,79,1433.5487842559814,17.46198058128357,-15.460614861027455,0.011804688
0.025032520294189453,17.97803282737732,3.035268853523228,810000,3.0667800903320312,-46.80413543179842,-54.23971915443312,0.23996758460998535,100,-39.363725868269206,-0.006955603,14.654714345932007,80,1451.8038167953491,18.243032932281494,-15.276875287235955,-0.008843054
0.017963886260986328,17.938769817352295,3.2452563328036197,820000,3.024754524230957,-46.983698388836736,-53.998497749640634,0.24499917030334473,100,-39.15510505161772,0.022104675,14.65078592300415,81,1470.018548488617,18.202733278274536,-15.363408183182806,0.012561255
0.02097153663635254,17.29001212120056,2.9132518996715087,830000,2.9532699584960938,-47.21951911641625,-53.48145433921875,0.2369980812072754,100,-39.256249980152546,0.005769922,14.03439450263977,82,1487.5805282592773,17.548981189727783,-15.463233772381987,-0.001869104
0.025999069213867188,17.15598487854004,3.046997825531231,840000,3.028799295425415,-46.28738733765067,-53.20851355996965,0.24499940872192383,100,-38.95545219687246,0.0094537595,13.873307228088379,83,1505.021509885788,17.427982091903687,-15.040553643425694,0.008141821
0.019964218139648438,17.53901767730713,3.0641563178936484,850000,2.9776828289031982,-47.3304019560381,-53.47710311994341,0.2369992733001709,100,-40.44353577428948,0.009875781,14.296497344970703,84,1522.830489397049,17.79698133468628,-15.543931574412218,0.0060346434
0.020972013473510742,17.611958742141724,3.1602132403180785,860000,3.106321096420288,-47.25956733853141,-54.383146667568134,0.25299644470214844,100,-38.37406476161926,0.011306689,14.241183280944824,85,1540.7304453849792,17.886955976486206,-15.493982916765123,0.007938818
