n_timesteps,train-EnvExecTime,train-NumTrajs,Time-SampleProc,train-PolicyExecTime,Itr,Time-Sampling,Time,train-StdReturn,LossBefore,train-MaxReturn,train-MinReturn,ItrTime,train-AverageDiscountedReturn,LossAfter,Time-Optimization,train-AverageReturn
2180000,2.455939769744873,100,0.029999971389770508,13.65709400177002,217,16.34999442100525,3621.76913690567,31.01991592918571,1.68153e-05,260.2857698153778,65.6579005831106,16.643994331359863,100.04957902107584,-0.0025480946,0.26399993896484375,173.76843283251281
2190000,2.4666285514831543,100,0.0279998779296875,13.761358976364136,218,16.48399543762207,3638.5511298179626,42.672447101162795,1.6834674e-05,241.44363506040563,-12.731605646085706,16.768993616104126,94.52313062396867,-0.012452097,0.25699830055236816,164.03669273286877
2200000,2.504901647567749,100,0.028997421264648438,13.323252439498901,219,16.097995281219482,3654.963124036789,35.77876769478055,1.6865404e-05,240.05856104280087,4.882803611424068,16.397993803024292,98.55378623848583,-0.011046706,0.27100110054016113,171.44674675829236
2210000,2.4863460063934326,100,0.02400064468383789,13.413477659225464,220,16.14257788658142,3671.40270113945,50.125621962829406,1.6920809e-05,261.95063954734775,-16.157998593105017,16.42657780647278,97.4779083502048,-0.010839157,0.25999927520751953,168.10835607767535
2220000,2.4016034603118896,100,0.029998779296875,13.5225670337677,221,16.162092685699463,3687.868793487549,42.20471314483725,1.7045713e-05,263.68479016401784,-21.8789097668025,16.453092336654663,100.52811613542922,-0.012381324,0.26000046730041504,175.2043482641874
2230000,2.5218636989593506,100,0.02996969223022461,13.441008806228638,222,16.21802520751953,3704.3877868652344,39.285546565595425,1.718102e-05,248.4234983170679,-13.815361997862368,16.505993366241455,101.22168333395815,-0.009072182,0.25699830055236816,176.3899476667497
2240000,2.431670904159546,100,0.023998498916625977,13.558761358261108,223,16.283995628356934,3720.971780538559,46.11607944051571,1.7283603e-05,255.24468194910713,-6.429802636553187,16.57099437713623,98.47941009886016,-0.007967095,0.2630002498626709,171.94454403810042
2250000,2.48427414894104,100,0.028966903686523438,13.677989721298218,224,16.409026622772217,3737.6837747097015,43.629945901758106,1.7322494e-05,231.15618689254393,12.483076734140935,16.698994636535645,96.53784510160018,-0.013356021,0.2610011100769043,169.55754323805186
2260000,2.573582172393799,100,0.02199864387512207,13.481106281280518,225,16.289995193481445,3754.2757670879364,51.06170985865729,1.7435917e-05,245.52754586083205,-15.065139645474156,16.578993797302246,95.10068110950475,-0.010868539,0.26600003242492676,166.23282610802636
2270000,2.517812728881836,100,0.02299952507019043,13.531955242156982,226,16.308407306671143,3770.886172771454,45.546954976470786,1.7504211e-05,259.8207432457232,-17.697678211689194,16.597405910491943,99.799782619809,-0.011503807,0.2649977207183838,173.52574446753442
2280000,2.498816967010498,100,0.03400111198425293,13.658792495727539,227,16.412994623184204,3787.6171650886536,39.9737860066923,1.7555347e-05,249.35958639146304,7.82827931289137,16.717994451522827,100.38082950789448,-0.012077722,0.2689981460571289,176.64368464497073
2290000,2.5124759674072266,100,0.025997638702392578,13.38440990447998,228,16.160024642944336,3804.0851588249207,52.92341780742822,1.7629302e-05,271.5837992547673,-14.769232526152823,16.454993963241577,97.20968876531339,-0.014261957,0.267000675201416,170.87723838709928
2300000,2.3967645168304443,100,0.030968904495239258,13.67909288406372,229,16.32602286338806,3820.724152803421,38.22102509566184,1.7762371e-05,258.4342238028229,-10.197566804145168,16.6259925365448,105.07780171597317,-0.013722295,0.26800084114074707,185.14260293791602
2310000,2.3804121017456055,100,0.02399897575378418,13.524035930633545,230,16.153244495391846,3837.1713943481445,54.31141883276576,1.7866661e-05,245.636486329143,-34.673948716515866,16.43224334716797,99.04754140801673,-0.01380163,0.2539987564086914,172.7850186472382
2320000,2.5709617137908936,100,0.026997804641723633,13.449404239654541,231,16.27799391746521,3853.750387907028,52.053010419227505,1.7963896e-05,277.2307702390551,-18.680357678711985,16.565993785858154,102.03200653952226,-0.014412035,0.2610020637512207,178.33712500287172
2330000,2.4836015701293945,100,0.02497386932373047,13.563281774520874,232,16.29102373123169,3870.33438038826,45.245199540422405,1.8075894e-05,258.3995856282158,5.941089377551004,16.569994926452637,102.69396771397103,0.0039306055,0.2539973258972168,179.2938370399897
2340000,2.473663568496704,100,0.028985261917114258,13.561319589614868,233,16.305010080337524,3886.9343724250793,39.8202558425486,1.8148012e-05,260.5090840292163,21.49088473782101,16.586992979049683,106.21067800527511,0.022584267,0.2519979476928711,187.96390774585595
2350000,2.522968292236328,100,0.031031370162963867,13.311247825622559,234,16.14799690246582,3903.3833677768707,49.37179478325846,1.827612e-05,283.36832800462315,-2.075892980266154,16.43599510192871,99.81961431804064,0.019060181,0.25696682929992676,176.92426862234385
2360000,2.456977605819702,100,0.03300023078918457,13.45216965675354,235,16.189767360687256,3919.883134841919,50.293104873828845,1.8347471e-05,257.9171636832532,-21.84185478304858,16.486767768859863,102.35369839637674,-0.0011861136,0.26400017738342285,180.22597550182607
2370000,2.471360445022583,100,0.02200031280517578,13.462440252304077,236,16.205994844436646,3936.3861269950867,37.81252609031843,1.846638e-05,270.7176094418305,-16.37449787587649,16.48999333381653,107.7384056524014,-0.011877662,0.26199817657470703,189.91775713652768
2380000,2.4367852210998535,100,0.021967411041259766,13.701093673706055,237,16.382025480270386,3953.0671203136444,50.77816215393393,1.8538247e-05,268.676725002266,-15.376330555510627,16.667993545532227,102.75006167756335,-0.007846518,0.26400065422058105,181.7986633830205
2390000,2.3804469108581543,100,0.02196192741394043,13.609247922897339,238,16.246033668518066,3969.6051139831543,35.180709988560224,1.8649522e-05,267.7421535689562,81.16615655436262,16.524993181228638,109.30177816941408,-0.009134084,0.25699758529663086,192.963138187759
2400000,2.539679765701294,100,0.031996726989746094,13.64385199546814,239,16.438994646072388,3986.377108335495,41.70951472094029,1.8732539e-05,244.60879823492957,7.572302157859361,16.757994651794434,103.00467649212631,-0.0089686895,0.2849996089935303,182.07663550220295
2410000,2.601205348968506,100,0.025997161865234375,13.481688499450684,240,16.348994493484497,4003.0301003456116,42.63774474740133,1.8833009e-05,280.2663974662754,-30.728781475017396,16.63799285888672,109.8918089783697,-0.013752778,0.26200103759765625,194.30797310522667
2420000,2.4594671726226807,100,0.03797435760498047,13.364904403686523,241,16.062019109725952,4019.401095867157,41.36218256865994,1.8989589e-05,260.3792195902658,10.176851404337352,16.35799527168274,106.48749551706331,-0.010330569,0.2570013999938965,187.9909298785289
2430000,2.4482157230377197,100,0.026999473571777344,13.352252960205078,242,16.069992780685425,4035.7730872631073,52.10834338508501,1.916941e-05,263.48130918214,-21.894521845442537,16.358991384506226,104.18094156969872,-0.01054082,0.2609996795654297,183.96690255693463
2440000,2.557701587677002,100,0.021000146865844727,13.466229677200317,243,16.27070188522339,4052.3477890491486,43.699662191698714,1.9325174e-05,266.58672639953556,-8.848909840707378,16.561702489852905,106.93217184925088,-0.009260821,0.2689998149871826,189.59667332893335
2450000,2.6210134029388428,100,0.023997783660888672,13.248160600662231,244,16.110994815826416,4068.757782459259,32.9563845938165,1.941138e-05,252.59953409826116,19.78435696468545,16.39599323272705,108.8276684215837,-0.005040732,0.26000070571899414,193.46927841409553
2460000,2.5077807903289795,100,0.029000520706176758,13.633967161178589,245,16.433992624282837,4085.5117766857147,44.937449145037746,1.941425e-05,270.80127501201184,2.0799741878186158,16.74099349975586,107.0467049052579,-0.010976958,0.27699875831604004,187.95044341272023
2470000,2.3869223594665527,100,0.029980182647705078,13.311225891113281,246,15.944995880126953,4101.772769451141,41.80928041845653,1.9526724e-05,267.4441265764502,-3.399669588464396,16.24699378013611,106.73375543503126,-0.012678352,0.2700016498565674,187.48749066841708
2480000,2.4952433109283447,100,0.028000354766845703,13.808922529220581,247,16.56299352645874,4118.641762495041,32.93408973704445,1.9588962e-05,254.77011693775538,34.66826032525364,16.855993270874023,109.5607502613243,-0.009948189,0.26399922370910645,192.41926904546486
2490000,2.578620433807373,100,0.02202892303466797,13.321433544158936,248,16.13899540901184,4135.081755876541,37.21978494105647,1.967217e-05,258.87641328242694,-5.916126215667388,16.426993370056152,107.78980263951989,-0.011558916,0.26596903800964355,189.449699163604
2500000,2.419543504714966,100,0.02500152587890625,13.529838562011719,249,16.188995122909546,4151.571749448776,44.014040481474694,1.9709161e-05,259.7045288561698,-20.116497582950906,16.475993871688843,108.03925891372327,-0.013646357,0.2619972229003906,190.13751076521993
2510000,2.512498378753662,100,0.024001359939575195,13.615281343460083,250,16.376994848251343,4168.251743078232,35.72196107949817,1.9846668e-05,255.76751812511944,0.9661351617596099,16.665993690490723,108.70532337922725,-0.012020263,0.2649974822998047,191.29042881093358
2520000,2.49661922454834,100,0.03099799156188965,13.745527029037476,251,16.50699472427368,4185.066735744476,42.4373075816413,1.9875959e-05,310.96704781968026,1.5868910081365266,16.801993131637573,111.56417347634613,-0.00918123,0.26199936866760254,196.63145922355733
2530000,2.453310012817383,100,0.030973196029663086,13.313841104507446,252,16.025020837783813,4201.397730112076,35.06813298461401,1.9985415e-05,260.82515796746645,16.625705134500585,16.316993713378906,110.85244090404086,-0.00067527406,0.2609996795654297,196.17671352352343
2540000,2.463325023651123,100,0.021999120712280273,13.554997444152832,253,16.26299500465393,4217.954722166061,33.81577623824684,2.0120826e-05,261.6439410018812,24.50559953663627,16.541993856430054,111.98596893815231,-0.0033297562,0.2569997310638428,197.41168198976698
2550000,2.565859079360962,100,0.02400064468383789,13.26897382736206,254,16.072993755340576,4234.331716537476,31.79460735585814,2.0219373e-05,263.0169076733506,32.954999587117044,16.362993478775024,112.8712629120564,-0.011489016,0.26599907875061035,198.9042594689877
2560000,2.585547685623169,100,0.029999732971191406,13.742666006088257,255,16.581994771957397,4251.2237095832825,41.93236323973148,2.0325584e-05,281.1091488530722,1.9586307175165525,16.878992795944214,108.10373026406147,-0.0105186915,0.26599884033203125,190.83233496507455
2570000,2.5245814323425293,100,0.025037288665771484,13.482996702194214,256,16.292993783950806,4267.8147032260895,48.50821703166056,2.0398196e-05,270.992552083018,-9.808881830155986,16.577993631362915,108.53424696962388,-0.013460371,0.2599625587463379,190.75169534145672
2580000,2.4767274856567383,100,0.03000044822692871,13.399425983428955,257,16.12452530860901,4284.241228342056,32.367315191589995,2.0465455e-05,282.03576686285066,96.0723579506274,16.413525342941284,108.90679323146847,-0.002168967,0.2579989433288574,192.62709425096907
2590000,2.4879894256591797,100,0.026998519897460938,13.564532041549683,258,16.29599380493164,4300.8422219753265,36.32142494545517,2.0612802e-05,258.16835237775734,13.933434155130469,16.586992740631104,110.09833894587615,-0.005198216,0.26200151443481445,193.90478956687485
2600000,2.4727299213409424,100,0.023967266082763672,13.586403369903564,259,16.311025857925415,4317.452214717865,31.700062792751098,2.071246e-05,254.85176861824294,-14.571037142020572,16.595994234085083,112.28799236475633,0.006345685,0.2610011100769043,198.25323688648731
2610000,2.4256131649017334,100,0.03000044822692871,13.554640054702759,260,16.231992483139038,4333.992207527161,34.377036134374485,2.0909341e-05,269.88077424079154,38.948568217371,16.526991367340088,111.08314679290457,-0.0037703817,0.26400017738342285,196.01496889099715
2620000,2.4417951107025146,100,0.02800154685974121,13.723083019256592,261,16.40699315071106,4350.700201034546,47.727733900896915,2.104979e-05,314.6082352894261,9.657465911055155,16.694992780685425,110.11244123407792,0.044783026,0.259998083114624,193.83890368556885
2630000,2.5138161182403564,100,0.030967235565185547,13.578893184661865,262,16.330025672912598,4367.352194547653,39.16927692727339,2.1135264e-05,270.6898724866333,42.60889072869026,16.638993501663208,113.09205522280895,0.0224857,0.2739994525909424,199.64077592878905
2640000,2.351604461669922,100,0.0299990177154541,13.568501472473145,263,16.173994779586792,4383.858187675476,40.67090298301933,2.1172962e-05,260.5375135339526,-22.757269999737563,16.49299383163452,106.94125428458494,0.0010593049,0.28799939155578613,188.73886422644293
2650000,2.5373446941375732,100,0.029997825622558594,13.274514198303223,264,16.057995080947876,4400.217181444168,29.32587189207728,2.1207647e-05,262.4092471493266,90.8112014491069,16.344992876052856,110.45621349925801,0.011977188,0.2559993267059326,195.43007769314536
2660000,2.5400969982147217,100,0.022968053817749023,13.54907512664795,265,16.342023611068726,4416.863174438477,45.23832037101368,2.13029e-05,283.1454496029748,-15.236093953281205,16.63199210166931,109.7955983115859,-0.00797172,0.2670004367828369,194.34973490523163
2670000,2.4683754444122314,100,0.022965431213378906,13.704692363739014,266,16.42402720451355,4433.582168102264,43.532605178750934,2.1353973e-05,266.04483885976066,-6.361088613468679,16.70599341392517,107.65182857996973,0.0045103435,0.2590007781982422,189.93775825602316
2680000,2.6427791118621826,100,0.03099989891052246,13.54983925819397,267,16.467418670654297,4450.355582714081,55.76708283639738,2.1318954e-05,262.07371034054194,-32.49695721423889,16.75941491127014,106.30984356509835,-0.012009728,0.26099634170532227,185.88636458054955
2690000,2.612309455871582,100,0.024999141693115234,13.499103784561157,268,16.34457015991211,4467.017151832581,39.73667965014122,2.1350608e-05,257.67670884257905,13.379543029998246,16.648569345474243,112.5237138128974,0.003863882,0.27900004386901855,199.2420351470624
2700000,2.5859274864196777,100,0.021970033645629883,13.260855674743652,269,16.10002613067627,4483.437144994736,46.23290043360651,2.1480822e-05,279.82055966725386,6.127227135356741,16.40699338912964,110.74156476223332,0.0013004926,0.2839972972869873,194.62787480544176
2710000,2.4360737800598145,100,0.030966997146606445,13.574969053268433,270,16.275935649871826,4500.029048442841,35.47152546358949,2.1635056e-05,279.8780703545251,66.81750946972835,16.578903675079346,110.9283220815016,-0.0047172066,0.2710001468658447,196.29929465157107
2720000,2.47857928276062,100,0.023975133895874023,13.50621509552002,271,16.253019332885742,4516.92404294014,46.43474294332058,2.1701617e-05,273.41889048690854,-26.684834911794976,16.88099503517151,110.87156571141429,-0.002735188,0.6040005683898926,196.44771225540796
2730000,2.584242105484009,100,0.02299785614013672,13.575783491134644,272,16.443995475769043,4533.689036607742,46.85836178370465,2.1770576e-05,261.15120219663595,-17.787439393796173,16.747993230819702,107.89392464701545,-0.009039816,0.28099989891052246,189.97874643567948
2740000,2.492706298828125,100,0.026967763900756836,13.40111780166626,273,16.151023387908936,4550.137028217316,52.535659551215545,2.1813064e-05,271.8530457676091,-15.706453670327296,16.43499183654785,106.05127238985027,-0.006162502,0.2560005187988281,188.00635113307683
2750000,2.3781850337982178,100,0.02800130844116211,13.576665878295898,274,16.202993154525757,4566.640022516251,38.95575693370428,2.1866732e-05,265.40443458224956,-7.527208929763588,16.48999261856079,110.59538268239231,0.0076140505,0.2579989433288574,195.40786855118535
2760000,2.4346470832824707,100,0.026974916458129883,13.757376670837402,275,16.460018634796143,4583.4000153541565,30.39591726548438,2.1988362e-05,264.7904718875876,128.98961015704782,16.746994495391846,111.35531113905569,0.010857142,0.2589998245239258,197.64573864754988
2770000,2.4332728385925293,100,0.024970293045043945,13.716020584106445,276,16.407023906707764,4600.1020085811615,28.848452699936495,2.2103977e-05,273.66929693220385,118.1327362932938,16.688994646072388,111.5495758453923,0.009058156,0.2559983730316162,199.24802809183387
2780000,2.5206403732299805,100,0.02896595001220703,13.416933298110962,277,16.174025058746338,4616.578001976013,38.48769932266628,2.2273374e-05,294.29893019742826,-14.957418975045956,16.460991859436035,110.34917216225878,-0.0062243035,0.25800085067749023,196.74102766257988
2790000,2.4018235206604004,100,0.02396869659423828,13.675243377685547,278,16.363028526306152,4633.238995075226,43.354206039227314,2.2469247e-05,263.0214184197602,-7.454911867761034,16.646993398666382,107.8697471636103,-0.007840984,0.2599961757659912,193.92408494436117
2800000,2.5023305416107178,100,0.030998945236206055,13.327192306518555,279,16.08299469947815,4649.624989271164,36.6921233877516,2.2572793e-05,272.91324855671127,-2.237000789904186,16.371992111206055,114.0227026974402,0.0035969373,0.2579984664916992,203.0835230456775
2810000,2.4422452449798584,100,0.021968603134155273,13.48875880241394,280,16.17802906036377,4666.098982095718,38.000562381369,2.2683776e-05,276.76778649571344,-37.320840600028646,16.460994482040405,114.24024533771711,-0.005377492,0.2590007781982422,204.6156813512518
2820000,2.4533467292785645,100,0.021967172622680664,13.767712116241455,281,16.461025714874268,4682.854976177216,32.759185368698766,2.2834614e-05,282.55123111675664,52.58888797586345,16.74199390411377,116.41645212984173,-0.0042675952,0.2590010166168213,206.04811804446686
2830000,2.519868850708008,100,0.027962923049926758,13.5106680393219,282,16.287029027938843,4699.446969032288,53.23521358383838,2.2934948e-05,268.91597039647087,-25.801183101487528,16.578993320465088,108.40957212601889,0.023190308,0.2630012035369873,191.73823367956197
2840000,2.487902879714966,100,0.028958559036254883,13.502876043319702,283,16.253032684326172,4715.999962091446,42.418396693129765,2.3074717e-05,281.4100331458301,-34.469329666595215,16.538991689682007,111.12018392509786,0.007029751,0.2570004463195801,197.4851678843695
2850000,2.4690864086151123,100,0.030999422073364258,13.548869848251343,284,16.25599431991577,4732.560955762863,42.29466692596157,2.3143572e-05,290.1018530019022,-20.414591580900478,16.547993659973145,106.84130662316115,0.010296751,0.26000070571899414,190.76965784494573
2860000,2.4477932453155518,100,0.022998809814453125,13.39831829071045,285,16.10199475288391,4748.991950273514,39.181331798945514,2.322045e-05,312.31754643912075,-32.67778493040432,16.415995836257935,106.068651583678,0.0003021784,0.2890007495880127,188.5817753763532
2870000,2.463552713394165,100,0.033998966217041016,13.598418951034546,286,16.29899573326111,4765.609942436218,39.70717403455253,2.331697e-05,244.76961782634135,-21.594301660228954,16.594992876052856,105.10816316214675,0.010514099,0.26199817657470703,187.15457095615767
2880000,2.458017587661743,100,0.020995616912841797,13.687634944915771,287,16.398998022079468,4782.307935714722,27.05817458590799,2.3346991e-05,258.7442532175974,108.72868401960201,16.683993577957153,107.43921923325759,0.0119098425,0.26399993896484375,192.3576419412524
2890000,2.4749960899353027,100,0.028995513916015625,13.65102505683899,288,16.394997358322144,4799.007928609848,42.71949324595537,2.3317447e-05,274.3997731614357,-18.303841385268118,16.68699336051941,100.98812729527897,-0.0077926833,0.26200056076049805,180.65804731480105
2900000,2.4208953380584717,100,0.02299809455871582,13.573764085769653,289,16.290996551513672,4815.597922801971,41.339098316064565,2.3317738e-05,247.9361887564424,-26.894794094269674,16.576993465423584,100.7842447085463,0.008533224,0.2619969844818115,180.15497424350747
2910000,2.388627290725708,100,0.031000137329101562,13.760689973831177,290,16.400991916656494,4832.320915699005,42.18795869539823,2.3333057e-05,250.64165460074878,-20.185299746662967,16.709991216659546,100.63068506525869,0.0076682917,0.2779991626739502,180.29636190470788
2920000,2.4469048976898193,100,0.02399611473083496,13.684595823287964,291,16.376997232437134,4849.012909173965,36.21621893447108,2.3321703e-05,252.26910136637866,-32.85540208637947,16.67899465560913,106.52947529808158,0.0019714336,0.27700018882751465,190.55529605544896
2930000,2.3922061920166016,100,0.020967721939086914,13.764687776565552,292,16.40204882621765,4865.710901975632,31.64237862124823,2.3299832e-05,256.7122449101678,14.092537388425292,16.684993267059326,108.57491500745054,0.022199012,0.2609977722167969,193.3742174305289
2940000,2.453298330307007,100,0.02896571159362793,13.724771499633789,293,16.4320285320282,4882.451895713806,40.30093237917971,2.3267847e-05,237.1049335458546,-36.27880855251583,16.72599458694458,100.57079430471619,-0.0004173854,0.2650003433227539,179.2120003839131
2950000,2.4520506858825684,100,0.028967618942260742,13.771940231323242,294,16.456024408340454,4899.217890739441,49.60774471079503,2.3280996e-05,244.23581684940794,-27.14626401679007,16.751994132995605,96.0290826278124,-8.152463e-05,0.2670021057128906,171.44165467871747
2960000,2.5023488998413086,100,0.030996084213256836,13.444400310516357,295,16.203996896743774,4915.730882406235,40.12737832684422,2.3323659e-05,265.013206191079,12.49538037896895,16.498993158340454,108.27248459146831,-0.00033184345,0.2629992961883545,192.16466250279643
2970000,2.475923538208008,100,0.023966550827026367,13.780729055404663,296,16.516026973724365,4932.552875995636,46.59398351391969,2.334987e-05,243.7254009668772,-24.43547760971037,16.80399489402771,103.92477024199324,-0.008362591,0.2630009651184082,184.65568996804305
2980000,2.4024910926818848,100,0.022997379302978516,13.669758558273315,297,16.34199571609497,4949.202870130539,54.05152149208502,2.3334893e-05,266.4331342886103,-39.95022870217762,16.636993408203125,101.27737779498901,-0.0037121768,0.2690012454986572,180.39501917325407
2990000,2.5186781883239746,100,0.02297067642211914,13.670526266098022,298,16.4390230178833,4965.945862770081,40.02473770601232,2.3371753e-05,264.0008447567255,3.135491377095586,16.728992462158203,106.2892826603301,0.009144143,0.2669987678527832,188.8964390244946
3000000,2.5516202449798584,100,0.03099679946899414,13.507462978363037,299,16.37199592590332,4982.636857748032,47.27079134344658,2.3440018e-05,253.36673649167318,-14.632206572707725,16.677995920181274,102.00411840814014,-0.0059370757,0.2740020751953125,182.26552319540852
