train-NumTrajs,LossAfter,train-AverageReturn,Time-SampleProc,Time,Time-Sampling,Itr,ItrTime,train-StdReturn,train-PolicyExecTime,n_timesteps,LossBefore,train-AverageDiscountedReturn,train-MaxReturn,train-MinReturn,Time-Optimization,train-EnvExecTime
100,0.008591339,290.10771851936437,0.020030975341796875,3531.3034284114838,18.373725414276123,198,18.662723302841187,4.910321351380785,14.922507047653198,1990000,-6.1035155e-09,153.6420516462563,295.25235562268216,257.95207177996474,0.2689669132232666,3.1749911308288574
100,0.0071390504,289.39950266220353,0.025995969772338867,3549.3861327171326,17.785167932510376,199,18.06870198249817,8.304080797102731,14.46352505683899,2000000,0.024588468,153.48829913233857,297.22331272532483,224.19101524452216,0.2555413246154785,3.0537047386169434
100,-0.0024810135,290.34039765917606,0.025030136108398438,3567.7705063819885,18.086376667022705,200,18.37037467956543,4.699115403421507,14.710989713668823,2010000,9.155274e-09,153.89885500335384,297.3698527815231,268.5358900302358,0.25896787643432617,3.068990468978882
100,0.005130034,290.2600927310422,0.04700112342834473,3585.3203370571136,17.22983145713806,201,17.536831378936768,4.228932344922106,14.023900747299194,2020000,-1.5258789e-09,153.84151620840922,295.6196477000753,271.3546872126223,0.2589986324310303,2.952158212661743
100,0.0066891327,290.05648336760737,0.018997907638549805,3602.785887479782,17.1654794216156,202,17.451552867889404,4.7489013753337055,13.947871208190918,2030000,-1.0681152e-08,153.91319811466624,297.2599970543978,270.01849134934196,0.2670755386352539,2.918398380279541
100,0.0131703215,288.94765990410696,0.01900029182434082,3620.4149980545044,17.303168773651123,203,17.616167306900024,11.434329252228672,14.092220783233643,2040000,2.1362304e-08,153.58079060138678,296.34653103548914,185.93485394442152,0.29399824142456055,2.946342706680298
100,0.007794919,290.329633602327,0.024967432022094727,3638.311215400696,17.587247371673584,204,17.882214546203613,4.33832257082103,14.281551599502563,2050000,1.2207031e-08,153.88274878230735,295.8326231515394,268.4991253874433,0.26999974250793457,3.025151252746582
100,-0.0022776062,289.3514403218235,0.01999640464782715,3655.999851703644,17.39463758468628,205,17.67563557624817,5.8329221908145685,14.163023948669434,2060000,0.0030047118,153.44924091959166,297.009960701252,263.00648245407405,0.2610015869140625,2.9551849365234375
100,-0.0025761353,290.9113787701733,0.02499842643737793,3673.5709838867188,17.27613592147827,206,17.55813193321228,3.7434301621276242,14.003790378570557,2070000,6.1035155e-09,153.99616934097787,295.43840567396944,273.1062877427232,0.2539999485015869,2.9929232597351074
100,-0.0008404083,289.9641723361606,0.018999099731445312,3691.1936457157135,17.33066201210022,207,17.608660221099854,4.805896705275202,14.117091178894043,2080000,1.373291e-08,153.69813063107725,295.84136487613046,265.6962929900303,0.2589991092681885,2.9468328952789307
100,-0.0016720276,290.29848985626177,0.021994829177856445,3708.7044756412506,17.209320783615112,208,17.497828722000122,4.670074457940602,14.096519470214844,2090000,-1.373291e-08,153.88887085242163,296.2303104647245,273.78850584521086,0.2665131092071533,2.85408878326416
100,-0.003589749,290.66468026514497,0.01897716522216797,3726.513486146927,17.495033025741577,209,17.79500913619995,4.367397974749555,14.325546026229858,2100000,-3.0517577e-09,153.941859670609,296.88178566008884,267.22599647209535,0.2799980640411377,2.901611089706421
100,-0.0026874512,290.97010932305943,0.020999670028686523,3743.837809085846,17.033324480056763,210,17.311323881149292,3.8192968955681654,13.924284219741821,2110000,0.009060358,154.03568898107767,296.2544781969121,276.46517160095937,0.2559981346130371,2.8675413131713867
100,2.4969482e-05,291.2319824901901,0.023995637893676758,3761.2442491054535,17.10044240951538,211,17.392439603805542,3.6063810660387494,13.92037320137024,2120000,3.0517577e-09,154.10568061786725,297.55742252838894,279.602353145971,0.2680015563964844,2.9212536811828613
100,0.0031217681,290.01440138346135,0.026996850967407227,3778.752299308777,17.2075412273407,212,17.49505090713501,4.600428944877733,14.022784233093262,2130000,1.525879e-08,153.8281774864579,295.9196842739706,271.87741629284983,0.2605128288269043,2.9280686378479004
100,0.0015828445,289.73472665013395,0.02999734878540039,3796.3684227466583,17.306126356124878,213,17.60312271118164,6.6011577982959535,14.119722366333008,2140000,-4.577637e-09,153.7108904040108,296.63354369917664,258.76160266275764,0.26599836349487305,2.8666296005249023
100,0.0022231964,290.54928420474164,0.024998903274536133,3813.7089471817017,17.041016340255737,214,17.3275249004364,4.003966087346155,13.818638324737549,2150000,0.0026360413,154.01969588504798,297.4704075241237,276.34398470520114,0.2595071792602539,2.9586896896362305
100,-0.00473987,289.2244233664971,0.024999380111694336,3831.2709748744965,17.247029066085815,215,17.549028635025024,6.901254555648481,14.054197549819946,2160000,-6.1035155e-09,153.470177053378,297.02393299401956,239.35243115151954,0.27700018882751465,2.9293432235717773
100,0.0022561066,289.63023463208054,0.03300070762634277,3848.795156478882,17.219183921813965,216,17.511183261871338,5.087115730865004,14.09811544418335,2170000,0.0029675171,153.6877830558913,296.14202134733057,266.55256338444957,0.2589986324310303,2.8527777194976807
100,0.0006402344,289.9109144299712,0.024966001510620117,3866.3022775650024,17.214632034301758,217,17.49412178993225,5.5543376748056605,14.06737756729126,2180000,6.1035155e-09,153.8005762194881,296.89081683495573,256.4894910422048,0.25452375411987305,2.9062418937683105
100,0.0078949435,289.7682111440234,0.018998384475708008,3883.7872366905212,17.19245481491089,218,17.47145104408264,12.911377782506534,14.02028512954712,2190000,-3.0517577e-09,153.78693963695477,297.34420226584933,166.70071004923014,0.2599978446960449,2.9126229286193848
100,-0.0002598114,290.04780465201486,0.01999831199645996,3901.255723953247,17.18049168586731,219,17.455488204956055,4.977065814634584,14.038959980010986,2200000,-3.0517577e-09,154.22252245685536,296.6607154147434,273.70166851645297,0.25499820709228516,2.889700412750244
100,0.014377436,291.1117430236533,0.02690744400024414,3918.6738691329956,17.116265773773193,220,17.404143571853638,4.682997251748087,13.981558561325073,2210000,1.8310548e-08,154.54591663729082,298.3402666917935,264.80349194485126,0.2609703540802002,2.8744735717773438
100,-0.0012740601,291.231042571626,0.018997669219970703,3936.0263166427612,17.063451766967773,221,17.339447259902954,4.25220275914419,13.847612619400024,2220000,1.2207031e-08,154.2239997884961,297.3367529803942,267.957317459253,0.25699782371520996,2.950101613998413
100,-0.0003284729,291.6540148368222,0.022997140884399414,3953.44700551033,17.126691579818726,222,17.407689571380615,3.6055889751478882,14.009896993637085,2230000,-1.2207031e-08,154.50838609854605,296.8507118155312,280.00722911445087,0.2570004463195801,2.8637309074401855
100,-0.00048497925,291.8254858570196,0.017896652221679688,3970.9404816627502,17.204575061798096,223,17.479474306106567,3.6753067821296455,14.037676811218262,2240000,3.0517577e-09,154.64360884182696,297.0203870044848,274.04642664858505,0.257002592086792,2.8979432582855225
