train-AverageReturn,train-NumTrajs,train-StdReturn,LossBefore,Time-Optimization,train-MinReturn,train-EnvExecTime,train-MaxReturn,train-AverageDiscountedReturn,Time-Sampling,Itr,LossAfter,ItrTime,train-PolicyExecTime,Time-SampleProc,Time,n_timesteps
-169.46988296104678,100,42.95221391711498,-0.009500977,0.2559990882873535,-195.6924256899196,3.2548751831054688,-81.0735673731614,-89.25145769411955,17.846965789794922,111,-0.011545801,18.123964071273804,14.349141120910645,0.02099919319152832,2058.3534364700317,1120000
-167.45385579049946,100,44.18713457273702,0.013711769,0.2560005187988281,-195.54491328519612,3.1315090656280518,-80.57687290440754,-88.38467211354308,18.2851459980011,112,0.010206524,18.561145782470703,14.88373064994812,0.01799941062927246,2076.9275817871094,1130000
-168.38679723895712,100,43.1717865265114,-0.005507332,0.2610008716583252,-196.00722385447472,3.122236728668213,-79.92583984026118,-88.82133549683968,17.453999519348145,113,-0.008971666,17.7349693775177,14.06323504447937,0.018967628479003906,2094.6745495796204,1140000
-174.3705782319088,100,39.584830059129594,-0.025660394,0.2559998035430908,-195.69860295339183,3.1034271717071533,-81.43576355387488,-91.96004618036223,17.671398878097534,114,-0.025530415,17.952398777008057,14.31287670135498,0.02400040626525879,2112.639948129654,1150000
-171.9740778286318,100,41.05431889685806,-0.021417137,0.25499868392944336,-195.5010992524441,3.159208297729492,-78.014390942903,-90.63803954671528,18.472693920135498,115,-0.022004431,18.753690719604492,15.003371477127075,0.023974180221557617,2131.4056363105774,1160000
-170.45014965999363,100,42.47599983517323,0.008453101,0.2559993267059326,-195.7604132596825,3.199388265609741,-81.18716970253101,-89.89573909855875,18.47503423690796,116,0.005445105,18.756035566329956,14.999588966369629,0.025002002716064453,2150.174671649933,1170000
-177.12229562653746,100,36.541557710033125,-0.011910443,0.2649977207183838,-195.4408910743463,3.16426944732666,-79.89279752418201,-93.33254573148434,18.4726459980011,117,-0.012799371,18.756645679473877,15.031224012374878,0.01900196075439453,2168.944314956665,1180000
-171.52227977318518,100,41.11556547647413,0.00062815554,0.2590010166168213,-195.571945048117,3.0489022731781006,-80.23569960884642,-90.40351326704247,17.686997890472412,118,-0.005441278,17.969966888427734,14.354369163513184,0.022995471954345703,2186.927280664444,1190000
-174.0855722219572,100,39.08825906758576,-0.009339356,0.2630002498626709,-195.55561590037502,3.1834747791290283,-78.97311077242365,-91.62382100972086,17.806997060775757,119,-0.008960962,18.095964193344116,14.356282234191895,0.025966882705688477,2205.036244869232,1200000
-174.86079877551884,100,38.7816346347732,0.010672711,0.2550008296966553,-195.83530039526966,3.254513740539551,-81.9977836462812,-92.16857624242073,18.49897074699402,120,0.00033031616,18.775969982147217,14.992105484008789,0.02199840545654297,2223.825213909149,1210000
-184.77413777227616,100,27.18655673743426,-0.011561585,0.25699782371520996,-195.50747018848742,3.236600160598755,-81.91396051286178,-97.32813279545087,18.44135570526123,121,-0.009430542,18.721354007720947,14.938807010650635,0.021001100540161133,2242.558567762375,1220000
-175.6491031069852,100,37.11463203650244,0.032648858,0.2570016384124756,-195.89830620552007,3.2332985401153564,-83.39051690265728,-92.56747341491568,17.898963928222656,122,0.021025201,18.182964086532593,14.399608612060547,0.025997400283813477,2260.7545335292816,1230000
-175.08879550143672,100,39.009490861037236,0.0029142755,0.2579987049102783,-195.78190791945303,3.227358341217041,-78.83564351472575,-92.34444387482569,17.928965091705322,123,-0.0051335106,18.208964586257935,14.433367252349854,0.022000789642333984,2278.976498603821,1240000
-175.75221945747182,100,37.65935171811034,0.008452588,0.25499939918518066,-195.92136950280846,3.2258167266845703,-94.96345663489255,-92.73497631926836,17.712968587875366,124,0.00727561,17.98696804046631,14.24119257926941,0.018000125885009766,2296.976464986801,1250000
-174.80656106070998,100,38.685706581566855,-0.007810913,0.27500081062316895,-195.64210327039547,3.1936447620391846,-80.04775558841392,-92.13915580361508,18.524527311325073,125,-0.011449933,18.825499773025513,15.05784273147583,0.025971651077270508,2315.814966201782,1260000
-179.51748296215723,100,33.95803285266572,0.013922961,0.2539987564086914,-195.90892991559113,3.0293517112731934,-83.3440029859475,-94.56409701834762,17.7949697971344,126,0.014406946,18.070966005325317,14.445638656616211,0.021997451782226562,2333.898931503296,1270000
-176.12647151339766,100,37.4584674439313,0.0022898926,0.2539963722229004,-195.93675246986356,3.0396950244903564,-82.78955581507576,-92.89227988815075,17.775553703308105,127,-0.0012667481,18.04955267906189,14.458173990249634,0.02000260353088379,2351.960484266281,1280000
-179.20481131137404,100,34.54328131628233,-0.00031967316,0.2619972229003906,-196.25402412321452,3.089711904525757,-81.65661894250186,-94.48455812049717,17.731969594955444,128,-0.0060220365,18.020967483520508,14.381417751312256,0.02700066566467285,2369.9944512844086,1290000
-176.87531870566534,100,36.90363635760775,-0.011672943,0.2519984245300293,-195.88612078680652,3.0929131507873535,-75.449507147732,-93.19511600626721,17.748818159103394,129,-0.012382562,18.02781867980957,14.40207576751709,0.02600240707397461,2388.035270214081,1300000
-175.05580479464032,100,37.47599348059337,-0.013915722,0.257997989654541,-195.85495957729495,3.134260892868042,-94.7909313387934,-92.27432369133723,17.708353281021118,130,-0.017624324,17.986314058303833,14.316461086273193,0.018962383270263672,2406.0335822105408,1310000
-176.70212527475502,100,37.16349890510257,-0.0046547423,0.2570030689239502,-195.89525771118988,3.073194980621338,-77.89847993419006,-93.09698090181374,17.69097113609314,131,-0.013144976,17.96696925163269,14.334128141403198,0.018995046615600586,2424.0135519504547,1320000
-178.0537222781181,100,36.679746008771765,0.00071333005,0.2649996280670166,-196.0611590936979,3.1467270851135254,-82.09540321360473,-93.87102353572884,17.379969835281372,132,-0.0003323059,17.671968936920166,13.964298725128174,0.02399897575378418,2441.698519706726,1330000
-176.0764825883334,100,37.57929096663463,0.01097359,0.25100016593933105,-195.91062760314745,3.1031618118286133,-78.77572718084838,-92.72581732437078,17.421971082687378,133,0.009636774,17.696969270706177,14.080567359924316,0.023998022079467773,2459.4084861278534,1340000
-172.90022064604983,100,39.44291617993655,-0.009015632,0.28499937057495117,-195.9733192262124,3.0277371406555176,-84.77799492526766,-91.1870652637649,17.721633195877075,134,-0.010367236,18.03463053703308,14.41466212272644,0.027997970581054688,2477.4561190605164,1350000
-173.33571210945064,100,39.87303002184692,0.014446823,0.2609996795654297,-196.02569517560218,3.0385982990264893,-83.8700099869157,-91.40159327317691,17.55591607093811,135,0.010041978,17.841882705688477,14.259250164031982,0.024966955184936523,2495.3120028972626,1360000
-181.22342773586442,100,31.783800202462288,0.008431538,0.25496745109558105,-196.08868194725179,3.118138074874878,-95.07004787062542,-95.54789424889715,17.57497000694275,136,0.007242643,17.848968744277954,14.192322969436646,0.019031286239624023,2513.1739716529846,1370000
-178.13731912712595,100,35.42759287790476,0.006217218,0.9600000381469727,-195.5977741533088,3.1204802989959717,-82.12041384142768,-93.89750409931061,17.588693380355835,137,-0.0044552065,18.573691368103027,14.166735410690308,0.024997949600219727,2531.7606637477875,1380000
-183.24774562540745,100,30.240219934922955,-0.014462866,0.2749674320220947,-195.78084949621845,3.1852824687957764,-81.32507516463518,-96.60418309828702,17.852968454360962,138,-0.015047638,18.153966188430786,14.365860939025879,0.026030302047729492,2549.9946296215057,1390000
-178.90530246946813,100,34.690368281680826,-0.0044303834,0.2649991512298584,-196.01002685409156,3.156329393386841,-78.9076578570163,-94.27364005210228,18.519846200942993,139,-0.010176929,18.808846473693848,15.092653274536133,0.02300095558166504,2568.8164763450623,1400000
-180.9581160787765,100,32.713462109569605,0.0069655706,0.24799704551696777,-196.10845837668865,3.2033755779266357,-81.52315184815069,-95.36383883968925,17.942756175994873,140,-0.008915351,18.210752725601196,14.485294818878174,0.018998384475708008,2587.0392277240753,1410000
-168.38982733291613,100,42.67568429379237,-0.004486731,0.25100064277648926,-195.5669286582235,3.153857707977295,-83.53891954548067,-88.85153911980996,17.923848867416382,141,-0.006397882,18.19582200050354,14.515145301818848,0.020972490310668945,2605.248052597046,1420000
-171.79438862743328,100,41.184167968663274,-0.0024077515,0.25499939918518066,-195.78021236558848,3.11549711227417,-82.34813381386651,-90.55742809096546,17.594486713409424,142,-0.0036786865,17.87045431137085,14.213407516479492,0.01996922492980957,2623.1305046081543,1430000
-179.03776059157627,100,34.31380040138463,0.010863269,0.2550015449523926,-196.1449008264774,3.1645915508270264,-84.72878655406615,-94.3693721839567,17.509002685546875,143,0.0058122072,17.783968448638916,14.098233699798584,0.019964218139648438,2640.9264736175537,1440000
-176.82750639756284,100,37.013192727793815,0.005930347,0.2560000419616699,-196.01051961696095,3.1704704761505127,-81.20877473691016,-93.13928832544624,17.60600209236145,144,0.0057600588,17.886967182159424,14.176265239715576,0.02496504783630371,2658.82644033432,1450000
-175.65403022666513,100,38.02005034584348,0.022661401,0.25500035285949707,-196.077502347639,3.1347227096557617,-80.80326191794273,-92.51675866523493,17.5989670753479,145,0.021314027,17.872966289520264,14.223220825195312,0.01899886131286621,2676.7124087810516,1460000
-179.15813785416086,100,33.98698174764929,-0.014694409,0.25800085067749023,-195.87134358135157,3.1718671321868896,-94.82052498126059,-94.45511986711973,18.476341247558594,146,-0.023708606,18.756309747695923,15.025301456451416,0.021967649459838867,2695.482718229294,1470000
-159.6547059461423,100,47.48734570384745,-0.015856458,0.2559995651245117,-195.5996052568346,3.1766788959503174,-78.40197590135121,-84.26741752756412,17.984901666641235,147,-0.03273695,18.260900735855103,14.524142742156982,0.018999814987182617,2713.755618572235,1480000
-176.13969071523232,100,38.49311047966962,0.009390986,0.26200008392333984,-196.02155413551887,3.252943277359009,-78.3278763142737,-92.87117044156635,17.78471875190735,148,0.009519888,18.070716619491577,14.209739923477173,0.022997379302978516,2731.8383343219757,1490000
-177.26316831765143,100,36.505228737705856,-0.007673297,0.25499820709228516,-196.34528359376952,3.1618759632110596,-81.06476666714637,-93.45907150129324,17.520970106124878,149,-0.009040646,17.79496669769287,14.071748971939087,0.018998384475708008,2749.646302461624,1500000
-171.83141119528128,100,40.868097856795636,-0.001443866,0.254000186920166,-195.88824952021668,3.1680262088775635,-81.54664943087293,-90.56708433564394,18.358479499816895,150,-0.0049533388,18.63847780227661,14.95751404762268,0.02599811553955078,2768.297780275345,1510000
-169.26251373732487,100,42.78410565221204,-0.0048468146,0.2550015449523926,-196.05361333844894,3.2137014865875244,-79.41460906878203,-89.28737295380083,18.343435049057007,151,-0.008044487,18.620433568954468,14.8629789352417,0.020997285842895508,2786.9302139282227,1520000
-177.1897475456122,100,36.13130272401896,-0.0050149537,0.2570021152496338,-195.74829568995298,3.0778985023498535,-82.83973676776206,-93.43232626804364,17.924070835113525,152,-0.00628009,18.203073740005493,14.564162015914917,0.020999431610107422,2805.1462862491608,1530000
-181.17525130258383,100,31.837105451531265,0.017657733,0.26400065422058105,-195.66231862165503,3.199122190475464,-94.63822732766819,-95.49804217042531,18.422427654266357,153,0.011108792,18.712400197982788,14.945812702178955,0.02397012710571289,2823.872684955597,1540000
-175.6121249079831,100,38.559859418412245,0.008641059,0.25299954414367676,-195.72427818738853,3.1968705654144287,-80.49353347067724,-92.66516310182847,18.49812412261963,154,0.0069768247,18.777121543884277,15.031152486801147,0.024996519088745117,2842.6628046035767,1550000
-180.03613734318856,100,33.627806862997204,-0.004858435,0.2579967975616455,-195.55669580700328,3.0581183433532715,-80.31305316477663,-94.88357042898905,17.62997055053711,155,-0.008027662,17.907967567443848,14.299884557723999,0.020000219345092773,2860.5827713012695,1560000
-175.2574181335525,100,38.58596031720277,-0.024048014,0.2579972743988037,-195.90513337707316,3.0957257747650146,-81.18578336925624,-92.41591299490328,18.066852569580078,156,-0.029692475,18.344852924346924,14.695922374725342,0.019001483917236328,2878.939623117447,1570000
-177.19192602574523,100,36.90882929128217,-0.0050899107,0.2870008945465088,-195.96967061147114,3.236052989959717,-79.05389277530206,-93.3829782271903,18.256500482559204,157,-0.008185059,18.56749701499939,14.755183219909668,0.021996021270751953,2897.520120382309,1580000
-173.91423619952727,100,39.02804773840218,0.0013113281,0.25499868392944336,-195.87018026466984,3.15727162361145,-83.2624968058193,-91.68813993117129,17.887969970703125,158,-0.0023406006,18.16196870803833,14.388412714004517,0.01900005340576172,2915.695088624954,1590000
-175.14614938631138,100,38.9150176925258,0.019176554,0.2630014419555664,-195.68643043852322,3.2549540996551514,-78.42652985653065,-92.35281475824873,18.542349338531494,159,0.017280485,18.83031916618347,15.026104927062988,0.02396702766418457,2934.538406610489,1600000
-179.80032097770348,100,33.27906879859917,0.00073189696,0.2650010585784912,-195.58971898587086,3.316298723220825,-81.53774116892752,-94.75339620091908,18.563215494155884,160,-0.007085034,18.8472158908844,14.971722841262817,0.018999338150024414,2953.398622751236,1610000
-174.29108880143866,100,40.176171646846285,-0.0132907955,0.26599717140197754,-195.57157884133431,3.308128833770752,-38.38621744142141,-91.80656070004994,18.255496740341187,161,-0.019501368,18.549463987350464,14.68419075012207,0.0259706974029541,2971.9600858688354,1620000
-180.28219917391505,100,32.867992338895746,0.0054491945,0.25699830055236816,-195.83363653730103,3.2325026988983154,-94.85085286083849,-95.0758214603743,18.484697341918945,162,-0.0020089967,18.762693166732788,14.988675117492676,0.019998550415039062,2990.735779762268,1630000
-181.41484425092486,100,32.45546517414504,-0.01946875,0.2579996585845947,-195.56194595084355,3.124321699142456,-84.58777331061201,-95.68110966150125,18.21317720413208,163,-0.023479298,18.491177797317505,14.784471988677979,0.020000934600830078,3009.2389574050903,1640000
-185.89958158324214,100,27.07036028235229,0.017975794,0.2560000419616699,-196.11187896015582,3.144796371459961,-88.34744031573759,-98.12237396419191,18.157613277435303,164,0.01450498,18.436584949493408,14.765090703964233,0.022971630096435547,3027.688539505005,1650000
-177.91368521424698,100,36.28001248108505,-0.007932059,1.063000202178955,-195.88841364533468,3.2090141773223877,-79.3452201786877,-93.78985838113873,17.809001684188843,165,-0.010758118,18.92696762084961,14.321654081344604,0.05396723747253418,3046.6285076141357,1660000
-183.0676552703722,100,30.368764396889315,-0.008857898,1.0649971961975098,-195.51726176810163,3.117748737335205,-77.9485477185304,-96.47250687755515,18.198700666427612,166,-0.010607244,19.31266188621521,14.800673723220825,0.04896402359008789,3065.956169605255,1670000
-178.6221702084751,100,35.60151827363031,-0.013534183,1.0679969787597656,-196.24768413218072,3.1557810306549072,-82.46951730140445,-94.21918391740923,18.651636123657227,167,-0.01753772,19.77459955215454,15.241829872131348,0.05297040939331055,3085.747768640518,1680000
-182.26528070015283,100,32.114202245484385,0.025985798,1.0919990539550781,-196.07025759143934,3.026592493057251,-78.39592541927654,-96.10530379868291,17.794332027435303,168,0.01894411,18.936307668685913,14.507011651992798,0.04799842834472656,3104.699073791504,1690000
-177.68603173484829,100,35.32524971330642,0.0048229387,1.0709965229034424,-195.71170789818729,3.1375293731689453,-84.58675704555809,-93.59323882311622,18.307925939559937,169,-0.00035808104,19.430923223495483,14.840956926345825,0.04997658729553223,3124.144996404648,1700000
-172.88386168258276,100,40.2321276260557,-0.00035579834,1.3039970397949219,-195.72605220164522,3.1903841495513916,-78.70099166180287,-91.1271495277002,18.59396243095398,170,-0.016212,19.954960823059082,15.145018815994263,0.054999589920043945,3144.1219568252563,1710000
-173.0628342182465,100,40.103765952802405,0.0044174744,1.4679980278015137,-195.4379621838251,3.044466018676758,-81.58314261029082,-91.26004542714223,17.946971654891968,171,0.0010006592,19.560967206954956,14.550532817840576,0.14299726486206055,3163.712924003601,1720000
-173.7639468247888,100,39.21092257953402,0.0012536499,2.237994909286499,-196.0960432549217,3.067725419998169,-77.95906907079022,-91.59505361832578,18.116968393325806,172,-0.0043975394,20.48196506500244,14.70426321029663,0.12599921226501465,3184.220888376236,1730000
-174.9168182066642,100,38.941656050432684,-0.0050694337,1.3759958744049072,-195.58496566324953,3.1991569995880127,-77.55480426775678,-92.19995459644204,18.82858681678772,173,-0.0061224243,20.359581232070923,15.277720928192139,0.1549985408782959,3204.6234698295593,1740000
-178.1558984651442,100,36.20170475673408,-0.01353473,1.1869986057281494,-195.28448744086276,3.1370513439178467,-78.5088189187324,-93.89445207207147,18.639805555343628,174,-0.019495327,19.90677285194397,15.21525263786316,0.07896852493286133,3224.5652441978455,1750000
-177.85254699739144,100,35.1959086530388,-0.01342522,1.4869954586029053,-195.63977615894342,3.1566734313964844,-79.75418519086836,-93.69319364358071,18.457985401153564,175,-0.017223522,19.999980449676514,15.030293703079224,0.05399823188781738,3244.5812242031097,1760000
-175.09601744390702,100,39.03203112119315,-0.0019225982,1.464986801147461,-195.9953812752211,3.2063143253326416,-81.50505824682281,-92.32880423329125,18.92948865890503,176,-0.0101653505,20.463454484939575,15.405097723007202,0.06702947616577148,3265.0716791152954,1770000
-173.1140092639714,100,40.05250947948313,-0.0072950562,0.2669990062713623,-195.8770330584276,3.3079404830932617,-82.11412768564077,-91.23339091596381,19.203607082366943,177,-0.018415978,19.873130798339844,15.570169687271118,0.40152525901794434,3284.9758081436157,1780000
-174.22710368243332,100,39.309733737664295,0.01764375,0.25299882888793945,-195.81094434462472,3.285240650177002,-94.85912060259624,-92.01047603056927,18.76691961288452,178,0.012037427,19.04092025756836,15.208154916763306,0.020000934600830078,3304.029728412628,1790000
-174.65673955881266,100,39.49135066206524,0.00033020935,0.2590000629425049,-195.84946676552346,3.074378252029419,-80.72488546808744,-92.01092170876973,17.91397190093994,179,-0.003970398,18.193970203399658,14.536559104919434,0.02000117301940918,3322.236697435379,1800000
-168.29764354298578,100,42.9222326881217,-0.012527046,0.25299930572509766,-195.62672522784317,2.9819858074188232,-80.84277811632005,-88.78462010815572,18.0639705657959,180,-0.014348566,18.33596920967102,14.376078844070435,0.017999649047851562,3340.585666179657,1810000
-178.57804513618356,100,35.723244313975506,-0.0058739684,0.25600314140319824,-195.85495357862783,3.0508615970611572,-77.84134233011834,-94.20361137849709,17.678972482681274,181,-0.018168192,17.959972858428955,14.34116530418396,0.02399587631225586,3358.557636499405,1820000
-172.60920740619989,100,40.569367731103156,-0.0014767945,0.2540006637573242,-195.82463374196462,3.151757001876831,-81.15149817586311,-91.07196945004618,18.070680379867554,182,-0.010862988,18.346652269363403,14.633929967880249,0.02097034454345703,3376.9172868728638,1830000
-171.86158843911772,100,41.03291619196586,0.017633699,0.26799964904785156,-195.88802100315885,3.156581163406372,-79.93586931536933,-90.5765558763122,18.30656337738037,183,0.0036341446,18.59756112098694,14.878397226333618,0.021997451782226562,3395.527846813202,1840000
-174.61483861522785,100,38.45082986811286,-0.016640503,0.5369687080383301,-195.82493494259927,3.170445203781128,-79.38184163592109,-92.00127487405005,17.639972686767578,184,-0.014161889,18.196969270706177,14.230284929275513,0.018028974533081055,3413.7378170490265,1850000
-179.15230638293994,100,34.381591846612835,-0.0009787354,1.0949976444244385,-195.8739688215909,3.1951165199279785,-79.22844218665496,-94.42549756312643,18.528109788894653,185,-0.0060478332,19.674104690551758,15.052082300186157,0.050997257232666016,3433.424920320511,1860000
-181.71996429807,100,31.970767669774588,-0.0042848373,1.0889670848846436,-195.76682005680192,3.1382453441619873,-91.69891780042099,-95.85483456954773,18.039000272750854,186,-0.008456854,19.177966833114624,14.626564264297485,0.04999947547912598,3452.617888689041,1870000
-175.25567951889195,100,38.690498509836786,-0.010433313,0.5139963626861572,-195.56948732682423,3.2076187133789062,-78.72892434446602,-92.40596525218011,18.125001668930054,187,-0.012545923,18.69696831703186,14.665183305740356,0.056969404220581055,3471.330855369568,1880000
-167.32274070473915,100,43.943884694607426,0.0113378465,0.25300121307373047,-195.50668018138393,3.1648969650268555,-79.91883853527905,-88.28462532554546,17.873970985412598,188,0.0071913297,18.156970500946045,14.434039831161499,0.027995824813842773,3489.500827074051,1890000
-172.6277481766879,100,39.90479601038474,-0.014729046,0.25800132751464844,-195.84354327285547,3.209573984146118,-77.40035805069428,-90.94224840569835,18.331677436828613,189,-0.025841286,18.61667776107788,14.842954635620117,0.02599811553955078,3508.1295025348663,1900000
-184.36099553838517,100,28.151069909095916,0.011007572,0.2519991397857666,-195.9202508923164,3.0687618255615234,-94.87046877561727,-97.19964090993022,17.603973865509033,190,0.0076849824,17.873972415924072,14.252320528030396,0.01799941062927246,3526.0164744853973,1910000
-171.07939363124262,100,41.19469381040663,-0.028140008,0.25499916076660156,-195.72733544303955,2.9877185821533203,-79.42615524196975,-90.17906234623091,17.85297131538391,191,-0.029800892,18.125970363616943,14.55725884437561,0.017999887466430664,3544.155443906784,1920000
-180.2943593538821,100,33.60329052730812,0.009761597,0.2709968090057373,-195.7908011298943,3.137927532196045,-81.9298704863135,-95.07687208469989,18.005658864974976,192,0.0068463134,18.301659107208252,14.598985195159912,0.02300095558166504,3562.4701011180878,1930000
-169.0417363077148,100,42.967494276772996,-0.019143328,0.25999879837036133,-195.7987594023843,3.149566888809204,-83.41497951500534,-89.15481402606768,18.19843316078186,193,-0.03356335,18.480430126190186,14.773151397705078,0.01899862289428711,3580.9635310173035,1940000
-169.32224382703407,100,42.853840501887206,-0.023118066,0.25499892234802246,-195.79270025753823,3.213778018951416,-79.29315195948318,-89.30042866958786,18.22997236251831,194,-0.031143853,18.50597095489502,14.75986909866333,0.020999670028686523,3599.4825024604797,1950000
-178.53885169940125,100,34.27598522187477,0.006496973,0.2640085220336914,-196.08668039876744,3.299133777618408,-80.75568373312953,-94.05589693175166,18.722671270370483,195,-0.00030947418,19.00767970085144,15.153225183486938,0.020999908447265625,3618.5031814575195,1960000
-174.40376404034083,100,39.162510679904955,0.007815466,0.2570013999938965,-195.6882586113354,3.0616865158081055,-81.88780795445535,-92.00128008938749,17.808997631072998,196,-0.00567041,18.087971925735474,14.469541072845459,0.01997208595275879,3636.6051445007324,1970000
-177.13290615026116,100,36.53428438587535,0.002277246,0.25499677658081055,-195.50955451741305,3.0911295413970947,-80.475716011107,-93.25793153093996,18.09913444519043,197,-0.004300293,18.374133825302124,14.731434345245361,0.02000260353088379,3654.992276906967,1980000
-183.41685508068676,100,29.74648431386387,0.0038134384,0.2520003318786621,-195.52029732480813,3.2355287075042725,-82.76625244198243,-96.70306735128688,18.54660391807556,198,0.0036029296,18.817572355270386,15.032610416412354,0.01896810531616211,3673.8228487968445,1990000
-178.79120654829464,100,33.97466003717706,-0.0036664458,0.2570011615753174,-195.72741841437997,3.119317054748535,-90.21020084302208,-94.21404162014089,17.8118896484375,199,-0.0039008118,18.090856790542603,14.422252178192139,0.01996922492980957,3691.9257049560547,2000000
-177.78248537386207,100,36.97847457231507,-0.015904726,0.2539675235748291,-195.75332189002717,3.1922554969787598,-53.249935891983185,-93.71967580983602,18.314462900161743,200,-0.02719292,18.586460828781128,14.852973937988281,0.018030405044555664,3710.5251653194427,2010000
-173.76222341510223,100,39.54338013670088,0.032447517,0.26800107955932617,-195.63970159068063,3.2007172107696533,-82.81079037316795,-91.72514995566243,18.46198034286499,201,0.021283109,18.74795365333557,14.99179744720459,0.017972230911254883,3729.2861189842224,2020000
-172.41437732943376,100,40.728593069984505,-0.010457373,0.2539985179901123,-195.40902315708527,3.1461758613586426,-81.23252713524283,-90.9234827050737,18.32214856147766,202,-0.0145413205,18.601147651672363,14.859637022018433,0.023999452590942383,3747.8992660045624,2030000
-170.14660774338674,100,41.64548726181405,0.0048823548,0.25499844551086426,-195.75124214883706,3.164785146713257,-82.62170115127908,-89.74051510458384,18.220698356628418,203,0.00040670775,18.5026957988739,14.784230709075928,0.025998592376708984,3766.4139606952667,2040000
-171.34135616955626,100,41.707370002592754,-0.00072089845,0.25299978256225586,-195.81710807433873,3.158453941345215,-81.70732227485306,-90.37657765114103,17.823002815246582,204,-0.000938855,18.097970485687256,14.408355474472046,0.020954370498657227,3784.5249333381653,2050000
-174.52921813914338,100,38.97278164844446,-0.03373579,0.2779972553253174,-195.85687972624396,3.225972890853882,-82.50206178103365,-92.05125833519533,18.652560710906982,205,-0.03701899,18.957557916641235,15.14095950126648,0.026999950408935547,3803.5004897117615,2060000
-168.73182002204678,100,42.961766194101905,0.0029507568,0.25499868392944336,-195.80357037886452,3.18355393409729,-81.46532441689563,-88.9395648231247,18.20574975013733,206,-0.0057894653,18.482717275619507,14.75214171409607,0.021001100540161133,3821.996208667755,2070000
-179.0612861695163,100,35.05060381598855,0.0046984986,0.26200032234191895,-195.5589454009063,3.0674829483032227,-80.30100769025994,-94.36356470036404,17.826971769332886,207,-0.008499641,18.11397075653076,14.492694854736328,0.02499866485595703,3840.123180627823,2080000
-180.59548471587425,100,33.45365472793652,0.0014422943,0.27299928665161133,-195.72922749918874,3.162489175796509,-80.38218872220776,-95.2748341204769,18.07505512237549,208,0.003132312,18.3700532913208,14.63506007194519,0.02099895477294922,3858.506232738495,2090000
-186.27504242157474,100,25.602946732732327,0.02048103,0.2579996585845947,-195.78920676682435,3.2634353637695312,-81.53807257691318,-98.20152542310123,18.95410418510437,209,0.015814815,19.23308038711548,15.420011281967163,0.020976543426513672,3877.7523126602173,2100000
-178.00594916288833,100,35.531459396155455,0.0042109983,0.2669992446899414,-195.83810868334243,3.2071430683135986,-81.64091809958796,-93.84736158020657,17.837945461273193,210,0.0013443482,18.124911308288574,14.367214441299438,0.017967700958251953,3895.8892245292664,2110000
-176.32725448545386,100,37.32887517843567,-0.013293213,0.260998010635376,-195.5722499771834,3.156029224395752,-85.47698390541856,-92.97707460429451,17.98804783821106,211,-0.021383936,18.27604603767395,14.57981252670288,0.025001049041748047,3914.177271127701,2120000
-176.20557314310992,100,37.34383964891463,0.0031550538,0.26799726486206055,-195.77024896376852,3.142889976501465,-79.87942188481935,-92.89564101902765,18.342711687088013,212,0.00064396975,18.630685329437256,14.9221773147583,0.019001245498657227,3932.8209569454193,2130000
-179.651219919251,100,33.25779939987424,0.006609918,0.2700002193450928,-195.98940978613405,3.2132654190063477,-86.00537453243537,-94.63856238422751,18.18160629272461,213,0.0004538208,18.47457504272461,14.650965929031372,0.022968530654907227,3951.3085339069366,2140000
-174.81344512153203,100,38.451496693528796,-0.024889123,0.25299906730651855,-195.73670448784182,3.1483266353607178,-82.62089435712713,-92.14476562793477,17.845739126205444,214,-0.025800684,18.11773705482483,14.446142673492432,0.01899886131286621,3969.4392704963684,2150000
-175.08262267477673,100,38.491587569029505,0.00062921445,0.25300121307373047,-195.72112431321753,3.1215426921844482,-79.39447271522647,-92.26207368669812,17.9233980178833,215,-0.004305841,18.200397491455078,14.536686897277832,0.022998809814453125,3987.6526684761047,2160000
-179.83451229175952,100,33.405040024664444,0.020972403,0.2559988498687744,-195.67516804570556,3.080176591873169,-79.67862906046751,-94.74527550091162,18.143900156021118,216,0.010671774,18.426899909973145,14.797245025634766,0.025033235549926758,4006.0915677547455,2170000
-174.98305209127153,100,38.60596005832848,-0.015291685,0.2609996795654297,-195.70875257387314,3.131446361541748,-77.31277981426635,-92.22597219880019,17.709063053131104,217,-0.018565731,17.99806237220764,14.330246686935425,0.026999711990356445,4024.1016297340393,2180000
-170.32728949764692,100,41.947378728673876,-0.0056481506,0.2739992141723633,-195.56955315845892,3.1208555698394775,-82.6688693170454,-89.84460629560968,18.099050760269165,218,-0.011756299,18.392049551010132,14.737163066864014,0.01803112030029297,4042.506677389145,2190000
-174.16100208350136,100,39.795051336697995,-0.011918713,0.2579982280731201,-195.61238359450417,3.2112646102905273,-72.89399717659205,-91.8338578333517,18.50114607810974,219,-0.01094762,18.785143852233887,15.00467300415039,0.02599954605102539,4061.3048219680786,2200000
-175.79822247095137,100,37.63193388978287,0.0005117279,0.25699734687805176,-195.70145424080113,3.141296863555908,-94.92332464776123,-92.78369103065988,17.71697163581848,220,-0.005772438,17.99297022819519,14.30996036529541,0.019001245498657227,4079.3107936382294,2210000
-175.33962487785277,100,38.34213650433161,-0.008042431,0.25299572944641113,-195.92985287018777,3.148542642593384,-81.98613190421385,-92.50287496402593,18.17153525352478,221,-0.007898718,18.450542449951172,14.740388631820679,0.02601146697998047,4097.773336172104,2220000
