train-AverageDiscountedReturn,Time,train-AverageReturn,Itr,train-MinReturn,Time-Sampling,n_timesteps,Time-SampleProc,LossBefore,ItrTime,LossAfter,Time-Optimization,train-StdReturn,train-MaxReturn,train-EnvExecTime,train-NumTrajs,train-PolicyExecTime
143.3980328808535,1969.4007239341736,256.18279426795067,107,193.02990012834542,17.625906467437744,1080000,0.017964601516723633,6.1035155e-09,17.910868406295776,-7.5323485e-05,0.26599740982055664,11.041125515155091,269.1904463322515,2.9722821712493896,100,14.373104810714722
144.5059962584038,1987.5682156085968,258.45287892276883,108,231.9850202895269,17.863572120666504,1090000,0.01799774169921875,-1.2207031e-08,18.153491497039795,0.012245712,0.27192163467407227,6.772205748182083,271.71538534111187,2.9917759895324707,100,14.622061729431152
143.79844508328114,2005.4022285938263,256.2739347497798,109,231.71062851684079,17.518013954162598,1100000,0.02099895477294922,2.670288e-09,17.820016384124756,0.005126378,0.281003475189209,8.827124033626761,270.6373593985503,2.943298816680908,100,14.306504487991333
144.53741598689192,2023.6480672359467,258.54887528211674,110,227.61174558668085,17.943875074386597,1110000,0.01799941062927246,-3.8146974e-09,18.23284125328064,0.0009611748,0.2709667682647705,8.349655339542515,275.4541429609932,3.068958282470703,100,14.616758584976196
144.89434198654612,2041.5932130813599,259.0904062841275,111,223.29642680189056,17.647101879119873,1120000,0.017968177795410156,2.670288e-09,17.93214464187622,0.0007410784,0.26604461669921875,8.271752480210749,273.13677766631463,3.017986297607422,100,14.365041732788086
145.13394903247465,2059.6406569480896,259.43338878037537,112,221.79895304258258,17.741928339004517,1130000,0.02499985694885254,-1.525879e-08,18.034443616867065,-0.0031450195,0.26551294326782227,9.283009289529264,271.3784018258473,3.00164532661438,100,14.486276388168335
145.40850254388542,2077.7527391910553,260.019985550537,113,210.91142522529873,17.810073852539062,1140000,0.024013280868530273,6.1035155e-09,18.099082708358765,-0.0023905425,0.2629971504211426,8.841947282120485,274.0646985153261,2.997659921646118,100,14.534520149230957
145.80181903445532,2095.9505620002747,260.82617194472425,114,215.9572154328929,17.889859676361084,1150000,0.024997949600219727,-3.0517577e-09,18.184824228286743,-0.0038523606,0.26799988746643066,8.965708532517056,271.9516647474786,3.013023853302002,100,14.58121109008789
145.5450607164152,2114.278100013733,260.5893891554909,115,219.45170003132316,18.001577138900757,1160000,0.024962902069091797,-1.1920929e-09,18.31453800201416,-0.003356535,0.2870011329650879,8.834009636864506,274.62907627759046,3.0496370792388916,100,14.625588178634644
146.22472785871892,2132.7478342056274,261.9106317113905,116,220.06161435168255,18.166869163513184,1170000,0.026865720748901367,1.8119812e-09,18.45573592185974,-0.0025675418,0.25999951362609863,7.296320683657044,274.7478516114348,3.1121926307678223,100,14.776920318603516
146.38659888079897,2150.954027891159,262.1346049876242,117,236.77196547791678,17.91222333908081,1180000,0.023000717163085938,0.0012635803,18.193193435668945,-0.00204747,0.2569692134857178,7.626125351257897,275.8963821695314,3.0325441360473633,100,14.573188066482544
146.58837231303315,2169.3450033664703,262.65733169153407,118,243.24600738386053,18.088977098464966,1190000,0.026999950408935547,-1.5258789e-09,18.37697458267212,0.012714018,0.2609975337982178,6.979494761247987,274.8183506617631,3.0233049392700195,100,14.799489736557007
145.72743012239968,2187.5391793251038,260.6255934850305,119,219.91091215665486,17.85611343383789,1200000,0.02599954605102539,-1.2207031e-08,18.180174589157104,0.0031394898,0.2980616092681885,9.337636393203601,273.6569894139579,3.0435757637023926,100,14.538374900817871
146.91107246348258,2206.355049133301,263.33433642178915,120,246.77767834680458,18.511873722076416,1210000,0.026999950408935547,-1.525879e-08,18.80087184906006,0.0021858634,0.26199817657470703,5.600249547583196,273.1332739402229,3.0576584339141846,100,15.155014991760254
146.43435284185887,2224.9343614578247,262.397639997582,121,220.41573745146596,18.266802072525024,1220000,0.02399921417236328,-3.0517577e-09,18.565309524536133,0.0071503785,0.2725105285644531,8.679655056219865,274.3402499629781,3.0935184955596924,100,14.874588251113892
146.7500302370823,2243.869528770447,263.70206578815504,122,222.22663846850608,18.64216923713684,1230000,0.021972179412841797,1.373291e-08,18.922167539596558,0.002938556,0.2570009231567383,8.164015979009145,275.8046767686628,3.1738948822021484,100,15.210912227630615
146.52199162026452,2262.01816034317,262.59474294800094,123,217.5373143367863,17.853633165359497,1240000,0.018997669219970703,-6.1035155e-09,18.135631799697876,0.0028326232,0.26200103759765625,9.49675329769391,275.87247156795456,2.9934756755828857,100,14.602628707885742
147.324716313867,2280.073844909668,264.5210533667719,124,237.26204175746383,17.761160135269165,1250000,0.02300119400024414,6.1035155e-09,18.04268717765808,0.00074447633,0.25752806663513184,6.898178769493156,276.7346973128147,2.9856483936309814,100,14.494520425796509
146.88179072345523,2297.972480773926,263.1713126139795,125,232.2179035739658,17.598639488220215,1260000,0.019998788833618164,-3.0517577e-09,17.884637355804443,0.000115223695,0.2650008201599121,8.537751034108412,274.98205522407284,3.0062716007232666,100,14.335776567459106
147.09518440157206,2315.9808514118195,263.98357261953106,126,234.03371207343565,17.72085928916931,1270000,0.018998384475708008,-7.2956086e-09,17.995373010635376,0.0034217406,0.2545125484466553,7.4770728644704505,276.77978096939404,3.0811574459075928,100,14.305980443954468
147.68937390987878,2333.8182697296143,264.8939242490344,127,241.28508707869054,17.534449338912964,1280000,0.024970054626464844,-6.1035155e-09,17.82441806793213,0.009087863,0.2649986743927002,7.330284418262688,276.90853040008966,2.9800143241882324,100,14.279000282287598
147.32366237947554,2351.767258167267,264.8276240561128,128,235.35168211328886,17.65299105644226,1290000,0.02000117301940918,3.0517577e-09,17.935988664627075,0.0033256959,0.26199769973754883,8.850391898788756,277.02876755942475,3.060048818588257,100,14.319484233856201
147.4100328552391,2369.5584433078766,264.7733263933896,129,232.03415475667677,17.499189853668213,1300000,0.017035245895385742,-3.0517577e-09,17.778186082839966,0.0036320586,0.26099610328674316,8.002057682362747,278.6367700469892,3.0085177421569824,100,14.231591939926147
146.17853854817642,2387.290918111801,261.7907664011607,130,234.54490856060934,17.43747591972351,1310000,0.019999980926513672,0.0056364015,17.71947479248047,0.0042186645,0.26199889183044434,9.75686130919313,276.9043034609049,2.9758641719818115,100,14.202452421188354
147.18501764503574,2405.0301988124847,263.90140789876455,131,223.70338339795416,17.437283754348755,1320000,0.024999380111694336,-9.155274e-09,17.72628116607666,0.012101855,0.2629966735839844,10.98664946276853,276.71833956020646,2.9518487453460693,100,14.220036745071411
147.1986333927569,2422.531094312668,264.48010113430877,132,237.80330085441068,17.198886156082153,1330000,0.022998571395874023,-6.1035155e-09,17.48689556121826,0.011125665,0.2640113830566406,8.683545135656109,276.0429893250871,2.9268863201141357,100,14.0153329372406
146.38179572569155,2440.2895426750183,261.9477708237845,133,234.8848527244657,17.445934057235718,1340000,0.026001691818237305,-6.1035155e-09,17.744449853897095,-0.0019261871,0.27251410484313965,7.713392599244572,275.0888590003433,2.9479446411132812,100,14.240382194519043
147.04334230452153,2458.2952535152435,263.46336211642733,134,235.67460684395485,17.710713148117065,1350000,0.018998146057128906,1.1444092e-08,17.99170970916748,-0.005961481,0.26199841499328613,7.977745227743059,275.46742365878004,2.9767234325408936,100,14.445594787597656
148.136187990362,2476.0722703933716,266.2279815213808,135,239.74890105743927,17.44601798057556,1360000,0.018998146057128906,-1.2207031e-08,17.76401662826538,0.0027927796,0.29900050163269043,6.020458624003238,274.8060556005947,2.98673152923584,100,14.192704677581787
147.23866112648184,2494.029097557068,264.87740572714023,136,230.8718045895579,17.656723737716675,1370000,0.022998809814453125,1.1444092e-08,17.941826820373535,-0.00056748197,0.2621042728424072,8.270143192197423,276.2672132945983,2.9371066093444824,100,14.447704076766968
147.88076152330595,2511.670300245285,265.84445992690763,137,231.82606185948612,17.341678857803345,1380000,0.021996021270751953,1.2207031e-08,17.628201007843018,-0.0047375974,0.26352643966674805,7.413769010925616,276.01194493229866,2.9628684520721436,100,14.053701639175415
148.3100868551824,2530.0280668735504,266.76946877469413,138,241.11773820237772,18.068768739700317,1390000,0.01799798011779785,6.1035155e-09,18.344764947891235,-0.002501233,0.2579982280731201,6.131871343425013,276.72336141286354,3.1558849811553955,100,14.624662637710571
148.98457536961956,2548.6378993988037,268.1102082713632,139,241.15879920525882,18.27383255958557,1400000,0.02599930763244629,-3.0517577e-09,18.596832513809204,-0.0027579833,0.2949998378753662,5.994015259839276,277.273342865301,3.0981056690216064,100,14.897974014282227
149.06021944178113,2567.568749189377,268.51328673244336,140,239.0525103757423,18.63585090637207,1410000,0.017996788024902344,9.155274e-09,18.916849374771118,-0.003705771,0.2630016803741455,6.490841485481421,277.4553444469299,3.1954379081726074,100,15.134885787963867
147.89799754814607,2585.483086824417,265.8221923233026,141,216.33053578097028,17.619340896606445,1420000,0.01900029182434082,-0.002724749,17.90033984184265,-0.0040475205,0.26099658012390137,10.089703852534175,277.9261165079873,2.9984147548675537,100,14.324148893356323
148.79048086955748,2604.095512866974,267.60743881023944,142,230.73698457796124,18.306913375854492,1430000,0.025997161865234375,-4.577637e-09,18.597426414489746,-0.002644319,0.26451587677001953,6.937747574098596,277.3027779845525,3.1573610305786133,100,14.869861602783203
149.8091509719555,2621.6882519721985,269.8215535238949,143,253.9905176614404,17.2941575050354,1440000,0.024996280670166016,-3.0517577e-09,17.578667640686035,0.0112641025,0.25951385498046875,5.171302867822106,278.3748796115719,2.9579296112060547,100,14.063774824142456
147.8882687544144,2639.924464225769,265.1157672060446,144,225.39779238101906,17.938575506210327,1450000,0.023003101348876953,-6.1035155e-09,18.223214864730835,0.0018315674,0.25963568687438965,8.615892646542715,277.3128407836421,3.0023486614227295,100,14.646657466888428
148.97971259151151,2657.9025716781616,267.7899376779658,145,223.13470850462167,17.686606884002686,1460000,0.024998188018798828,0.0045787003,17.96510624885559,-0.0013034607,0.2525017261505127,9.780600054352039,280.5466740914902,3.0007095336914062,100,14.403412342071533
149.26226756844642,2676.0833547115326,268.602331039503,146,227.84618508379825,17.88025975227356,1470000,0.024998188018798828,-1.2207031e-08,18.167779207229614,-0.00057206117,0.2615211009979248,7.381454044023537,277.8652580702944,3.0498411655426025,100,14.543396711349487
150.1346347146604,2694.00896525383,270.4816610226833,147,249.4631909853889,17.628612518310547,1480000,0.01799917221069336,-3.0517577e-09,17.912610292434692,0.0046499968,0.26599860191345215,5.243746474739805,279.02200928869536,2.9778552055358887,100,14.373223543167114
149.2437652845907,2712.0908465385437,268.5907435850652,148,237.6191961496321,17.759883880615234,1490000,0.024997472763061523,1.0299683e-08,18.068881273269653,-0.0014526928,0.28299951553344727,8.035393615708744,278.8182499489839,3.0239787101745605,100,14.391649007797241
149.96817000637037,2730.051727294922,270.3315907289789,149,242.95201164200344,17.668882608413696,1500000,0.017996549606323242,2.4414062e-08,17.94788098335266,0.00020529785,0.2590010166168213,6.497211073223269,280.50943274312743,2.983961582183838,100,14.402428388595581
150.22417441958166,2748.0535411834717,270.81302853631837,150,244.64767984200077,17.703343629837036,1510000,0.018992900848388672,-9.155274e-09,17.98881483078003,-0.0013063385,0.26550841331481934,5.533577802492748,277.7121933198385,3.073089599609375,100,14.3735933303833
