Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
65	4853.336133003235	1000	67000	-16.242563712180964	-225.08492455841989	67	67000
66	4926.592001199722	1000	68000	-16.242563712180964	-260.1193803276194	68	68000
67	4999.838840246201	1000	69000	-16.242563712180964	-158.60254516496153	69	69000
68	5072.650926828384	1000	70000	-16.242563712180964	-496.5740641641581	70	70000
69	5145.85710310936	1000	71000	-16.242563712180964	-424.229411474447	71	71000
70	5219.023757219315	1000	72000	-16.242563712180964	-420.37032147184874	72	72000
71	5292.049611091614	1000	73000	-16.242563712180964	-455.35233128631876	73	73000
72	5365.126283407211	1000	74000	-16.242563712180964	-588.1591590785287	74	74000
73	5438.479606628418	1000	75000	-16.242563712180964	-587.0742657278755	75	75000
74	5511.441523313522	1000	76000	-16.242563712180964	-584.4810670649603	76	76000
75	5584.446104049683	1000	77000	-16.242563712180964	-584.3615073912008	77	77000
76	5657.78583574295	1000	78000	-16.242563712180964	-588.9312990448043	78	78000
77	5730.58691239357	1000	79000	-16.242563712180964	-569.7744385655095	79	79000
78	5803.820229291916	1000	80000	-16.242563712180964	-536.2745451035332	80	80000
79	5876.705553531647	1000	81000	-16.242563712180964	-553.9749075156434	81	81000
80	5949.679474115372	1000	82000	-16.242563712180964	-551.1578570713275	82	82000
81	6022.432214975357	1000	83000	-16.242563712180964	-504.54792271416875	83	83000
82	6095.871876955032	1000	84000	-16.242563712180964	-531.7955144703824	84	84000
83	6168.449104785919	1000	85000	-16.242563712180964	-541.851090234119	85	85000
84	6241.506978034973	1000	86000	-16.242563712180964	-491.08291005183435	86	86000
85	6314.088448524475	1000	87000	-16.242563712180964	-494.702985755251	87	87000
86	6386.879437923431	1000	88000	-16.242563712180964	-492.88721550244344	88	88000
87	6461.95134305954	1000	89000	-16.242563712180964	-478.9336894526007	89	89000
88	6535.637892246246	1000	90000	-16.242563712180964	-462.0077776434709	90	90000
89	6608.940810441971	1000	91000	-16.242563712180964	-511.4942457470011	91	91000
90	6682.1500244140625	1000	92000	-16.242563712180964	-527.0823291797172	92	92000
91	6755.2488577365875	1000	93000	-16.242563712180964	-599.348933351591	93	93000
92	6849.327493429184	1000	94000	-16.242563712180964	-596.7201774869519	94	94000
93	6939.348568439484	1000	95000	-16.242563712180964	-594.3651476874192	95	95000
94	7019.169776916504	1000	96000	-16.242563712180964	-594.5868486569944	96	96000
95	7100.604247570038	1000	97000	-16.242563712180964	-594.3625215118735	97	97000
96	7176.197130203247	1000	98000	-16.242563712180964	-588.611282063351	98	98000
97	7258.423528671265	1000	99000	-16.242563712180964	-587.2564759112338	99	99000
