train-AverageDiscountedReturn,train-EnvExecTime,Time-Sampling,n_timesteps,train-NumTrajs,LossAfter,Itr,train-MinReturn,ItrTime,LossBefore,Time-SampleProc,Time,train-PolicyExecTime,train-MaxReturn,train-AverageReturn,Time-Optimization,train-StdReturn
13.745806402242783,2.47710919380188,16.477418899536133,1110000,100,-0.019342225,110,-85.97365713657861,16.74938941001892,1.449585e-08,0.029999732971191406,1857.6865720748901,13.741467714309692,129.67727740645952,22.143390785832025,0.24096965789794922,40.835246460322594
15.183114981365302,2.5485832691192627,16.594998121261597,1120000,100,-0.019445153,111,-50.597338550079044,16.86399745941162,-1.7166137e-09,0.02699875831604004,1874.563566684723,13.78380537033081,168.24939394982826,23.681606464508814,0.24200057983398438,37.70229845182027
15.878413160178761,2.570374011993408,16.49620747566223,1130000,100,-0.018318243,112,-80.29683904548685,16.75620746612549,-6.1035155e-09,0.020000934600830078,1891.333773136139,13.676600456237793,164.29841904048476,24.425810796075304,0.23999905586242676,39.592682168083876
15.622149812000842,2.5169482231140137,16.361996173858643,1140000,100,-0.017643033,113,-60.850997654515204,16.62699580192566,0.003853424,0.022002458572387695,1907.9737679958344,13.598292112350464,121.5913377655144,24.859708892000285,0.2429971694946289,38.8410131954568
18.383963567755394,2.6340889930725098,16.742996215820312,1150000,100,-0.01810798,114,-65.70531862123428,17.00699496269226,6.1035155e-09,0.023000001907348633,1924.993762254715,13.811645746231079,115.36958032472263,27.70063858452691,0.2409987449645996,36.549291645729525
17.49060157254641,2.623110055923462,16.151996612548828,1160000,100,-0.018662073,115,-86.80852416899775,16.42399549484253,1.2207031e-08,0.020998239517211914,1941.4307577610016,13.277846336364746,142.60133020301808,26.77241435120915,0.25100064277648926,41.14816929167756
17.96274643632345,2.6150286197662354,16.344031810760498,1170000,100,-0.018421514,116,-62.999384753210755,16.61199378967285,-6.1035155e-09,0.022962331771850586,1958.056752204895,13.48003077507019,156.52712842386362,28.78201297698423,0.24400019645690918,39.9908930979105
19.274984433348674,2.573551654815674,16.48899745941162,1180000,100,-0.01677403,117,-63.91948404249766,16.76399564743042,0.0016824219,0.026032209396362305,1974.8347477912903,13.659952402114868,131.26550756859382,29.39739091759731,0.24896597862243652,36.109622045257964
14.294291793783895,2.539423942565918,16.40102744102478,1190000,100,-0.01873515,118,-92.93111127208901,16.668994903564453,3.0517577e-09,0.024969100952148438,1991.5167424678802,13.602936029434204,116.06609883023098,21.613541865973296,0.24299836158752441,37.69282171963117
18.001631365052145,2.5388541221618652,16.446995496749878,1200000,100,-0.011470307,119,-62.03399850786051,16.70999526977539,-3.0517577e-09,0.020999431610107422,2008.2397372722626,13.62751317024231,151.7143350597839,28.75804549058705,0.24099993705749512,39.39815744384966
16.36302313544348,2.562777280807495,16.197996139526367,1210000,100,-0.019245716,120,-58.99952069403571,16.46799612045288,0.001543192,0.027001380920410156,2024.720733165741,13.385832071304321,125.56273220583573,24.794573621506043,0.24299860000610352,42.465082315051305
18.460663717068456,2.6071724891662598,16.621996879577637,1220000,100,-0.018630512,121,-69.78548898788613,16.887995719909668,1.8310548e-08,0.021997451782226562,2041.6227276325226,13.77572751045227,117.82413189648304,27.890611689657813,0.2440013885498047,47.44028129141565
18.406627956842755,2.5928797721862793,16.666032075881958,1230000,100,-0.02029502,122,-55.65919940213527,16.943995237350464,-3.0517577e-09,0.028963804244995117,2058.5797221660614,13.819258689880371,131.85294849239102,29.122561298665673,0.2479996681213379,37.520086941673995
19.951057100297675,2.6478681564331055,16.40299654006958,1240000,100,-0.019789,123,-69.36944377456923,16.66699528694153,1.6784668e-08,0.022029638290405273,2075.2617173194885,13.514889001846313,194.0634277718862,29.98221894532045,0.2409985065460205,46.77573572579254
19.47701991908306,2.634913206100464,16.358028173446655,1250000,100,-0.0154101215,124,-65.72476478688488,16.627995491027832,-0.0011200272,0.020967721939086914,2091.9037120342255,13.454769611358643,164.28333231779044,30.783982984402932,0.24899959564208984,38.95082488426414
15.895805577468547,2.5924317836761475,16.434021472930908,1260000,100,-0.020859625,125,-84.9797965378898,16.6989963054657,0.00089947204,0.02197718620300293,2108.6157081127167,13.531998634338379,135.88023603355407,23.8228482079082,0.2429976463317871,40.787639403405635
20.48492281197244,2.586242437362671,16.356996059417725,1270000,100,-0.019888192,126,-60.71113771520648,16.62099528312683,1.8310548e-08,0.02299952507019043,2125.250701904297,13.515923023223877,117.00589805000561,30.741483645735652,0.23999762535095215,37.81210234269219
22.490873311410496,2.554352045059204,16.464995622634888,1280000,100,-0.01831895,127,-40.87415779309651,16.733994007110596,7.629395e-09,0.028998374938964844,2141.9976971149445,13.66301155090332,175.08504689242505,34.04109721451587,0.24000000953674316,42.279725532401564
22.814977762876797,2.5020527839660645,16.381995677947998,1290000,100,-0.018332893,128,-86.89501371192827,16.65099549293518,-0.0010869263,0.026027441024780273,2158.6616926193237,13.638610124588013,154.91680015557878,36.145129192338985,0.24297237396240234,47.08833941642305
16.46943299735204,2.569493532180786,16.651995182037354,1300000,100,-0.021669257,129,-71.55356867069979,16.934993982315063,-9.155274e-09,0.024999380111694336,2175.60968708992,13.828946590423584,146.15552330060066,24.64347274861807,0.2579994201660156,43.46942607990553
20.164813849927853,2.563511610031128,16.485994577407837,1310000,100,-0.019931521,130,-62.87941620093094,16.76499342918396,0.00072793424,0.021031856536865234,2192.3886823654175,13.690153121948242,136.6412866983702,30.64190560621881,0.2579669952392578,46.45837775080337
25.27574410548622,2.4842753410339355,16.427998304367065,1320000,100,-0.018580817,131,-44.20325219130627,16.69299554824829,3.0517577e-09,0.020996570587158203,2209.0946774482727,13.667555332183838,177.81096445248468,39.63530135165584,0.24400067329406738,43.28356608536212
19.200092335708298,2.488872528076172,16.483254194259644,1330000,100,-0.02140323,132,-68.0243098572459,16.76422142982483,-0.0028379578,0.021968364715576172,2225.8728992938995,13.737346172332764,192.5505661907482,29.87503932426945,0.2589988708496094,45.91844832767195
16.95726313941335,2.608436107635498,16.31101942062378,1340000,100,-0.019963767,133,-60.26392451986795,16.585996627807617,1.2207031e-08,0.021975040435791016,2242.471895456314,13.462587118148804,140.7142767178602,25.710985449986797,0.2520005702972412,40.06384879455491
20.174812617461214,2.552253246307373,16.416025400161743,1350000,100,-0.019547163,134,-33.72694466172572,16.68999433517456,-6.1035155e-09,0.02299785614013672,2259.1748898029327,13.600261449813843,144.92772041776996,31.354027997017965,0.2499997615814209,37.55380314881001
23.345427383684633,2.481388807296753,16.529030799865723,1360000,100,-0.018028326,135,-104.02194449316787,16.81199550628662,-3.0517577e-09,0.02096414566040039,2275.999883890152,13.787573337554932,168.85821581775153,36.67977329303251,0.26200056076049805,46.13159924325609
20.84072519294597,2.5837440490722656,16.510998487472534,1370000,100,-0.018707467,136,-86.11293462770502,16.794995307922363,-6.1035155e-09,0.02299976348876953,2292.807879447937,13.630254030227661,168.05233583213635,31.456674667673028,0.26099705696105957,47.2077495980127
28.04777937115802,2.4351089000701904,16.37968873977661,1380000,100,-0.015381949,137,-72.899126439869,16.67568612098694,1.6784668e-08,0.02299642562866211,2309.4965641498566,13.68477487564087,173.70754611795408,44.19479437335163,0.27100086212158203,45.38140727369183
18.929327012655794,2.553772449493408,16.372033834457397,1390000,100,-0.01514212,138,-156.45465704353012,16.659993171691895,-1.9073486e-08,0.02396082878112793,2326.1705589294434,13.569752931594849,209.44782352081359,29.67586273273113,0.26399850845336914,50.381389340962016
24.382104762174855,2.4489212036132812,16.284995079040527,1400000,100,-0.016231982,139,-38.55829445855041,16.57299566268921,9.155274e-09,0.02100205421447754,2342.7575545310974,13.57105565071106,211.49850632570863,38.23994460683272,0.2669985294342041,43.304369763425306
24.669574392533228,2.544541358947754,16.55599808692932,1410000,100,-0.018604852,140,-59.75953120304396,16.850996017456055,6.1035155e-09,0.027029037475585938,2359.6215505599976,13.757827043533325,159.40276766899152,37.533803762955536,0.26796889305114746,42.922101694393476
23.03581369960066,2.510080099105835,16.642200231552124,1420000,100,-0.018003583,141,-72.07672013111012,16.934171676635742,1.525879e-08,0.027967453002929688,2376.56872010231,13.894078254699707,205.81026777394237,35.40720414497569,0.26199889183044434,42.879465611363905
25.10170179199282,2.437201738357544,16.548149585723877,1430000,100,-0.020450808,142,-50.26521415657772,16.84014868736267,2.4414062e-08,0.028997421264648438,2393.4218690395355,13.853049516677856,165.99445356032257,40.56505878463261,0.2630016803741455,43.66424730079925
21.756631351839992,2.6061339378356934,16.33100914955139,1440000,100,-0.018948896,143,-70.55546583225964,16.612993240356445,-3.0517577e-09,0.021986722946166992,2410.0488634109497,13.472708702087402,149.70555474987884,33.248389265521524,0.25899744033813477,44.10576405934632
22.510896983940484,2.5068013668060303,16.493997812271118,1450000,100,-0.017474908,144,-48.38823152934821,16.771995782852173,-1.5258789e-09,0.024997472763061523,2426.834858417511,13.708337783813477,147.79918169613356,34.69321270710453,0.25300049781799316,41.12315556473727
24.64141001488456,2.5149905681610107,16.34199857711792,1460000,100,-0.016653858,145,-56.71016187605489,16.63299584388733,1.5258789e-09,0.029028892517089844,2443.4808542728424,13.578524351119995,161.1820127350042,38.885273635657406,0.2609679698944092,43.59128951750881
26.102182273443624,2.520875930786133,16.136998414993286,1470000,100,-0.017960059,146,-58.78116887803535,16.416996002197266,1.2207031e-08,0.0209963321685791,2459.910849094391,13.37433671951294,175.85978687809302,41.74145182893027,0.2590012550354004,45.95432306597674
23.29042896329207,2.560467481613159,16.34802484512329,1480000,100,-0.016754687,147,-73.7158299481094,16.63399386405945,-1.4305114e-08,0.02097034454345703,2476.55784368515,13.497594118118286,180.09217471102733,37.87937806141222,0.26399850845336914,42.44984952557671
27.36279293062041,2.6064488887786865,16.7339985370636,1490000,100,-0.015638448,148,-88.13522517634925,17.03099489212036,0.0026108338,0.0279998779296875,2493.6018381118774,13.867428302764893,175.13799037812532,43.72101564735178,0.2689964771270752,48.73094089675029
30.449232518875984,2.552272319793701,16.44402003288269,1500000,100,-0.016103568,149,-88.21678277737055,16.724992990493774,3.0517577e-09,0.021973609924316406,2510.339833021164,13.642766237258911,179.13562576149084,49.0236989320185,0.2589993476867676,48.8147309372361
25.03400343158723,2.5614829063415527,16.477996587753296,1510000,100,-0.0137158325,150,-74.28764134236609,16.768994569778442,-1.2207031e-08,0.023031234741210938,2527.121827840805,13.671377658843994,189.26068383394752,39.85871561989641,0.26796674728393555,49.63614753846629
27.286459027527815,2.5881528854370117,16.559993743896484,1520000,100,-0.017740674,151,-61.991627983531956,16.85799551010132,9.155274e-09,0.02900099754333496,2543.9928245544434,13.69259762763977,177.19509149256064,43.13208115944806,0.269000768661499,46.193425795997925
29.282352508763733,2.610785961151123,16.320030450820923,1530000,100,-0.01992141,152,-80.98002100438964,16.607994079589844,-1.2207031e-08,0.028965234756469727,2560.61381816864,13.453131914138794,167.06946844447586,49.0870084679867,0.25899839401245117,50.82981564454741
26.941364529310636,2.5906829833984375,16.65202307701111,1540000,100,-0.01888434,153,-45.94562066632063,16.94299554824829,-7.6293943e-10,0.02097463607788086,2577.570813894272,13.821911573410034,156.0460930198453,41.17477815193397,0.2669987678527832,44.55815292603549
28.891637994913737,2.4703617095947266,16.267024993896484,1550000,100,-0.019473573,154,-49.312120603442565,16.554993867874146,3.4332275e-09,0.020968914031982422,2594.139808654785,13.555957317352295,148.73302254467336,47.04518849971896,0.26599907875061035,44.30317435985568
31.74928640021207,2.5597729682922363,16.47666072845459,1560000,100,-0.019774977,155,-62.93428622178949,16.76064395904541,-6.1035155e-09,0.020999431610107422,2610.9134521484375,13.654600858688354,213.06233991591455,51.15942578258019,0.26199865341186523,50.13087146655332
29.800399180920262,2.6341664791107178,16.63401985168457,1570000,100,-0.01697085,156,-53.01794936701759,16.924993753433228,-1.2207031e-08,0.025977373123168945,2627.8514471054077,13.760547637939453,177.31048942473092,47.580383411762696,0.2649965286254883,51.947976796244
32.82178489352049,2.572909355163574,16.55714201927185,1580000,100,-0.018743109,157,-48.972001176063024,16.84314227104187,-2.4414062e-08,0.028997421264648438,2644.7075889110565,13.739599704742432,183.11561702564663,52.35703401889042,0.25600099563598633,45.36151087088197
27.18387440928081,2.514740467071533,16.515026807785034,1590000,100,-0.019391207,158,-107.9396302435903,16.79899501800537,-6.1035155e-09,0.02396988868713379,2661.5205838680267,13.702266454696655,176.69617965581247,44.64707190845223,0.25899815559387207,49.27238099859923
33.598588644472265,2.5023787021636963,16.482203722000122,1600000,100,-0.016506726,159,-70.97749496696697,16.787200689315796,1.5068053e-08,0.04700016975402832,2678.3207840919495,13.726111650466919,186.70819584796956,53.38021756480548,0.25499677658081055,53.05072609287329
24.747046340271233,2.4619646072387695,16.290445566177368,1610000,100,-0.020396886,160,-118.94979626552222,16.58641266822815,-3.0517577e-09,0.028967857360839844,2694.9201974868774,13.558969974517822,187.96259469380507,39.545199854961005,0.26599907875061035,51.67177230874625
26.662336017032498,2.571540355682373,16.250998497009277,1620000,100,-0.021955993,161,-73.81983002665913,16.531994581222534,1.0681152e-08,0.0209958553314209,2711.465192079544,13.442194938659668,142.3693918189581,45.821826619155274,0.259000301361084,48.98613383616279
32.52356355134905,2.5649399757385254,16.35199761390686,1630000,100,-0.019837046,162,-80.03100866295561,16.636993885040283,-2.1362304e-08,0.028995752334594727,2728.1161873340607,13.51575231552124,181.73464572628743,53.08669735386618,0.2550008296966553,52.03677379118799
31.083652434571103,2.596625804901123,16.542887687683105,1640000,100,-0.019476792,163,-49.21296113589012,16.834885120391846,1.1825562e-08,0.025996685028076172,2744.9640731811523,13.695209264755249,170.3033609451789,50.85055796936925,0.2650008201599121,52.04120934855161
31.07549022916969,2.4645042419433594,16.25902509689331,1650000,100,-0.01921969,164,-94.42061111944169,16.545995473861694,3.0517577e-09,0.02500152587890625,2761.523067712784,13.54719090461731,207.0233437738775,50.81531789237006,0.26196885108947754,49.48155909034323
27.85817075795455,2.4873690605163574,16.340998649597168,1660000,100,-0.018243697,165,-84.66905271097097,16.635995864868164,6.4849854e-09,0.025998353958129883,2778.172063589096,13.59257459640503,140.5652864416291,46.80216002926175,0.2689988613128662,47.193821484367334
33.385706157725124,2.441295623779297,16.24399757385254,1670000,100,-0.016091779,166,-82.76103871026432,16.523993968963623,0.0024804443,0.02200031280517578,2794.709057331085,13.534094333648682,199.9833378225589,55.374467318152035,0.255997896194458,54.299168234861064
33.557181681010405,2.515322685241699,16.408175706863403,1680000,100,-0.015862012,167,-39.27921271724359,16.690141201019287,2.4414062e-08,0.023964405059814453,2811.413198709488,13.667097330093384,194.12002428803333,55.419307514223476,0.25800108909606934,53.149823041467535
27.55826070788619,2.5350468158721924,16.47602915763855,1690000,100,-0.018198457,168,-63.164211934088506,16.7619948387146,-4.577637e-09,0.025966882705688477,2828.189193248749,13.694499731063843,168.22654068835564,45.84123552655656,0.2589993476867676,48.27174947048292
29.163053544650975,2.561394214630127,16.36002516746521,1700000,100,-0.017369544,169,-113.72657440914939,16.661993980407715,-6.1035155e-09,0.02700066566467285,2844.864189147949,13.488537549972534,181.6155448267871,47.42171001050561,0.2739980220794678,56.62237235743308
32.10778273782366,2.5669753551483154,16.268999099731445,1710000,100,-0.019113217,170,-54.089290809267276,16.548996210098267,0.00027919922,0.024997949600219727,2861.4261841773987,13.439882755279541,184.32729504804175,49.60391739090459,0.25499916076660156,49.09592034267763
29.603634144174865,2.5696654319763184,16.509886264801025,1720000,100,-0.019166522,171,-76.20311442849852,16.7988543510437,7.629395e-09,0.02996826171875,2878.2390396595,13.675593852996826,155.19555509012866,48.18553684472171,0.2589998245239258,49.25006005001949
35.42102690510635,2.5379722118377686,16.472994327545166,1730000,100,-0.020630596,172,-66.23851821468486,16.749995231628418,-0.0020654113,0.02103137969970703,2895.002035140991,13.69530177116394,176.48154054261647,57.2061862193066,0.2539982795715332,48.13376367515876
37.95137237434358,2.56969952583313,16.6469988822937,1740000,100,-0.017892493,173,-57.18089224054305,16.924995183944702,-9.918213e-09,0.021999835968017578,2911.9400296211243,13.82173204421997,175.97096778931802,64.36416929689769,0.2559964656829834,47.99527150696787
37.862716120792335,2.526435136795044,16.466260194778442,1750000,100,-0.01908645,174,-108.84014291275356,16.756258249282837,-6.1035155e-09,0.0299990177154541,2928.709288597107,13.691059350967407,180.33248486031275,60.84273834966802,0.2589998245239258,52.521936247692224
38.45831250496702,2.6084227561950684,16.594996452331543,1760000,100,-0.020449294,175,-42.04777323833372,16.888994693756104,3.0517577e-09,0.02895379066467285,2945.6112835407257,13.740530729293823,176.44939790499484,61.42977395986071,0.26200032234191895,48.7711796568506
37.395228041252295,2.5216360092163086,16.362998247146606,1770000,100,-0.019194944,176,-68.48062982094429,16.73099446296692,2.4414062e-08,0.021959304809570312,2962.3552787303925,13.561035633087158,175.24028756005504,60.54200854598915,0.3449993133544922,53.281775844137016
31.753087541537237,2.588374137878418,16.439026832580566,1780000,100,-0.022181543,177,-49.90564716247476,16.719994068145752,-1.8310548e-08,0.020966768264770508,2979.0882737636566,13.59630012512207,212.4721307656298,50.809464903241775,0.2590005397796631,46.08619472697353
31.4429388560683,2.499077796936035,16.275997400283813,1790000,100,-0.018502915,178,-63.005575589683204,16.555994749069214,2.4414062e-08,0.02099919319152832,2995.6572682857513,13.54258942604065,160.4109423398077,49.85829492587624,0.25899815559387207,50.523671055709094
34.796029327615436,2.576359748840332,16.464582920074463,1800000,100,-0.016548049,179,-70.94005689224512,16.76958203315735,4.577637e-09,0.030031681060791016,3012.4398510456085,13.650134563446045,162.04405196555714,56.94605539807808,0.2729673385620117,49.939029234575436
33.25784013096929,2.501133441925049,16.66599750518799,1810000,100,-0.016079003,180,-58.53934155251346,16.954994916915894,-6.1035155e-09,0.026996612548828125,3029.413845062256,13.84573483467102,173.682584950378,54.955778360594216,0.25999879837036133,52.09917746582618
32.387531230310486,2.4860377311706543,16.4149968624115,1820000,100,-0.017000107,181,-80.11216141094616,16.692994594573975,6.6757204e-09,0.021028995513916016,3046.120840072632,13.661921501159668,148.9510750610548,52.80348757672681,0.25696873664855957,46.95149253115745
32.59137032552135,2.5657691955566406,16.394013166427612,1830000,100,-0.013570652,182,-75.35307916794335,16.680996417999268,-3.051758e-08,0.020982980728149414,3062.814836502075,13.583987474441528,152.73312712621464,53.93421357879232,0.2649996280670166,45.10760117680061
32.62781019109227,2.5695807933807373,16.33492088317871,1840000,100,-0.017584577,183,-92.15655584869063,16.722920179367065,3.051758e-08,0.019997835159301758,3079.556755542755,13.501646757125854,165.84657000169653,52.58632512261946,0.3659994602203369,50.09441976241502
35.12729865606226,2.583268880844116,16.804034948349,1850000,100,-0.018016744,184,-123.14653283631468,17.089995622634888,9.155274e-09,0.023968935012817383,3096.6597509384155,13.957898378372192,194.23543499984498,57.23614670767078,0.2609996795654297,53.3867146378274
36.93046269375445,2.5258216857910156,16.563998460769653,1860000,100,-0.014571137,185,-63.82088883151734,16.84499478340149,6.1035155e-09,0.021966934204101562,3113.5187451839447,13.78389024734497,155.02223540651687,60.92098857988181,0.2569999694824219,45.24665869281078
39.524069410641765,2.62337589263916,16.619027137756348,1870000,100,-0.018997626,186,-64.11152450767167,16.90199565887451,-1.0681152e-08,0.023970842361450195,3130.4337401390076,13.745338678359985,169.7871955212623,63.84213946741748,0.25899767875671387,54.39980173719176
39.49252592999904,2.5395350456237793,16.17399501800537,1880000,100,-0.019448293,187,-65.13907020555222,16.456994771957397,1.6784668e-08,0.02499985694885254,3146.9047350883484,13.387355327606201,178.0696590773059,64.62913588471905,0.2569997310638428,43.209755914682965
34.740576480280446,2.5979907512664795,16.657996654510498,1890000,100,-0.017858222,188,-60.11782937908153,16.937995195388794,3.0517577e-09,0.020999670028686523,3163.8557302951813,13.80387544631958,193.8894304758276,57.35341140363639,0.2589988708496094,48.01534793724582
35.8817429100622,2.52606201171875,16.453019618988037,1900000,100,-0.020467501,189,-43.59586877207465,16.741995096206665,3.0517577e-09,0.028977155685424805,3180.610724925995,13.676833868026733,158.79044079103036,59.32453524497156,0.2599983215332031,47.605821630104586
37.52637520690086,2.57197642326355,16.525994539260864,1910000,100,-0.017151223,190,-37.73604284616364,16.822994232177734,9.155274e-09,0.028998851776123047,3197.4467203617096,13.70176100730896,167.84899803444347,63.136520476149556,0.266998291015625,45.58094155581005
35.82834309427578,2.523587465286255,16.457026958465576,1920000,100,-0.018918207,191,-59.04681845402217,16.74699568748474,-6.1035155e-09,0.026951313018798828,3214.20671582222,13.63038420677185,206.04779723545502,59.96551550919968,0.2610001564025879,50.14480059340288
39.947012798034514,2.5485079288482666,16.588994026184082,1930000,100,-0.019747864,192,-48.42340624515128,16.87599277496338,9.155274e-09,0.028998851776123047,3231.10671043396,13.799551486968994,174.15764825173375,65.22462451807027,0.25799989700317383,47.778694534703114
39.421002528135446,2.5349533557891846,16.70999526977539,1940000,100,-0.019341381,193,-51.05249717180724,16.992995977401733,-3.0517577e-09,0.020965576171875,3248.1127049922943,13.916019916534424,161.66529609465798,62.33605019956053,0.2590000629425049,54.1301503995137
34.829754769654684,2.633706569671631,16.515031576156616,1950000,100,-0.019921869,194,-64.8905002870639,16.796994924545288,0.0043963743,0.026963472366333008,3264.9226999282837,13.617971897125244,148.61932971875635,54.80243058831454,0.25499987602233887,49.012231458831614
36.709955068638116,2.6378262042999268,16.812026500701904,1960000,100,-0.01865437,195,-89.75129895316914,17.085994720458984,-1.2207031e-08,0.021968841552734375,3282.022694826126,13.92175579071045,183.34445870447306,61.970313253856496,0.2519993782043457,49.68849432177758
36.587740236051125,2.5942845344543457,16.68399477005005,1970000,100,-0.021052381,196,-61.93546882337902,16.974995374679565,-6.1035155e-09,0.0279996395111084,3299.0106897354126,13.834770679473877,231.97513679144083,59.04795687935383,0.2610008716583252,46.65889668326119
33.26656158009134,2.551947593688965,16.454029083251953,1980000,100,-0.019479172,197,-38.67001026653126,16.74299454689026,5.340576e-09,0.027953386306762695,3315.7666840553284,13.653403282165527,154.73589239742913,54.57278357148485,0.2589986324310303,45.39011317299633
40.691470584265225,2.5821311473846436,16.7810275554657,1990000,100,-0.017617075,198,-83.6348542835905,17.08099389076233,3.6621095e-08,0.02996659278869629,3332.8606793880463,13.935155868530273,161.73727843934637,67.5776922121464,0.2690005302429199,50.16050499626343
39.6838972282982,2.6157538890838623,16.81102681159973,2000000,100,-0.016226636,199,-69.30431835057891,17.112995147705078,-6.1035155e-09,0.025968313217163086,3349.9866745471954,13.94851803779602,181.29595729368452,63.59986273769596,0.27500009536743164,50.59052267634276
42.55446494815569,2.5526115894317627,16.419997692108154,2010000,100,-0.018427305,200,-73.08644674565159,16.70899534225464,-1.6784668e-08,0.026997089385986328,3366.708669424057,13.62410044670105,201.7711670536932,71.16039469930571,0.2610006332397461,51.884244091088696
37.57077068548031,2.5277280807495117,16.662997484207153,2020000,100,-0.017472519,201,-52.49415178394379,16.973995685577393,1.525879e-08,0.0299985408782959,3383.6966650485992,13.812288999557495,184.3006870910983,60.40791272741398,0.28099966049194336,49.43080150106459
40.041515756399356,2.523374319076538,16.759032249450684,2030000,100,-0.019240359,202,-72.15121560524473,17.039995193481445,6.1035155e-09,0.020965099334716797,3400.7526593208313,13.990285634994507,179.32068778888234,65.88871239151355,0.25899815559387207,55.219804204649634
39.95618917381615,2.5410637855529785,16.643027544021606,2040000,100,-0.017356409,203,-80.42603274860969,16.93099594116211,-0.0014355591,0.02896857261657715,3417.696655035019,13.829491376876831,179.5952309117178,65.11053340970436,0.25799989700317383,52.343635983321136
38.18268834850952,2.621683120727539,16.713027000427246,2050000,100,-0.017726228,204,-70.01137763499983,17.089993953704834,-1.8310548e-08,0.028967618942260742,3434.799648284912,13.83723783493042,188.88396136682493,63.02445836442789,0.34799933433532715,49.09537489802943
46.56509739778224,2.587493658065796,16.905994653701782,2060000,100,-0.021138491,205,-82.3461016963604,17.1949942111969,0.007564618,0.026000022888183594,3452.0096435546875,14.061313152313232,209.35175341692096,77.73180538613548,0.2629995346069336,57.94316501854284
43.447449654731514,2.5895941257476807,16.648995876312256,2070000,100,-0.01901589,206,-43.75888375401495,16.935996770858765,-3.3569336e-08,0.027998685836791992,3468.9586403369904,13.811394929885864,171.30862271238226,71.35078893103595,0.2570021152496338,51.52850277826784
42.307694003645146,2.6022210121154785,16.838996171951294,2080000,100,-0.018154385,207,-38.928498435912715,17.147995233535767,-1.6784668e-08,0.05099987983703613,3486.119633436203,13.994726657867432,164.12696769618532,68.90796099013555,0.25699901580810547,53.75495002671151
40.336309543330934,2.6097075939178467,16.77699613571167,2090000,100,-0.01797731,208,-73.38282394574094,17.059995651245117,-6.1035155e-09,0.028000593185424805,3503.192629098892,13.93282413482666,171.39713160317095,64.59210743793409,0.2539987564086914,51.2827592504525
40.106387470127196,2.5715224742889404,17.426028728485107,2100000,100,-0.01802161,209,-64.96584565655036,17.70199489593506,-4.577637e-09,0.021965980529785156,3520.908622980118,14.59178900718689,187.3808920745826,65.90035498507335,0.254000186920166,52.42445369293668
41.437125011821344,2.570348024368286,16.569996118545532,2110000,100,-0.01790624,210,-59.50216591915724,16.857995748519897,-1.0681152e-08,0.028968334197998047,3537.779618740082,13.73245096206665,210.95990637555593,67.09572626866918,0.25800061225891113,59.41214896182912
40.07478004485331,2.5346033573150635,16.642026662826538,2120000,100,-0.019805063,211,-64.99598998840447,16.937995433807373,-3.6621095e-08,0.0299680233001709,3554.731613636017,13.838959455490112,179.63194930855877,64.82955153706367,0.26600074768066406,55.014458567601
42.82318147716797,2.560811996459961,16.50899600982666,2130000,100,-0.018889027,212,-52.905230196663084,16.79199528694153,1.2207031e-08,0.024997949600219727,3571.5446078777313,13.62731647491455,186.77620728241868,69.91301441556851,0.2570011615753174,54.70660154784905
41.30367722274767,2.597228765487671,16.513028383255005,2140000,100,-0.01530005,213,-59.69387906333194,16.789994955062866,-1.6784668e-08,0.021966934204101562,3588.3476026058197,13.669022798538208,162.77044123981713,66.99289976257501,0.25499963760375977,54.154009118792885
45.37244598243497,2.535259485244751,16.465038061141968,2150000,100,-0.0208136,214,-58.23372662661288,16.75299572944641,-4.577637e-09,0.020956039428710938,3605.113598585129,13.673783540725708,183.50441635792308,72.99473768424907,0.2670016288757324,57.10308504066013
43.31197344424494,2.544248104095459,16.627995014190674,2160000,100,-0.022232944,215,-98.1283927798666,16.914994716644287,7.6293943e-10,0.029999971389770508,3622.0415925979614,13.82749056816101,187.90015576753976,71.49123056798405,0.2569997310638428,58.50356590841798
41.54185624637964,2.5368950366973877,16.469996452331543,2170000,100,-0.019220525,216,-47.876256102593985,16.760996103286743,-2.4414062e-08,0.025999069213867188,3638.815587759018,13.677123785018921,184.60218009810282,67.43430195564041,0.26399970054626465,53.09954055496045
37.85542550097355,2.5789759159088135,16.488025188446045,2180000,100,-0.019409465,217,-62.817749605966746,16.775994062423706,1.525879e-08,0.027971982955932617,3655.60458278656,13.648210763931274,183.3688565373862,61.53488999184921,0.25899648666381836,52.808303339812966
43.95565525144195,2.5594773292541504,16.546996593475342,2190000,100,-0.0170598,218,-62.17715135347707,16.849995136260986,0.0016549042,0.023998498916625977,3672.467577457428,13.727101802825928,209.26900296035632,70.87910345597692,0.27900004386901855,53.67661722346001
44.28164251901393,2.6186015605926514,16.483996391296387,2200000,100,-0.019674534,219,-118.53026948605583,16.78099489212036,-6.1035155e-09,0.02699875831604004,3689.261572599411,13.633479356765747,170.47713519807718,73.52012153391847,0.26999974250793457,56.37323448308638
48.659627115784616,2.60571026802063,16.4949951171875,2210000,100,-0.02141934,220,-38.74468085870439,16.78599500656128,-3.9100647e-09,0.03300070762634277,3706.062567472458,13.645015001296997,187.2227467616668,79.41520603549607,0.2579991817474365,49.0614772397311
